trial_number,condition,amplitude,frequency,analysis_group,n_channels_used,sustained_broadband_delta,offset_broadband_delta,driven_power_log2_delta
9,amp250_freq5,250,5,Group 64-95,30,-1.93157958984375,-36.6512451171875,0.4497246430916448
9,amp250_freq5,250,5,Group 32-63,28,29.09740447998047,22.421852111816406,4.319295906355233
9,amp250_freq5,250,5,Group 0-31,29,22.070663452148438,18.496047973632812,3.239111397947776
10,amp250_freq26,250,26,Group 96-127,32,0.5631866455078125,8.60784912109375,0.6290918241369481
10,amp250_freq26,250,26,Group 64-95,30,2.4319610595703125,9.565505981445312,-0.37542423766228356
10,amp250_freq26,250,26,Group 32-63,28,12.039291381835938,-15.06182861328125,4.651220474114816
10,amp250_freq26,250,26,Group 0-31,29,-3.0245208740234375,-63.278076171875,2.079182712736057
11,amp180_freq5,180,5,Group 96-127,32,-5.003578186035156,-13.804527282714844,-0.09580845183690904
11,amp180_freq5,180,5,Group 64-95,30,35.64524841308594,56.250823974609375,2.371475718501782
11,amp180_freq5,180,5,Group 32-63,28,18.478347778320312,-5.9560546875,4.24866687231803
11,amp180_freq5,180,5,Group 0-31,29,17.396148681640625,-63.269439697265625,1.348941515755204
12,amp100_freq5,100,5,Group 96-127,32,-18.93529510498047,-30.41515350341797,0.2566097930399888
12,amp100_freq5,100,5,Group 64-95,30,-22.079986572265625,-26.587860107421875,0.37386439781506964
12,amp100_freq5,100,5,Group 32-63,28,-19.645736694335938,-12.89093017578125,-0.7093410798665851
12,amp100_freq5,100,5,Group 0-31,29,-7.1091766357421875,-53.64361572265625,2.1456712050709297
13,amp100_freq5,100,5,Group 96-127,32,-7.289848327636719,-8.914604187011719,1.5792278613996682
13,amp100_freq5,100,5,Group 64-95,30,-1.1729278564453125,23.890792846679688,1.8216402902332747
13,amp100_freq5,100,5,Group 32-63,28,-5.693046569824219,42.64540100097656,4.018640437950505
13,amp100_freq5,100,5,Group 0-31,29,-9.180313110351562,41.69117736816406,1.8284100185917171
14,amp100_freq26,100,26,Group 96-127,32,3.621490478515625,-10.296295166015625,3.5656501693938507
14,amp100_freq26,100,26,Group 64-95,30,11.942855834960938,-49.373252868652344,2.561981554752272
14,amp100_freq26,100,26,Group 32-63,28,8.61834716796875,-15.854568481445312,1.6610834333085713
14,amp100_freq26,100,26,Group 0-31,29,-41.39654541015625,-42.13861083984375,1.1060230254515708
15,amp100_freq26,100,26,Group 96-127,32,4.407829284667969,-9.928634643554688,-0.40922360730243684
15,amp100_freq26,100,26,Group 64-95,30,-3.3505859375,-45.467933654785156,1.465998936558305
15,amp100_freq26,100,26,Group 32-63,28,-39.837318420410156,-77.35692596435547,3.5761090855590534
15,amp100_freq26,100,26,Group 0-31,29,-4.2032623291015625,-62.779327392578125,2.9050271315092178
16,amp180_freq26,180,26,Group 96-127,32,-2.495330810546875,-18.98522186279297,0.44014586464508965
16,amp180_freq26,180,26,Group 64-95,30,-22.409683227539062,-52.806434631347656,0.011423380079564652
16,amp180_freq26,180,26,Group 32-63,28,10.108428955078125,-13.130355834960938,3.2362108154669422
16,amp180_freq26,180,26,Group 0-31,29,-6.85986328125,-45.92582702636719,-1.1136869293570526
17,amp180_freq5,180,5,Group 96-127,32,-33.614593505859375,-19.898902893066406,1.2457187761287538
17,amp180_freq5,180,5,Group 64-95,30,36.47795867919922,-16.552505493164062,2.6621783194406015
17,amp180_freq5,180,5,Group 32-63,28,-24.381301879882812,-43.87890625,1.1320094179103288
17,amp180_freq5,180,5,Group 0-31,29,-0.5254058837890625,-58.84968566894531,3.1415764336682694
18,amp100_freq5,100,5,Group 96-127,32,-6.276031494140625,-30.812732696533203,0.5398741366348397
18,amp100_freq5,100,5,Group 64-95,30,17.20661163330078,-9.152397155761719,1.5025978646611031
18,amp100_freq5,100,5,Group 32-63,28,22.954010009765625,4.475776672363281,0.5265622309627703
18,amp100_freq5,100,5,Group 0-31,29,39.39093017578125,64.86618041992188,0.8167362762115505
19,amp250_freq26,250,26,Group 96-127,32,-30.633499145507812,18.843658447265625,-1.3459133957458547
19,amp250_freq26,250,26,Group 64-95,30,-17.236305236816406,95.28530883789062,0.9551615040050037
19,amp250_freq26,250,26,Group 32-63,28,-10.375755310058594,188.263427734375,4.040822108520239
19,amp250_freq26,250,26,Group 0-31,29,-12.35662841796875,76.509521484375,0.560796274884468
20,amp180_freq26,180,26,Group 96-127,32,-13.036277770996094,-13.777580261230469,2.2824487287395088
20,amp180_freq26,180,26,Group 64-95,30,3.8902206420898438,-16.26630401611328,1.7073579184837717
20,amp180_freq26,180,26,Group 32-63,28,4.09454345703125,103.44402313232422,1.4252538481676729
20,amp180_freq26,180,26,Group 0-31,29,2.6923675537109375,-0.257415771484375,0.37538165270692453
21,amp100_freq5,100,5,Group 96-127,32,7.290855407714844,-15.366775512695312,1.5772050252913075
21,amp100_freq5,100,5,Group 64-95,30,35.636138916015625,7.42987060546875,3.101867833784215
21,amp100_freq5,100,5,Group 32-63,28,18.21478271484375,52.57887268066406,1.7557526562620782
21,amp100_freq5,100,5,Group 0-31,29,10.170196533203125,25.460067749023438,3.9777275372628904
22,amp250_freq5,250,5,Group 96-127,32,7.064613342285156,-1.3735275268554688,0.15197972614387734
22,amp250_freq5,250,5,Group 64-95,30,18.793617248535156,98.7868423461914,2.597886890997821
22,amp250_freq5,250,5,Group 32-63,28,7.048187255859375,7.445289611816406,0.9322696809525657
22,amp250_freq5,250,5,Group 0-31,29,20.550003051757812,5.196136474609375,3.154410737896038
23,amp180_freq5,180,5,Group 96-127,32,-10.94805908203125,-13.269889831542969,2.74743940590544
23,amp180_freq5,180,5,Group 64-95,30,9.357856750488281,-28.53125762939453,3.3168673676312834
23,amp180_freq5,180,5,Group 32-63,28,-20.613876342773438,-19.29412841796875,4.367553187797554
23,amp180_freq5,180,5,Group 0-31,29,-20.251800537109375,-31.83172607421875,1.7389393455703068
24,amp100_freq5,100,5,Group 96-127,32,-4.064117431640625,-24.202537536621094,1.9131405306640183
24,amp100_freq5,100,5,Group 64-95,30,-1.3215103149414062,15.143325805664062,3.369474425494382
24,amp100_freq5,100,5,Group 32-63,28,11.391860961914062,8.523422241210938,3.7459452577880437
24,amp100_freq5,100,5,Group 0-31,29,27.319122314453125,77.66191101074219,3.424148893246025
25,amp250_freq26,250,26,Group 96-127,32,9.32080078125,8.119087219238281,0.3353290348817653
25,amp250_freq26,250,26,Group 64-95,30,24.576934814453125,-5.971710205078125,1.0563401580431933
25,amp250_freq26,250,26,Group 32-63,28,28.40795135498047,21.48162078857422,3.8940098491786537
25,amp250_freq26,250,26,Group 0-31,29,62.806884765625,-8.915786743164062,-0.501632660100009
26,amp100_freq5,100,5,Group 96-127,32,11.03955078125,24.59447479248047,1.9243747744724617
26,amp100_freq5,100,5,Group 64-95,30,27.547325134277344,13.698577880859375,4.272301433749268
26,amp100_freq5,100,5,Group 32-63,28,40.217308044433594,-8.63232421875,1.5181978177472584
26,amp100_freq5,100,5,Group 0-31,29,37.799407958984375,17.696884155273438,2.5994642951149087
27,amp100_freq5,100,5,Group 96-127,32,-9.097114562988281,26.83495330810547,1.4273903119807205
27,amp100_freq5,100,5,Group 64-95,30,-11.837509155273438,25.800399780273438,0.984145039303511
27,amp100_freq5,100,5,Group 32-63,28,24.08635711669922,79.5202865600586,1.937318403757106
27,amp100_freq5,100,5,Group 0-31,29,9.235549926757812,2.532073974609375,1.7226247664386058
28,amp180_freq26,180,26,Group 96-127,32,0.0054168701171875,-9.923896789550781,1.8468690753634804
28,amp180_freq26,180,26,Group 64-95,30,-30.978912353515625,35.408660888671875,1.0198341474481663
28,amp180_freq26,180,26,Group 32-63,28,-12.51715087890625,36.38140869140625,-0.44515053742814686
28,amp180_freq26,180,26,Group 0-31,29,-14.843368530273438,-30.365234375,2.1736640616504785
29,amp100_freq5,100,5,Group 96-127,32,20.65979766845703,18.00238037109375,1.2193940722322314
29,amp100_freq5,100,5,Group 64-95,30,16.640396118164062,-32.87958526611328,3.973991734384111
29,amp100_freq5,100,5,Group 32-63,28,-2.4624176025390625,0.101104736328125,1.0349898902055017
29,amp100_freq5,100,5,Group 0-31,29,-12.336349487304688,12.620620727539062,1.553944876936835
30,amp180_freq26,180,26,Group 96-127,32,27.253684997558594,138.51869201660156,1.5786270027307396
30,amp180_freq26,180,26,Group 64-95,30,19.390167236328125,80.47752380371094,0.4273323902775039
30,amp180_freq26,180,26,Group 32-63,28,27.514022827148438,143.4461212158203,0.4819668282733984
30,amp180_freq26,180,26,Group 0-31,29,37.79876708984375,232.7391815185547,2.186082233779892
31,amp100_freq5,100,5,Group 96-127,32,-11.788597106933594,-38.61222457885742,-1.348166442649046
31,amp100_freq5,100,5,Group 64-95,30,7.2853851318359375,-7.227813720703125,2.538277024729606
31,amp100_freq5,100,5,Group 32-63,28,-14.56719970703125,-25.427162170410156,0.2766429624544626
31,amp100_freq5,100,5,Group 0-31,29,5.609619140625,-48.722381591796875,0.4818385302682161
32,amp100_freq26,100,26,Group 96-127,32,7.98919677734375,13.435127258300781,1.35949892935697
32,amp100_freq26,100,26,Group 64-95,30,35.33429718017578,-0.12596893310546875,0.6975131339777733
32,amp100_freq26,100,26,Group 32-63,28,17.822532653808594,30.287757873535156,0.2880820504731147
32,amp100_freq26,100,26,Group 0-31,29,-21.858642578125,-58.658203125,-1.219205135338954
33,amp180_freq26,180,26,Group 96-127,32,-11.931198120117188,34.00849151611328,1.1353555274658684
33,amp180_freq26,180,26,Group 64-95,30,8.893226623535156,135.2070083618164,3.517234470807277
33,amp180_freq26,180,26,Group 32-63,28,6.186737060546875,114.74604797363281,0.5028760413164589
33,amp180_freq26,180,26,Group 0-31,29,14.77435302734375,13.320831298828125,3.0943055594556057
34,amp100_freq5,100,5,Group 96-127,32,3.2219696044921875,-12.56463623046875,2.6420786782655874
34,amp100_freq5,100,5,Group 64-95,30,-5.4318695068359375,-16.907867431640625,1.2791090405550347
34,amp100_freq5,100,5,Group 32-63,28,3.5319061279296875,-39.05614471435547,1.1568762340892602
34,amp100_freq5,100,5,Group 0-31,29,35.411590576171875,-24.491867065429688,4.354190445427819
35,amp250_freq5,250,5,Group 96-127,32,-10.37384033203125,-18.151077270507812,-0.8554558076402274
35,amp250_freq5,250,5,Group 64-95,30,28.252593994140625,23.396560668945312,1.9609883607373684
35,amp250_freq5,250,5,Group 32-63,28,10.635940551757812,8.454513549804688,1.4001943450755745
35,amp250_freq5,250,5,Group 0-31,29,-3.1250762939453125,-18.676193237304688,3.1463517571095045
36,amp180_freq26,180,26,Group 96-127,32,13.525192260742188,-18.54363250732422,1.0793993318890787
36,amp180_freq26,180,26,Group 64-95,30,1.843780517578125,-47.883766174316406,-0.46745394457160205
36,amp180_freq26,180,26,Group 32-63,28,25.378829956054688,-11.82208251953125,-1.0548706337105223
36,amp180_freq26,180,26,Group 0-31,29,28.171890258789062,-39.055816650390625,3.5567611531725776
37,amp180_freq26,180,26,Group 96-127,32,2.3282623291015625,32.183746337890625,1.4531886422651847
37,amp180_freq26,180,26,Group 64-95,30,-11.223403930664062,24.076004028320312,2.853046535951965
37,amp180_freq26,180,26,Group 32-63,28,-24.343948364257812,-36.42387390136719,0.4827021897233703
37,amp180_freq26,180,26,Group 0-31,29,-15.23321533203125,-34.32872009277344,0.4898568712553665
38,amp250_freq5,250,5,Group 96-127,32,-12.628227233886719,-6.305274963378906,6.570811156746893
38,amp250_freq5,250,5,Group 64-95,30,-31.846054077148438,47.06858825683594,2.1230417043299394
38,amp250_freq5,250,5,Group 32-63,28,-44.38261413574219,-2.3104400634765625,2.3023180374392545
38,amp250_freq5,250,5,Group 0-31,29,-83.98297119140625,-5.849639892578125,1.164950701764811
39,amp100_freq26,100,26,Group 96-127,32,-0.9347152709960938,7.411064147949219,-0.019131529024096657
39,amp100_freq26,100,26,Group 64-95,30,27.678115844726562,-23.87421417236328,-0.30213683064228586
39,amp100_freq26,100,26,Group 32-63,28,9.397628784179688,-10.390380859375,0.4028361582526188
39,amp100_freq26,100,26,Group 0-31,29,6.230194091796875,11.291824340820312,-0.9872501052953053
40,amp180_freq26,180,26,Group 96-127,32,12.938774108886719,-0.7793197631835938,2.9230497613132416
40,amp180_freq26,180,26,Group 64-95,30,24.345787048339844,67.33097076416016,2.361968339508437
40,amp180_freq26,180,26,Group 32-63,28,-15.541358947753906,-13.778121948242188,0.6748231718620628
40,amp180_freq26,180,26,Group 0-31,29,6.327606201171875,-20.645553588867188,0.6658458043678921
41,amp180_freq26,180,26,Group 96-127,32,4.7016448974609375,33.495811462402344,-0.5707507546636008
41,amp180_freq26,180,26,Group 64-95,30,8.78759765625,57.734283447265625,1.510337734801131
41,amp180_freq26,180,26,Group 32-63,28,2.9722137451171875,51.710472106933594,0.938499001002824
41,amp180_freq26,180,26,Group 0-31,29,13.482681274414062,59.95011901855469,2.790364039708374
42,amp180_freq26,180,26,Group 96-127,32,8.697616577148438,-17.72490692138672,1.797903072003915
42,amp180_freq26,180,26,Group 64-95,30,20.32183837890625,-31.13646697998047,0.710337970296781
42,amp180_freq26,180,26,Group 32-63,28,-4.9296112060546875,17.622467041015625,3.095328064086187
42,amp180_freq26,180,26,Group 0-31,29,18.896728515625,-1.19989013671875,2.506442268871126
43,amp100_freq5,100,5,Group 96-127,32,19.56574249267578,14.266273498535156,1.7574197699518044
43,amp100_freq5,100,5,Group 64-95,30,18.03826904296875,-7.018074035644531,0.1638250819115502
43,amp100_freq5,100,5,Group 32-63,28,5.275115966796875,-35.379478454589844,1.812586253013007
43,amp100_freq5,100,5,Group 0-31,29,20.788925170898438,-33.46533203125,1.0347243179434864
44,amp180_freq26,180,26,Group 96-127,32,35.772605895996094,-6.714729309082031,4.27030822999199
44,amp180_freq26,180,26,Group 64-95,30,22.440765380859375,-12.134902954101562,1.8415937777694062
44,amp180_freq26,180,26,Group 32-63,28,25.50072479248047,-21.201766967773438,2.7287345635051827
44,amp180_freq26,180,26,Group 0-31,29,4.6723785400390625,-60.243499755859375,2.5964424450905264
45,amp180_freq5,180,5,Group 96-127,32,-19.80560302734375,-36.605262756347656,1.9266831815491023
45,amp180_freq5,180,5,Group 64-95,30,-100.79454803466797,-128.0400619506836,-0.5406649483564427
45,amp180_freq5,180,5,Group 32-63,28,-68.78856658935547,-102.1342544555664,-1.0624167853308548
45,amp180_freq5,180,5,Group 0-31,29,-76.90864562988281,-93.20985412597656,-1.5472363402490832
46,amp100_freq5,100,5,Group 96-127,32,18.362747192382812,39.721473693847656,2.9665092647142526
46,amp100_freq5,100,5,Group 64-95,30,36.04619598388672,44.77904510498047,0.6622764739204617
46,amp100_freq5,100,5,Group 32-63,28,27.29065704345703,27.97734832763672,4.042688137564671
46,amp100_freq5,100,5,Group 0-31,29,8.216995239257812,-57.95294952392578,0.11554221888005474
47,amp100_freq5,100,5,Group 96-127,32,-9.933204650878906,47.16155242919922,0.22723564058621762
47,amp100_freq5,100,5,Group 64-95,30,-2.5011138916015625,12.696182250976562,1.7501592616417585
47,amp100_freq5,100,5,Group 32-63,28,-30.265823364257812,-48.28984069824219,-2.9432200905633303
47,amp100_freq5,100,5,Group 0-31,29,-61.91802978515625,-50.615936279296875,0.6874274058390288
48,amp100_freq5,100,5,Group 96-127,32,-36.43768310546875,-58.67847442626953,-2.497514226309509
48,amp100_freq5,100,5,Group 64-95,30,49.074378967285156,71.17717742919922,4.667707774771736
48,amp100_freq5,100,5,Group 32-63,28,-3.5501022338867188,11.976760864257812,0.5682747874718469
48,amp100_freq5,100,5,Group 0-31,29,29.830642700195312,61.333984375,1.2996392422687661
49,amp100_freq5,100,5,Group 96-127,32,-20.224960327148438,-39.819976806640625,0.21589497893672185
49,amp100_freq5,100,5,Group 64-95,30,0.9710540771484375,24.679656982421875,4.395359651219722
49,amp100_freq5,100,5,Group 32-63,28,-60.980224609375,-17.51824951171875,-2.26633668667101
49,amp100_freq5,100,5,Group 0-31,29,-9.468246459960938,-52.146484375,1.384500989925366
50,amp250_freq5,250,5,Group 96-127,32,8.720062255859375,-5.493766784667969,0.06701443745046828
50,amp250_freq5,250,5,Group 64-95,30,-29.544158935546875,-48.29900360107422,-2.288335988034546
50,amp250_freq5,250,5,Group 32-63,28,3.2624130249023438,-7.158576965332031,0.6282833889543216
50,amp250_freq5,250,5,Group 0-31,29,-54.484832763671875,-22.416336059570312,0.9186762775865253
51,amp180_freq26,180,26,Group 96-127,32,21.2503662109375,-6.539894104003906,0.7532960589950685
51,amp180_freq26,180,26,Group 64-95,30,14.872726440429688,-17.57025146484375,1.2679412106806005
51,amp180_freq26,180,26,Group 32-63,28,35.31641387939453,-0.9616317749023438,1.3968470503064652
51,amp180_freq26,180,26,Group 0-31,29,31.60302734375,18.913436889648438,1.2409103109320352
52,amp250_freq5,250,5,Group 96-127,32,-4.340583801269531,-40.32867431640625,2.6349796418055287
52,amp250_freq5,250,5,Group 64-95,30,4.77850341796875,10.800323486328125,3.3549703761732865
52,amp250_freq5,250,5,Group 32-63,28,7.97271728515625,-1.8133697509765625,4.082614446320071
52,amp250_freq5,250,5,Group 0-31,29,57.2969970703125,13.919830322265625,1.7435520676921648
53,amp180_freq5,180,5,Group 96-127,32,2.0390625,25.632286071777344,3.0149173902214432
53,amp180_freq5,180,5,Group 64-95,30,28.788192749023438,37.827392578125,0.8642220613554511
53,amp180_freq5,180,5,Group 32-63,28,25.885772705078125,34.12861633300781,4.0971556587667886
53,amp180_freq5,180,5,Group 0-31,29,25.734542846679688,60.19334411621094,5.18045866129161
54,amp250_freq5,250,5,Group 96-127,32,-7.540473937988281,1.7499313354492188,4.209721682236334
54,amp250_freq5,250,5,Group 64-95,30,-21.15593719482422,-33.2291259765625,1.819587525087693
54,amp250_freq5,250,5,Group 32-63,28,-29.603622436523438,-25.41082763671875,3.812866112461562
54,amp250_freq5,250,5,Group 0-31,29,-34.11836242675781,-53.801605224609375,1.8925285009127508
55,amp250_freq26,250,26,Group 96-127,32,-10.906196594238281,-12.102897644042969,3.6800230964864564
55,amp250_freq26,250,26,Group 64-95,30,-42.58002471923828,-41.21435546875,2.2458802676559926
55,amp250_freq26,250,26,Group 32-63,28,-29.65447235107422,-29.453407287597656,1.6279862967867267
55,amp250_freq26,250,26,Group 0-31,29,-13.09613037109375,-26.703033447265625,2.7899183321796355
56,amp180_freq26,180,26,Group 96-127,32,5.043212890625,34.33039093017578,0.9337695045376836
56,amp180_freq26,180,26,Group 64-95,30,-33.611480712890625,11.2486572265625,0.4221041708725018
56,amp180_freq26,180,26,Group 32-63,28,36.64665985107422,14.838218688964844,1.0708176253090556
56,amp180_freq26,180,26,Group 0-31,29,18.72760009765625,41.259674072265625,2.749135891593893
57,amp100_freq5,100,5,Group 96-127,32,1.0232696533203125,-18.62059783935547,-0.6445421499506426
57,amp100_freq5,100,5,Group 64-95,30,-12.475784301757812,39.719940185546875,1.6669394972714338
57,amp100_freq5,100,5,Group 32-63,28,11.358001708984375,-20.022300720214844,1.7063985626925642
57,amp100_freq5,100,5,Group 0-31,29,-12.31707763671875,-18.701217651367188,4.049964528253633
58,amp100_freq26,100,26,Group 96-127,32,-9.508522033691406,50.405029296875,-0.48874001290581365
58,amp100_freq26,100,26,Group 64-95,30,-1.273712158203125,-27.71466064453125,0.40737174657812103
58,amp100_freq26,100,26,Group 32-63,28,-4.8125762939453125,-13.479591369628906,1.2744090936784322
58,amp100_freq26,100,26,Group 0-31,29,-2.5915374755859375,-70.09514617919922,3.089628773742016
59,amp100_freq5,100,5,Group 96-127,32,22.597015380859375,7.527992248535156,0.6581764234112957
59,amp100_freq5,100,5,Group 64-95,30,25.338790893554688,31.3890380859375,4.814048335753885
59,amp100_freq5,100,5,Group 32-63,28,16.942276000976562,-9.485023498535156,1.8517904022156946
59,amp100_freq5,100,5,Group 0-31,29,41.83610534667969,59.436492919921875,0.9500965137983792
60,amp180_freq5,180,5,Group 96-127,32,18.384239196777344,43.38543701171875,2.4221626575186166
60,amp180_freq5,180,5,Group 64-95,30,21.72362518310547,-56.45252990722656,3.363157045547498
60,amp180_freq5,180,5,Group 32-63,28,9.898948669433594,-33.873680114746094,2.6447553354875772
60,amp180_freq5,180,5,Group 0-31,29,15.356643676757812,-45.8031005859375,3.7226951486073534
61,amp180_freq26,180,26,Group 96-127,32,2.171661376953125,-10.504547119140625,2.989393511224118
61,amp180_freq26,180,26,Group 64-95,30,4.777557373046875,-29.01123046875,2.4798383723061987
61,amp180_freq26,180,26,Group 32-63,28,-9.148971557617188,9.131515502929688,2.093050053513722
61,amp180_freq26,180,26,Group 0-31,29,-45.76734924316406,-90.93124389648438,1.9297465368491709
62,amp250_freq5,250,5,Group 96-127,32,-8.286048889160156,-29.981857299804688,1.3762985564736878
62,amp250_freq5,250,5,Group 64-95,30,16.15155029296875,-39.34757995605469,2.244227942657606
62,amp250_freq5,250,5,Group 32-63,28,-23.55560302734375,-26.991867065429688,0.40442537015522917
62,amp250_freq5,250,5,Group 0-31,29,-20.518814086914062,-53.5743408203125,-1.543858880262382
63,amp180_freq5,180,5,Group 96-127,32,34.87919616699219,12.519721984863281,0.9244508943137641
63,amp180_freq5,180,5,Group 64-95,30,45.49102783203125,43.90705871582031,1.6543640606242658
63,amp180_freq5,180,5,Group 32-63,28,16.65911865234375,-24.36522674560547,1.0798173641835263
63,amp180_freq5,180,5,Group 0-31,29,33.43440246582031,9.044509887695312,1.8950775421981327
64,amp100_freq26,100,26,Group 96-127,32,45.91248321533203,-13.709968566894531,0.8283175680686482
64,amp100_freq26,100,26,Group 64-95,30,-2.0623626708984375,-11.4256591796875,0.8284479095093547
64,amp100_freq26,100,26,Group 32-63,28,24.016860961914062,-31.745193481445312,4.127962954751792
64,amp100_freq26,100,26,Group 0-31,29,-5.4792938232421875,-35.23274230957031,3.0660174509606977
65,amp250_freq5,250,5,Group 96-127,32,-21.162124633789062,-26.77978515625,1.9213991536115018
65,amp250_freq5,250,5,Group 64-95,30,-26.043121337890625,-28.317108154296875,-0.1934665663944501
65,amp250_freq5,250,5,Group 32-63,28,-4.890716552734375,-38.26930236816406,-0.3291450278405445
65,amp250_freq5,250,5,Group 0-31,29,-13.881698608398438,-56.98033142089844,1.359415293569048
66,amp180_freq5,180,5,Group 96-127,32,-10.738746643066406,-8.025215148925781,2.4858760224318295
66,amp180_freq5,180,5,Group 64-95,30,-22.575668334960938,3.34210205078125,1.5041576672084034
66,amp180_freq5,180,5,Group 32-63,28,-45.859710693359375,-8.801055908203125,2.678476341681986
66,amp180_freq5,180,5,Group 0-31,29,-57.07464599609375,-2.9249114990234375,-0.38969937808320576
67,amp250_freq5,250,5,Group 96-127,32,18.62097930908203,13.333793640136719,0.8942979305863652
67,amp250_freq5,250,5,Group 64-95,30,21.375869750976562,-30.912078857421875,0.809777610512174
67,amp250_freq5,250,5,Group 32-63,28,22.174217224121094,-21.70793914794922,3.59026129778475
67,amp250_freq5,250,5,Group 0-31,29,46.763885498046875,4.8845062255859375,2.285560409078886
68,amp100_freq26,100,26,Group 96-127,32,15.94537353515625,36.94102478027344,4.2443442062496
68,amp100_freq26,100,26,Group 64-95,30,-27.00439453125,35.72340393066406,3.028192255573895
68,amp100_freq26,100,26,Group 32-63,28,2.17938232421875,-2.0023193359375,-0.045758903150397504
68,amp100_freq26,100,26,Group 0-31,29,54.247528076171875,109.69970703125,3.6451420255239237
69,amp100_freq26,100,26,Group 96-127,32,45.72522735595703,15.746223449707031,5.332539437823994
69,amp100_freq26,100,26,Group 64-95,30,26.83251953125,-16.33104705810547,3.0026097579171456
69,amp100_freq26,100,26,Group 32-63,28,63.07160949707031,7.8494415283203125,0.9066871214964933
69,amp100_freq26,100,26,Group 0-31,29,24.91375732421875,10.537506103515625,0.061614211395776795
70,amp250_freq5,250,5,Group 96-127,32,16.94586944580078,31.429969787597656,0.2399594673465546
70,amp250_freq5,250,5,Group 64-95,30,16.425933837890625,-31.612403869628906,1.8144070180262186
70,amp250_freq5,250,5,Group 32-63,28,21.33203125,-27.644371032714844,2.858335886222776
70,amp250_freq5,250,5,Group 0-31,29,25.783309936523438,20.76025390625,4.076295069399765
71,amp100_freq26,100,26,Group 96-127,32,-77.19129180908203,-89.68064880371094,1.0290669885110575
71,amp100_freq26,100,26,Group 64-95,30,-57.66969299316406,-38.44970703125,-0.79849409491988
71,amp100_freq26,100,26,Group 32-63,28,-39.66583251953125,-6.880523681640625,1.123279139613049
71,amp100_freq26,100,26,Group 0-31,29,-100.47532653808594,-112.31587219238281,-0.5746679235229137
