condition,channel,n_trials,mean_abs_lfp,pre_abs_lfp,stim_abs_lfp,recovery_abs_lfp,stim_minus_pre_abs_lfp
amp180_freq26,7,50,1746.784423828125,1630.5389404296875,1774.9949951171875,1778.45068359375,144.4560546875
amp180_freq26,8,50,1557.58544921875,1432.27197265625,1586.5328369140625,1596.0416259765625,154.2608642578125
amp180_freq26,9,50,1314.1298828125,1197.0264892578125,1339.7210693359375,1354.4781494140625,142.694580078125
amp180_freq26,10,50,1089.2769775390625,990.8733520507812,1109.297119140625,1127.6116943359375,118.42376708984375
amp180_freq26,11,50,923.165771484375,844.6270751953125,938.8580932617188,954.5947875976562,94.23101806640625
amp180_freq26,12,50,810.2318115234375,751.2111206054688,821.3880615234375,835.8095703125,70.17694091796875
amp180_freq26,13,50,763.0844116210938,714.48486328125,771.810791015625,785.5138549804688,57.325927734375
amp180_freq26,14,50,744.900390625,704.359130859375,751.6605224609375,765.16162109375,47.3013916015625
amp180_freq26,15,50,744.2578125,709.7020874023438,749.486083984375,763.1130981445312,39.78399658203125
amp180_freq26,16,50,603.6708374023438,569.1332397460938,603.5833740234375,638.4595947265625,34.45013427734375
amp180_freq26,17,50,603.8368530273438,569.3439331054688,603.4810791015625,639.3974609375,34.13714599609375
amp180_freq26,18,50,622.3939208984375,586.6364135742188,621.8146362304688,659.8692626953125,35.17822265625
amp180_freq26,19,50,642.5315551757812,604.995849609375,642.2329711914062,680.9715576171875,37.23712158203125
amp180_freq26,20,50,675.3251953125,641.2971801757812,674.6456298828125,711.3944702148438,33.34844970703125
amp180_freq26,21,50,720.6979370117188,688.8212890625,720.351318359375,753.587158203125,31.530029296875
amp180_freq26,22,50,773.5621948242188,744.6676025390625,773.6859130859375,802.1049194335938,29.018310546875
amp180_freq26,23,50,847.9320678710938,821.6100463867188,849.2923583984375,870.168701171875,27.68231201171875
amp180_freq26,24,50,1212.6572265625,1172.3052978515625,1217.3011474609375,1239.04443359375,44.995849609375
amp180_freq26,25,50,1211.654296875,1171.5018310546875,1216.2301025390625,1238.0582275390625,44.728271484375
amp180_freq26,26,50,1212.6253662109375,1171.981201171875,1217.411376953125,1238.8443603515625,45.43017578125
amp180_freq26,27,50,1208.921142578125,1168.20263671875,1213.5545654296875,1235.740234375,45.3519287109375
amp180_freq26,28,50,1214.1251220703125,1173.9134521484375,1218.7357177734375,1240.51123046875,44.822265625
amp180_freq26,29,50,1532.666015625,1482.7691650390625,1536.3681640625,1571.43798828125,53.5989990234375
amp180_freq26,30,50,1555.556396484375,1509.54248046875,1558.4505615234375,1592.8504638671875,48.9080810546875
amp180_freq26,31,50,1527.670654296875,1487.1611328125,1529.7108154296875,1562.1002197265625,42.5496826171875
amp180_freq26,32,50,1779.046630859375,1729.0299072265625,1789.5279541015625,1797.6234130859375,60.498046875
amp180_freq26,33,50,1821.4552001953125,1779.3106689453125,1830.0660400390625,1837.72900390625,50.75537109375
amp180_freq26,34,50,1768.309326171875,1735.06787109375,1774.773193359375,1782.194091796875,39.705322265625
amp180_freq26,35,50,1693.7054443359375,1667.9371337890625,1698.1268310546875,1706.1890869140625,30.189697265625
amp180_freq26,36,50,1619.6610107421875,1599.0142822265625,1622.6954345703125,1631.1705322265625,23.68115234375
amp180_freq26,37,50,1559.668701171875,1541.942138671875,1561.9061279296875,1570.7257080078125,19.9639892578125
amp180_freq26,38,50,1528.1697998046875,1510.191650390625,1530.3519287109375,1539.58740234375,20.1602783203125
amp180_freq26,39,50,1516.95166015625,1496.38037109375,1519.3956298828125,1530.16357421875,23.0152587890625
amp180_freq26,40,50,1524.69970703125,1499.170166015625,1528.16845703125,1539.8443603515625,28.998291015625
amp180_freq26,41,50,1548.43310546875,1514.3973388671875,1553.9652099609375,1565.85791015625,39.56787109375
amp180_freq26,42,50,1596.621826171875,1550.4556884765625,1605.2440185546875,1616.862060546875,54.788330078125
amp180_freq26,43,50,1625.8233642578125,1566.4739990234375,1636.9844970703125,1651.695556640625,70.510498046875
amp180_freq26,44,50,1492.8868408203125,1427.1834716796875,1505.4658203125,1520.8310546875,78.2823486328125
amp180_freq26,45,50,1224.8944091796875,1163.2869873046875,1236.7767333984375,1250.866943359375,73.48974609375
amp180_freq26,46,50,950.0322875976562,895.7848510742188,960.505859375,972.836669921875,64.72100830078125
amp180_freq26,47,50,766.4246215820312,721.3053588867188,774.3267211914062,787.826171875,53.0213623046875
amp180_freq26,48,50,643.21044921875,596.977294921875,649.3949584960938,670.8732299804688,52.41766357421875
amp180_freq26,49,50,569.21630859375,530.613037109375,573.8699340820312,593.8538818359375,43.25689697265625
amp180_freq26,50,50,508.497314453125,476.98028564453125,511.95709228515625,529.64306640625,34.976806640625
amp180_freq26,51,50,482.18707275390625,453.66650390625,485.03887939453125,502.1402282714844,31.37237548828125
amp180_freq26,52,50,469.9395446777344,443.51580810546875,471.87835693359375,490.5442810058594,28.362548828125
amp180_freq26,53,50,470.044921875,443.6832275390625,471.4500732421875,492.18988037109375,27.766845703125
amp180_freq26,54,50,484.71868896484375,456.9177551269531,486.19122314453125,508.089599609375,29.273468017578125
amp180_freq26,55,50,516.3151245117188,488.4893493652344,517.5570678710938,540.3843383789062,29.067718505859375
amp180_freq26,56,50,565.8939208984375,537.9965209960938,566.9176635742188,590.7050170898438,28.921142578125
amp180_freq26,57,50,630.6459350585938,602.805908203125,631.7979125976562,655.0303344726562,28.99200439453125
amp180_freq26,58,50,701.9210205078125,674.4667358398438,703.4813842773438,724.7093505859375,29.0146484375
amp180_freq26,59,50,813.5574951171875,785.7587280273438,815.7449340820312,834.7760620117188,29.9862060546875
amp180_freq26,60,50,959.50634765625,928.9569702148438,963.1919555664062,978.9735107421875,34.2349853515625
amp180_freq26,61,50,1134.4586181640625,1098.9283447265625,1140.169189453125,1152.85986328125,41.2408447265625
amp180_freq26,62,50,1483.5189208984375,1436.9188232421875,1492.6129150390625,1502.8074951171875,55.694091796875
amp180_freq26,63,50,1484.88134765625,1436.612060546875,1494.280029296875,1505.008056640625,57.66796875
amp180_freq26,64,50,1480.162353515625,1434.189697265625,1489.039306640625,1499.48583984375,54.849609375
amp180_freq26,65,50,1674.586669921875,1628.7353515625,1683.735595703125,1692.980224609375,55.000244140625
amp180_freq26,66,50,1790.42919921875,1748.1317138671875,1798.22265625,1809.3427734375,50.0909423828125
amp180_freq26,67,50,1802.14208984375,1768.8125,1807.431396484375,1819.5509033203125,38.618896484375
amp180_freq26,68,50,852.4010620117188,820.0345458984375,861.5703735351562,857.259033203125,41.53582763671875
amp180_freq26,69,50,570.4736938476562,539.1160278320312,579.9685668945312,573.3394165039062,40.8525390625
amp180_freq26,70,50,537.1444091796875,505.602294921875,545.55419921875,543.451904296875,39.951904296875
amp180_freq26,71,50,742.1194458007812,716.427001953125,748.0858154296875,749.9221801757812,31.6588134765625
amp180_freq26,72,50,1557.9808349609375,1538.6092529296875,1559.8961181640625,1571.564697265625,21.286865234375
amp180_freq26,73,50,734.516357421875,706.8250732421875,741.6226196289062,740.89599609375,34.79754638671875
amp180_freq26,74,50,524.551513671875,489.79632568359375,534.147216796875,530.5108032226562,44.35089111328125
amp180_freq26,75,50,549.1901245117188,507.5643615722656,560.8451538085938,555.8430786132812,53.280792236328125
amp180_freq26,76,50,792.6430053710938,742.724365234375,805.2584228515625,804.7418823242188,62.5340576171875
amp180_freq26,77,50,1568.5123291015625,1506.2681884765625,1580.3924560546875,1595.0999755859375,74.124267578125
amp180_freq26,78,50,1275.6815185546875,1215.82763671875,1287.0089111328125,1301.5247802734375,71.1812744140625
amp180_freq26,79,50,555.0293579101562,525.4578857421875,562.6194458007812,561.820068359375,37.16156005859375
amp180_freq26,80,50,309.12957763671875,294.6587829589844,312.4761962890625,313.5586242675781,17.817413330078125
amp180_freq26,81,50,648.22021484375,605.1842041015625,653.5632934570312,675.2051391601562,48.37908935546875
amp180_freq26,82,50,636.591064453125,592.8370971679688,642.754150390625,661.85205078125,49.91705322265625
amp180_freq26,83,50,623.4384765625,580.7636108398438,629.4344482421875,648.108154296875,48.67083740234375
amp180_freq26,84,50,582.7706298828125,544.4096069335938,588.1537475585938,604.9833374023438,43.744140625
amp180_freq26,85,50,511.48175048828125,479.7479553222656,515.6088256835938,530.8292236328125,35.860870361328125
amp180_freq26,86,50,463.7789306640625,438.0126037597656,466.5617980957031,481.1939697265625,28.5491943359375
amp180_freq26,87,50,450.2728576660156,426.4834289550781,452.4405822753906,467.5538024902344,25.9571533203125
amp180_freq26,88,50,240.26773071289062,226.08517456054688,241.9049835205078,249.53932189941406,15.819808959960938
amp180_freq26,89,50,191.77296447753906,180.62425231933594,193.60667419433594,197.414306640625,12.982421875
amp180_freq26,90,50,205.20640563964844,190.5021514892578,208.70774841308594,209.40771484375,18.205596923828125
amp180_freq26,91,50,247.10052490234375,227.97914123535156,251.69459533691406,252.44544982910156,23.7154541015625
amp180_freq26,92,50,324.227783203125,302.1365051269531,329.5301513671875,330.4097595214844,27.393646240234375
amp180_freq26,93,50,496.171630859375,472.36865234375,501.8737487792969,502.8725891113281,29.505096435546875
amp180_freq26,94,50,955.0355224609375,924.869140625,958.5211181640625,974.763671875,33.6519775390625
amp180_freq26,95,50,1154.2874755859375,1119.9390869140625,1159.432861328125,1173.1728515625,39.4937744140625
amp180_freq26,96,50,617.1814575195312,592.6279907226562,620.8236694335938,630.7996826171875,28.1956787109375
amp180_freq26,97,50,754.2764892578125,726.5753173828125,758.923583984375,768.0252685546875,32.3482666015625
amp180_freq26,98,50,906.6773681640625,874.4607543945312,912.077880859375,922.6611938476562,37.61712646484375
amp180_freq26,99,50,1045.61962890625,1010.6256103515625,1051.1951904296875,1063.8707275390625,40.569580078125
amp180_freq26,100,50,1182.4615478515625,1144.6412353515625,1187.9678955078125,1203.7713623046875,43.32666015625
amp180_freq26,101,50,1307.4075927734375,1268.3314208984375,1312.7679443359375,1330.4012451171875,44.4365234375
amp180_freq26,102,50,1404.6729736328125,1364.7872314453125,1410.0078125,1428.51904296875,45.2205810546875
amp180_freq26,103,50,1425.714599609375,1385.9033203125,1430.614990234375,1450.837646484375,44.711669921875
amp180_freq26,104,50,1405.349365234375,1366.006103515625,1409.956298828125,1430.8375244140625,43.9501953125
amp180_freq26,105,50,1381.6300048828125,1342.4007568359375,1386.282470703125,1406.841796875,43.8817138671875
amp180_freq26,106,50,1323.422119140625,1284.8131103515625,1328.0162353515625,1348.2576904296875,43.203125
amp180_freq26,107,50,1236.8094482421875,1199.4044189453125,1241.0560302734375,1261.4390869140625,41.651611328125
amp180_freq26,108,50,1132.6529541015625,1095.7420654296875,1137.0606689453125,1156.3343505859375,41.318603515625
amp180_freq26,109,50,1007.0996704101562,972.0269775390625,1011.4849243164062,1028.9915771484375,39.45794677734375
amp180_freq26,110,50,852.0120849609375,819.128173828125,856.5112915039062,871.3881225585938,37.38311767578125
amp180_freq26,111,50,734.703125,704.5184936523438,739.1995849609375,751.4351196289062,34.68109130859375
amp180_freq26,112,50,565.172119140625,528.3107299804688,568.9703979492188,590.6295166015625,40.65966796875
amp180_freq26,113,50,571.5120849609375,534.8657836914062,575.6775512695312,595.6679077148438,40.811767578125
amp180_freq26,114,50,415.92938232421875,385.68829345703125,419.39605712890625,435.7811584472656,33.707763671875
amp180_freq26,115,50,579.5001220703125,543.8541870117188,584.06982421875,601.4463500976562,40.21563720703125
amp180_freq26,116,50,572.498779296875,538.0970458984375,577.4217529296875,592.1290283203125,39.32470703125
amp180_freq26,117,50,567.0966796875,533.947265625,572.3859252929688,584.3779296875,38.43865966796875
amp180_freq26,118,50,565.1578979492188,533.0884399414062,570.6632690429688,580.6972045898438,37.5748291015625
amp180_freq26,119,50,561.9468383789062,532.0786743164062,567.510986328125,575.11181640625,35.43231201171875
amp180_freq26,120,50,548.5789794921875,521.36962890625,553.6748657226562,560.4714965820312,32.30523681640625
amp180_freq26,121,50,485.2325439453125,462.37408447265625,489.0090637207031,496.7543640136719,26.634979248046875
amp180_freq26,122,50,398.0373840332031,380.3228759765625,400.33270263671875,408.8628845214844,20.00982666015625
amp180_freq26,123,50,348.6197509765625,333.9932861328125,349.9327087402344,359.3142395019531,15.939422607421875
amp180_freq26,124,50,335.7039794921875,321.624267578125,336.4886779785156,347.4292297363281,14.864410400390625
amp180_freq26,125,50,354.3717041015625,338.935302734375,354.91900634765625,368.1577453613281,15.98370361328125
amp180_freq26,126,50,557.5880737304688,542.8489990234375,558.5179443359375,569.5289306640625,15.6689453125
amp180_freq26,127,50,507.57049560546875,486.24615478515625,509.9565124511719,521.7556762695312,23.710357666015625
amp180_freq5,0,50,1494.5885009765625,1469.754638671875,1506.4632568359375,1483.7962646484375,36.7086181640625
amp180_freq5,1,50,1461.9468994140625,1438.70458984375,1473.3023681640625,1451.0914306640625,34.5977783203125
amp180_freq5,2,50,1458.0235595703125,1433.763427734375,1469.01708984375,1449.2562255859375,35.253662109375
amp180_freq5,3,50,1506.8228759765625,1480.3822021484375,1516.3131103515625,1504.7835693359375,35.930908203125
amp180_freq5,4,50,1605.5101318359375,1577.147705078125,1613.0115966796875,1611.364501953125,35.8638916015625
amp180_freq5,5,50,1728.85888671875,1696.0377197265625,1732.0736083984375,1751.953125,36.035888671875
amp180_freq5,6,50,1766.0504150390625,1727.2958984375,1765.87109375,1805.3355712890625,38.5751953125
amp180_freq5,7,50,1716.45263671875,1674.2933349609375,1713.9703369140625,1765.9835205078125,39.677001953125
amp180_freq5,8,50,1528.0675048828125,1485.244384765625,1523.7593994140625,1583.8096923828125,38.5150146484375
amp180_freq5,9,50,1289.903564453125,1251.8355712890625,1284.1932373046875,1345.06982421875,32.357666015625
amp180_freq5,10,50,1067.515869140625,1040.1795654296875,1060.7742919921875,1115.0887451171875,20.5947265625
amp180_freq5,11,50,902.77978515625,884.2881469726562,896.5809326171875,939.8341064453125,12.29278564453125
amp180_freq5,12,50,792.285400390625,780.1832275390625,786.2778930664062,822.4274291992188,6.09466552734375
amp180_freq5,13,50,746.5960693359375,738.3775024414062,740.3524169921875,773.5560302734375,1.97491455078125
amp180_freq5,14,50,731.2864379882812,724.703857421875,725.0178833007812,756.6716918945312,0.31402587890625
amp180_freq5,15,50,736.1485595703125,730.0525512695312,729.834228515625,761.207275390625,-0.21832275390625
amp180_freq5,16,50,601.4243774414062,606.2218627929688,596.5260620117188,611.3133544921875,-9.69580078125
amp180_freq5,17,50,603.138427734375,611.2166748046875,595.7437744140625,617.2495727539062,-15.472900390625
amp180_freq5,18,50,623.0084838867188,634.4207763671875,613.5765380859375,639.887939453125,-20.84423828125
amp180_freq5,19,50,641.8859252929688,653.8831787109375,631.531494140625,660.9495239257812,-22.3516845703125
amp180_freq5,20,50,673.7367553710938,686.4114379882812,663.5625610351562,691.5474853515625,-22.848876953125
amp180_freq5,21,50,716.7027587890625,727.3721313476562,707.9678344726562,732.2151489257812,-19.404296875
amp180_freq5,22,50,766.32666015625,774.7050170898438,759.303955078125,779.0162353515625,-15.40106201171875
amp180_freq5,23,50,836.340087890625,839.2080078125,833.3211059570312,842.5345458984375,-5.88690185546875
amp180_freq5,24,50,1186.354736328125,1166.0556640625,1195.03076171875,1180.646728515625,28.97509765625
amp180_freq5,25,50,1185.5589599609375,1165.379150390625,1194.205078125,1179.805419921875,28.825927734375
amp180_freq5,26,50,1186.225830078125,1166.152587890625,1194.8013916015625,1180.5841064453125,28.6488037109375
amp180_freq5,27,50,1183.2158203125,1161.785888671875,1192.22412109375,1177.5506591796875,30.438232421875
amp180_freq5,28,50,1188.0167236328125,1167.6741943359375,1196.708984375,1182.27734375,29.0347900390625
amp180_freq5,29,50,1509.948486328125,1479.43017578125,1523.119140625,1500.9527587890625,43.68896484375
amp180_freq5,30,50,1534.4725341796875,1505.3155517578125,1547.2186279296875,1525.3792724609375,41.903076171875
amp180_freq5,31,50,1506.7296142578125,1479.696533203125,1518.98388671875,1496.960693359375,39.287353515625
amp180_freq5,32,50,1768.162353515625,1740.4119873046875,1774.546142578125,1776.7451171875,34.1341552734375
amp180_freq5,33,50,1813.0166015625,1783.0177001953125,1822.646484375,1814.0946044921875,39.6287841796875
amp180_freq5,34,50,1764.665771484375,1735.8770751953125,1775.3448486328125,1761.4281005859375,39.4677734375
amp180_freq5,35,50,1688.15283203125,1661.7872314453125,1698.8719482421875,1682.3096923828125,37.084716796875
amp180_freq5,36,50,1611.493896484375,1587.5516357421875,1621.5889892578125,1605.105224609375,34.037353515625
amp180_freq5,37,50,1551.3846435546875,1529.213134765625,1560.885986328125,1545.1094970703125,31.6728515625
amp180_freq5,38,50,1517.1395263671875,1496.065673828125,1526.114013671875,1511.2918701171875,30.04833984375
amp180_freq5,39,50,1506.001953125,1485.6864013671875,1514.686279296875,1500.2529296875,28.9998779296875
amp180_freq5,40,50,1513.4990234375,1494.4443359375,1521.048583984375,1509.8931884765625,26.604248046875
amp180_freq5,41,50,1536.234130859375,1519.5386962890625,1541.4664306640625,1537.1995849609375,21.927734375
amp180_freq5,42,50,1582.794921875,1569.3919677734375,1584.3626708984375,1591.51171875,14.970703125
amp180_freq5,43,50,1612.1412353515625,1600.586669921875,1609.77490234375,1630.806640625,9.188232421875
amp180_freq5,44,50,1477.2908935546875,1467.7786865234375,1471.717041015625,1503.498291015625,3.9383544921875
amp180_freq5,45,50,1206.0926513671875,1200.2552490234375,1199.7513427734375,1230.9903564453125,-0.50390625
amp180_freq5,46,50,928.2976684570312,925.4014892578125,922.6644287109375,948.1014404296875,-2.737060546875
amp180_freq5,47,50,741.7067260742188,740.1884155273438,736.0921020507812,760.0587768554688,-4.0963134765625
amp180_freq5,48,50,629.1564331054688,617.3583374023438,633.0316772460938,629.3174438476562,15.67333984375
amp180_freq5,49,50,561.3939819335938,551.5115356445312,564.08984375,563.1702880859375,12.57830810546875
amp180_freq5,50,50,504.4189758300781,498.6553039550781,505.2315673828125,507.7424621582031,6.576263427734375
amp180_freq5,51,50,479.0537109375,477.625244140625,478.00555419921875,483.61163330078125,0.38031005859375
amp180_freq5,52,50,468.2167663574219,470.454345703125,465.39178466796875,474.43963623046875,-5.06256103515625
amp180_freq5,53,50,469.77227783203125,473.8379821777344,465.4349365234375,478.6946105957031,-8.403045654296875
amp180_freq5,54,50,485.9621276855469,490.7145690917969,480.48028564453125,497.62969970703125,-10.234283447265625
amp180_freq5,55,50,517.086181640625,522.7017822265625,510.25152587890625,531.9768676757812,-12.45025634765625
amp180_freq5,56,50,563.8887329101562,570.9505004882812,555.9025268554688,580.7666625976562,-15.0479736328125
amp180_freq5,57,50,626.1175537109375,633.1243896484375,617.9130249023438,643.739990234375,-15.21136474609375
amp180_freq5,58,50,696.8944091796875,704.2095947265625,688.8234252929688,713.7593994140625,-15.38616943359375
amp180_freq5,59,50,804.6956787109375,810.3269653320312,797.4454345703125,820.816650390625,-12.88153076171875
amp180_freq5,60,50,946.751708984375,947.468017578125,941.5546264648438,961.6251220703125,-5.91339111328125
amp180_freq5,61,50,1119.3563232421875,1113.6697998046875,1116.053955078125,1134.966796875,2.3841552734375
amp180_freq5,62,50,1464.9169921875,1448.8203125,1464.616455078125,1481.9261474609375,15.796142578125
amp180_freq5,63,50,1465.5142822265625,1449.2896728515625,1465.3204345703125,1482.3427734375,16.03076171875
amp180_freq5,64,50,1461.7261962890625,1445.6622314453125,1461.39599609375,1478.801025390625,15.7337646484375
amp180_freq5,65,50,1662.3116455078125,1645.75048828125,1662.5472412109375,1678.109130859375,16.7967529296875
amp180_freq5,66,50,1782.157470703125,1761.3544921875,1785.8948974609375,1791.76318359375,24.5404052734375
amp180_freq5,67,50,1799.847900390625,1776.494140625,1806.55859375,1803.07470703125,30.064453125
amp180_freq5,68,50,846.3164672851562,824.7280883789062,848.6187744140625,860.9957275390625,23.89068603515625
amp180_freq5,69,50,558.745361328125,533.9406127929688,560.6026000976562,577.9765625,26.6619873046875
amp180_freq5,70,50,529.505859375,509.39971923828125,531.2052612304688,544.509033203125,21.8055419921875
amp180_freq5,71,50,736.6788330078125,716.0655517578125,739.8455200195312,747.8097534179688,23.77996826171875
amp180_freq5,72,50,1549.79833984375,1529.786865234375,1558.6961669921875,1543.084716796875,28.9093017578125
amp180_freq5,73,50,727.817138671875,712.1178588867188,729.841552734375,737.4356079101562,17.72369384765625
amp180_freq5,74,50,514.0551147460938,496.2119445800781,513.509521484375,533.5104370117188,17.297576904296875
amp180_freq5,75,50,539.7035522460938,520.44921875,537.2674560546875,566.2471923828125,16.8182373046875
amp180_freq5,76,50,781.5153198242188,764.861083984375,778.189208984375,808.1495971679688,13.328125
amp180_freq5,77,50,1554.6087646484375,1545.2236328125,1548.404052734375,1582.6353759765625,3.180419921875
amp180_freq5,78,50,1258.414794921875,1252.9385986328125,1252.18603515625,1282.5882568359375,-0.7525634765625
amp180_freq5,79,50,550.231689453125,546.9614868164062,544.51513671875,570.6510620117188,-2.44635009765625
amp180_freq5,80,50,311.3722229003906,309.966552734375,309.120361328125,319.5192565917969,-0.84619140625
amp180_freq5,81,50,636.9788818359375,627.0458374023438,640.5875244140625,636.083984375,13.54168701171875
amp180_freq5,82,50,625.6045532226562,615.5322875976562,628.8582153320312,625.9133911132812,13.325927734375
amp180_freq5,83,50,613.1051025390625,604.0100708007812,615.9368286132812,613.6934814453125,11.9267578125
amp180_freq5,84,50,574.5651245117188,567.5332641601562,576.9706420898438,574.3687133789062,9.4373779296875
amp180_freq5,85,50,506.8470764160156,502.4928894042969,508.02691650390625,507.6745910644531,5.534027099609375
amp180_freq5,86,50,461.77264404296875,459.9785461425781,461.0357666015625,465.7747497558594,1.057220458984375
amp180_freq5,87,50,448.31842041015625,448.923828125,445.6993408203125,455.57861328125,-3.2244873046875
amp180_freq5,88,50,240.2277374267578,235.91091918945312,240.0537109375,245.0655975341797,4.142791748046875
amp180_freq5,89,50,185.30934143066406,182.88461303710938,183.1342010498047,194.2654571533203,0.2495880126953125
amp180_freq5,90,50,199.823486328125,192.45724487304688,199.09034729003906,209.38746643066406,6.6331024169921875
amp180_freq5,91,50,234.4669952392578,227.23126220703125,233.8995361328125,243.39596557617188,6.66827392578125
amp180_freq5,92,50,313.0274658203125,310.3477783203125,310.3423156738281,323.7570495605469,-0.005462646484375
amp180_freq5,93,50,486.7264404296875,482.8096618652344,482.966796875,501.9224853515625,0.157135009765625
amp180_freq5,94,50,946.2473754882812,951.320068359375,938.1897583007812,965.3646850585938,-13.13031005859375
amp180_freq5,95,50,1141.6337890625,1139.826416015625,1136.21044921875,1159.72119140625,-3.615966796875
amp180_freq5,96,50,605.0571899414062,613.362060546875,595.6378784179688,625.0061645507812,-17.72418212890625
amp180_freq5,97,50,743.8715209960938,750.2321166992188,734.7449951171875,764.8851318359375,-15.48712158203125
amp180_freq5,98,50,895.9557495117188,898.3257446289062,887.9431762695312,917.620361328125,-10.382568359375
amp180_freq5,99,50,1034.178955078125,1035.1087646484375,1027.2244873046875,1054.092529296875,-7.88427734375
amp180_freq5,100,50,1171.076416015625,1169.895263671875,1165.400634765625,1189.2672119140625,-4.49462890625
amp180_freq5,101,50,1293.2890625,1290.3748779296875,1288.95068359375,1309.19677734375,-1.4241943359375
amp180_freq5,102,50,1390.511474609375,1385.9837646484375,1387.84326171875,1403.047119140625,1.8594970703125
amp180_freq5,103,50,1415.2113037109375,1409.7447509765625,1413.2969970703125,1426.45947265625,3.55224609375
amp180_freq5,104,50,1395.75390625,1391.4029541015625,1393.334228515625,1407.3192138671875,1.9312744140625
amp180_freq5,105,50,1369.72509765625,1365.2926025390625,1367.5653076171875,1380.6466064453125,2.272705078125
amp180_freq5,106,50,1317.1766357421875,1313.9862060546875,1314.50732421875,1328.421142578125,0.5211181640625
amp180_freq5,107,50,1231.1243896484375,1230.4786376953125,1227.5345458984375,1242.498779296875,-2.944091796875
amp180_freq5,108,50,1125.5467529296875,1126.0455322265625,1121.4696044921875,1137.246337890625,-4.575927734375
amp180_freq5,109,50,993.93115234375,995.6087036132812,989.4136962890625,1005.7694702148438,-6.19500732421875
amp180_freq5,110,50,834.3246459960938,836.4383544921875,829.6055297851562,846.369140625,-6.83282470703125
amp180_freq5,111,50,712.6024780273438,713.881591796875,707.6229248046875,726.2373046875,-6.2586669921875
amp180_freq5,112,50,553.170166015625,544.572021484375,557.2898559570312,549.3954467773438,12.71783447265625
amp180_freq5,113,50,559.14892578125,550.3564453125,563.3695678710938,555.2679443359375,13.01312255859375
amp180_freq5,114,50,411.3137512207031,400.1128234863281,414.6798400878906,412.4131164550781,14.5670166015625
amp180_freq5,115,50,568.079833984375,558.4701538085938,572.6838989257812,563.8729248046875,14.2137451171875
amp180_freq5,116,50,561.4082641601562,551.1841430664062,566.205322265625,557.2237548828125,15.02117919921875
amp180_freq5,117,50,556.637939453125,545.7863159179688,561.6182250976562,552.5337524414062,15.8319091796875
amp180_freq5,118,50,555.2960815429688,543.3291625976562,560.5866088867188,551.3760375976562,17.2574462890625
amp180_freq5,119,50,552.763427734375,541.4493408203125,558.1082153320312,548.0504760742188,16.65887451171875
amp180_freq5,120,50,540.761474609375,530.517822265625,546.05517578125,535.126953125,15.537353515625
amp180_freq5,121,50,481.80450439453125,473.65350341796875,486.17181396484375,476.8482360839844,12.518310546875
amp180_freq5,122,50,397.6488342285156,392.48114013671875,399.79901123046875,396.3732604980469,7.31787109375
amp180_freq5,123,50,349.2978820800781,347.66070556640625,349.27337646484375,351.00982666015625,1.6126708984375
amp180_freq5,124,50,335.0721130371094,336.5250244140625,333.1892395019531,339.2559509277344,-3.335784912109375
amp180_freq5,125,50,351.84423828125,355.95654296875,347.4104919433594,361.0337829589844,-8.546051025390625
amp180_freq5,126,50,552.196533203125,557.836181640625,545.158935546875,567.6596069335938,-12.67724609375
amp180_freq5,127,50,500.4215393066406,508.59765625,491.54901123046875,518.8623046875,-17.04864501953125
amp250_freq26,0,50,1538.78662109375,1503.8878173828125,1552.5426025390625,1532.40673828125,48.65478515625
amp250_freq26,1,50,1506.474609375,1474.6685791015625,1519.57861328125,1498.989990234375,44.9100341796875
amp250_freq26,2,50,1502.9197998046875,1471.65185546875,1516.322998046875,1493.9913330078125,44.671142578125
amp250_freq26,3,50,1556.515380859375,1521.832275390625,1572.406494140625,1543.5174560546875,50.57421875
amp250_freq26,4,50,1658.0836181640625,1618.966796875,1678.286376953125,1636.5849609375,59.319580078125
amp250_freq26,5,50,1785.06787109375,1732.355712890625,1812.0841064453125,1756.703369140625,79.7283935546875
amp250_freq26,6,50,1815.6475830078125,1750.0577392578125,1848.283447265625,1783.320556640625,98.2257080078125
amp250_freq26,7,50,1761.8883056640625,1688.70068359375,1797.02392578125,1729.7203369140625,108.3232421875
amp250_freq26,8,50,1570.765380859375,1496.9508056640625,1605.6456298828125,1539.962646484375,108.69482421875
amp250_freq26,9,50,1330.367431640625,1265.262451171875,1360.7193603515625,1304.4072265625,95.4569091796875
amp250_freq26,10,50,1098.7076416015625,1054.1005859375,1120.776123046875,1077.104736328125,66.675537109375
amp250_freq26,11,50,929.617919921875,897.8390502929688,943.7769165039062,918.9071655273438,45.9378662109375
amp250_freq26,12,50,815.9462280273438,795.0333862304688,822.3953857421875,817.5038452148438,27.36199951171875
amp250_freq26,13,50,768.0464477539062,750.5623168945312,771.1616821289062,776.169677734375,20.599365234375
amp250_freq26,14,50,749.0772705078125,735.6951293945312,750.1675415039062,759.1719970703125,14.472412109375
amp250_freq26,15,50,748.4505615234375,736.8375854492188,748.7103881835938,759.2678833007812,11.872802734375
amp250_freq26,16,50,610.6213989257812,595.7633666992188,613.8310546875,615.857177734375,18.06768798828125
amp250_freq26,17,50,611.115478515625,595.236328125,613.68701171875,619.2662963867188,18.45068359375
amp250_freq26,18,50,630.7637939453125,612.0411376953125,633.154541015625,642.3235473632812,21.1134033203125
