trial_number,condition,amplitude,frequency,analysis_group,n_channels_used,pre_abs,on_abs,off_abs,on_delta,off_delta,on_minus_off
59,amp100_freq5,100,5,A_dHPC_96-127,31,140.62567138671875,140.67208862304688,131.1268768310547,0.046417236328125,-9.498794555664062,9.545211791992188
59,amp100_freq5,100,5,B_LEC_128-191,51,85.21501159667969,75.46090698242188,79.64082336425781,-9.754104614257812,-5.574188232421875,-4.1799163818359375
59,amp100_freq5,100,5,B_LEC_192-255,32,38.1707763671875,35.93829345703125,38.513221740722656,-2.23248291015625,0.34244537353515625,-2.5749282836914062
60,amp180_freq50,180,50,A_dHPC_0-31,32,205.1331787109375,181.5542449951172,228.60479736328125,-23.578933715820312,23.47161865234375,-47.05055236816406
60,amp180_freq50,180,50,A_dHPC_32-63,32,184.91607666015625,177.49813842773438,220.00582885742188,-7.417938232421875,35.089752197265625,-42.5076904296875
60,amp180_freq50,180,50,A_dHPC_64-95,32,175.32537841796875,158.90579223632812,192.17715454101562,-16.419586181640625,16.851776123046875,-33.2713623046875
60,amp180_freq50,180,50,A_dHPC_96-127,31,150.90892028808594,112.5593490600586,138.67874145507812,-38.349571228027344,-12.230178833007812,-26.11939239501953
60,amp180_freq50,180,50,B_LEC_128-191,51,82.11616516113281,78.23258209228516,80.58350372314453,-3.8835830688476562,-1.5326614379882812,-2.350921630859375
60,amp180_freq50,180,50,B_LEC_192-255,32,35.37030029296875,41.258995056152344,37.38263702392578,5.888694763183594,2.0123367309570312,3.8763580322265625
61,amp100_freq26,100,26,A_dHPC_0-31,32,185.7156219482422,155.79469299316406,179.87167358398438,-29.920928955078125,-5.8439483642578125,-24.076980590820312
61,amp100_freq26,100,26,A_dHPC_32-63,32,178.9684600830078,153.89064025878906,165.8021240234375,-25.07781982421875,-13.166336059570312,-11.911483764648438
61,amp100_freq26,100,26,A_dHPC_64-95,32,178.24337768554688,142.167236328125,150.05430603027344,-36.076141357421875,-28.189071655273438,-7.8870697021484375
61,amp100_freq26,100,26,A_dHPC_96-127,31,112.59102630615234,110.22767639160156,118.62950134277344,-2.3633499145507812,6.038475036621094,-8.401824951171875
61,amp100_freq26,100,26,B_LEC_128-191,51,70.72906494140625,75.76089477539062,82.14118194580078,5.031829833984375,11.412117004394531,-6.380287170410156
61,amp100_freq26,100,26,B_LEC_192-255,32,34.95747375488281,35.846473693847656,41.54661560058594,0.8889999389648438,6.589141845703125,-5.700141906738281
62,amp180_freq50,180,50,A_dHPC_0-31,32,191.11175537109375,182.0828399658203,174.5367889404297,-9.028915405273438,-16.574966430664062,7.546051025390625
62,amp180_freq50,180,50,A_dHPC_32-63,32,195.8899383544922,171.82907104492188,161.20932006835938,-24.060867309570312,-34.68061828613281,10.6197509765625
62,amp180_freq50,180,50,A_dHPC_64-95,32,163.9016571044922,170.37110900878906,153.02682495117188,6.469451904296875,-10.874832153320312,17.344284057617188
62,amp180_freq50,180,50,A_dHPC_96-127,31,120.40315246582031,121.37699127197266,114.13756561279297,0.9738388061523438,-6.265586853027344,7.2394256591796875
62,amp180_freq50,180,50,B_LEC_128-191,51,84.24424743652344,87.98157501220703,78.2342529296875,3.7373275756835938,-6.0099945068359375,9.747322082519531
62,amp180_freq50,180,50,B_LEC_192-255,32,34.952449798583984,38.184425354003906,38.6408805847168,3.231975555419922,3.6884307861328125,-0.4564552307128906
63,amp100_freq10,100,10,A_dHPC_0-31,32,172.42156982421875,215.4311065673828,197.38450622558594,43.00953674316406,24.962936401367188,18.046600341796875
63,amp100_freq10,100,10,A_dHPC_32-63,32,187.47567749023438,235.5480194091797,224.60008239746094,48.07234191894531,37.12440490722656,10.94793701171875
63,amp100_freq10,100,10,A_dHPC_64-95,32,169.61212158203125,198.289306640625,186.6806640625,28.67718505859375,17.06854248046875,11.608642578125
63,amp100_freq10,100,10,A_dHPC_96-127,31,112.60663604736328,131.2989044189453,118.60306549072266,18.69226837158203,5.996429443359375,12.695838928222656
63,amp100_freq10,100,10,B_LEC_128-191,51,78.71308135986328,80.77117156982422,85.53364562988281,2.0580902099609375,6.820564270019531,-4.762474060058594
63,amp100_freq10,100,10,B_LEC_192-255,32,30.869300842285156,39.074642181396484,39.60668182373047,8.205341339111328,8.737380981445312,-0.5320396423339844
64,amp100_freq10,100,10,A_dHPC_0-31,32,203.79586791992188,233.6328887939453,199.12059020996094,29.837020874023438,-4.6752777099609375,34.512298583984375
64,amp100_freq10,100,10,A_dHPC_32-63,32,238.23109436035156,205.46705627441406,226.1974639892578,-32.7640380859375,-12.03363037109375,-20.73040771484375
64,amp100_freq10,100,10,A_dHPC_64-95,32,179.3638458251953,168.69557189941406,201.6532440185547,-10.66827392578125,22.289398193359375,-32.957672119140625
64,amp100_freq10,100,10,A_dHPC_96-127,31,105.69951629638672,126.86424255371094,119.79545593261719,21.16472625732422,14.095939636230469,7.06878662109375
64,amp100_freq10,100,10,B_LEC_128-191,51,91.17587280273438,79.09087371826172,85.41605377197266,-12.084999084472656,-5.759819030761719,-6.3251800537109375
64,amp100_freq10,100,10,B_LEC_192-255,32,34.844024658203125,36.01441955566406,42.23186492919922,1.1703948974609375,7.387840270996094,-6.217445373535156
65,amp100_freq10,100,10,A_dHPC_0-31,32,228.7721710205078,197.6593017578125,232.8367462158203,-31.112869262695312,4.0645751953125,-35.17744445800781
65,amp100_freq10,100,10,A_dHPC_32-63,32,241.2933807373047,203.37049865722656,195.22335815429688,-37.922882080078125,-46.07002258300781,8.147140502929688
65,amp100_freq10,100,10,A_dHPC_64-95,32,176.6153564453125,167.6163787841797,181.43600463867188,-8.998977661132812,4.820648193359375,-13.819625854492188
65,amp100_freq10,100,10,A_dHPC_96-127,31,116.49492645263672,109.2540512084961,126.1710205078125,-7.240875244140625,9.676094055175781,-16.916969299316406
65,amp100_freq10,100,10,B_LEC_128-191,51,78.75636291503906,76.50090789794922,76.35708618164062,-2.2554550170898438,-2.3992767333984375,0.14382171630859375
65,amp100_freq10,100,10,B_LEC_192-255,32,38.02825164794922,43.87178039550781,41.181705474853516,5.843528747558594,3.153453826904297,2.690074920654297
66,amp180_freq5,180,5,A_dHPC_0-31,32,159.34092712402344,187.57064819335938,201.3302459716797,28.229721069335938,41.98931884765625,-13.759597778320312
66,amp180_freq5,180,5,A_dHPC_32-63,32,155.7886505126953,216.56399536132812,201.04222106933594,60.77534484863281,45.253570556640625,15.521774291992188
66,amp180_freq5,180,5,A_dHPC_64-95,32,165.6952362060547,172.3798370361328,183.1261749267578,6.684600830078125,17.430938720703125,-10.746337890625
66,amp180_freq5,180,5,A_dHPC_96-127,31,98.26778411865234,122.48847961425781,123.6521224975586,24.22069549560547,25.38433837890625,-1.1636428833007812
66,amp180_freq5,180,5,B_LEC_128-191,51,61.52751159667969,82.5787124633789,76.96214294433594,21.05120086669922,15.43463134765625,5.616569519042969
66,amp180_freq5,180,5,B_LEC_192-255,32,45.15203857421875,41.6983757019043,38.84302520751953,-3.453662872314453,-6.309013366699219,2.8553504943847656
67,amp180_freq10,180,10,A_dHPC_0-31,32,251.23605346679688,204.15054321289062,189.4779510498047,-47.08551025390625,-61.75810241699219,14.672592163085938
67,amp180_freq10,180,10,A_dHPC_32-63,32,256.7613525390625,192.8297882080078,189.43898010253906,-63.93156433105469,-67.32237243652344,3.39080810546875
67,amp180_freq10,180,10,A_dHPC_64-95,32,246.18096923828125,163.8385467529297,160.2090301513672,-82.34242248535156,-85.97193908691406,3.6295166015625
67,amp180_freq10,180,10,A_dHPC_96-127,31,164.5695037841797,112.90603637695312,112.54762268066406,-51.66346740722656,-52.021881103515625,0.3584136962890625
67,amp180_freq10,180,10,B_LEC_128-191,51,70.55921173095703,77.8368148803711,84.81621551513672,7.2776031494140625,14.257003784179688,-6.979400634765625
67,amp180_freq10,180,10,B_LEC_192-255,32,41.781063079833984,59.342411041259766,42.330963134765625,17.56134796142578,0.5499000549316406,17.01144790649414
68,amp180_freq26,180,26,A_dHPC_0-31,32,194.53485107421875,228.4623565673828,212.37867736816406,33.92750549316406,17.843826293945312,16.08367919921875
68,amp180_freq26,180,26,A_dHPC_32-63,32,179.03109741210938,209.18722534179688,215.6303253173828,30.1561279296875,36.59922790527344,-6.4430999755859375
68,amp180_freq26,180,26,A_dHPC_64-95,32,149.85472106933594,201.76333618164062,194.3413543701172,51.90861511230469,44.48663330078125,7.4219818115234375
68,amp180_freq26,180,26,A_dHPC_96-127,31,113.42337799072266,156.22274780273438,112.9419174194336,42.79936981201172,-0.4814605712890625,43.28083038330078
68,amp180_freq26,180,26,B_LEC_128-191,51,86.79717254638672,87.52875518798828,72.0782470703125,0.7315826416015625,-14.718925476074219,15.450508117675781
68,amp180_freq26,180,26,B_LEC_192-255,32,46.32527542114258,45.03791809082031,41.452884674072266,-1.2873573303222656,-4.8723907470703125,3.585033416748047
69,amp250_freq50,250,50,A_dHPC_0-31,32,252.12420654296875,144.70657348632812,169.5474090576172,-107.41763305664062,-82.57679748535156,-24.840835571289062
69,amp250_freq50,250,50,A_dHPC_32-63,32,280.5561828613281,123.52072143554688,173.9938201904297,-157.03546142578125,-106.56236267089844,-50.47309875488281
69,amp250_freq50,250,50,A_dHPC_64-95,32,243.92794799804688,120.33760833740234,140.21438598632812,-123.59033966064453,-103.71356201171875,-19.87677764892578
69,amp250_freq50,250,50,A_dHPC_96-127,31,134.7866668701172,102.0182113647461,106.06156921386719,-32.768455505371094,-28.72509765625,-4.043357849121094
69,amp250_freq50,250,50,B_LEC_128-191,51,62.32596206665039,73.08755493164062,73.46688842773438,10.761592864990234,11.140926361083984,-0.37933349609375
69,amp250_freq50,250,50,B_LEC_192-255,32,58.103363037109375,37.7681770324707,42.00414276123047,-20.335186004638672,-16.099220275878906,-4.235965728759766
70,amp250_freq10,250,10,A_dHPC_0-31,32,194.88507080078125,211.85179138183594,181.1903533935547,16.966720581054688,-13.694717407226562,30.66143798828125
70,amp250_freq10,250,10,A_dHPC_32-63,32,192.6832275390625,191.0492706298828,218.5916748046875,-1.6339569091796875,25.908447265625,-27.542404174804688
70,amp250_freq10,250,10,A_dHPC_64-95,32,157.71194458007812,174.2417449951172,190.39671325683594,16.529800415039062,32.68476867675781,-16.15496826171875
70,amp250_freq10,250,10,A_dHPC_96-127,31,104.11750030517578,130.69554138183594,132.2196502685547,26.578041076660156,28.102149963378906,-1.52410888671875
70,amp250_freq10,250,10,B_LEC_128-191,51,80.73796081542969,84.64128875732422,77.89543914794922,3.9033279418945312,-2.8425216674804688,6.745849609375
70,amp250_freq10,250,10,B_LEC_192-255,32,47.00230026245117,50.82406997680664,39.20112609863281,3.8217697143554688,-7.801174163818359,11.622943878173828
71,amp180_freq5,180,5,A_dHPC_0-31,32,170.7305450439453,194.43453979492188,224.0894775390625,23.703994750976562,53.35893249511719,-29.654937744140625
71,amp180_freq5,180,5,A_dHPC_32-63,32,234.162353515625,190.65423583984375,205.79502868652344,-43.50811767578125,-28.367324829101562,-15.140792846679688
71,amp180_freq5,180,5,A_dHPC_64-95,32,189.9886474609375,174.82667541503906,181.06793212890625,-15.161972045898438,-8.92071533203125,-6.2412567138671875
71,amp180_freq5,180,5,A_dHPC_96-127,31,125.32855987548828,120.50389099121094,128.04913330078125,-4.824668884277344,2.7205734252929688,-7.5452423095703125
71,amp180_freq5,180,5,B_LEC_128-191,51,81.22881317138672,79.59657287597656,81.8556900024414,-1.6322402954101562,0.6268768310546875,-2.2591171264648438
71,amp180_freq5,180,5,B_LEC_192-255,32,37.8036994934082,44.73959732055664,39.161685943603516,6.9358978271484375,1.3579864501953125,5.577911376953125
72,amp250_freq50,250,50,A_dHPC_0-31,32,219.7670440673828,156.48231506347656,168.0051727294922,-63.28472900390625,-51.761871337890625,-11.522857666015625
72,amp250_freq50,250,50,A_dHPC_32-63,32,191.32994079589844,137.60284423828125,138.5728302001953,-53.72709655761719,-52.757110595703125,-0.9699859619140625
72,amp250_freq50,250,50,A_dHPC_64-95,32,206.01559448242188,137.32550048828125,139.58914184570312,-68.69009399414062,-66.42645263671875,-2.263641357421875
72,amp250_freq50,250,50,A_dHPC_96-127,31,127.73101043701172,108.76576232910156,110.61323547363281,-18.965248107910156,-17.117774963378906,-1.84747314453125
72,amp250_freq50,250,50,B_LEC_128-191,51,86.84626007080078,74.06656646728516,81.7149658203125,-12.779693603515625,-5.131294250488281,-7.648399353027344
72,amp250_freq50,250,50,B_LEC_192-255,32,49.479976654052734,38.60218811035156,45.57768630981445,-10.877788543701172,-3.9022903442382812,-6.975498199462891
73,amp180_freq5,180,5,A_dHPC_0-31,32,182.86827087402344,166.68601989746094,162.0814971923828,-16.1822509765625,-20.786773681640625,4.604522705078125
73,amp180_freq5,180,5,A_dHPC_32-63,32,156.90440368652344,129.9390106201172,170.37832641601562,-26.96539306640625,13.473922729492188,-40.43931579589844
73,amp180_freq5,180,5,A_dHPC_64-95,32,143.97328186035156,131.7386474609375,129.53575134277344,-12.234634399414062,-14.437530517578125,2.2028961181640625
73,amp180_freq5,180,5,A_dHPC_96-127,31,114.86458587646484,92.50397491455078,136.7756805419922,-22.360610961914062,21.911094665527344,-44.271705627441406
73,amp180_freq5,180,5,B_LEC_128-191,51,82.1416244506836,78.92288970947266,84.81887817382812,-3.2187347412109375,2.6772537231445312,-5.895988464355469
73,amp180_freq5,180,5,B_LEC_192-255,32,53.82215118408203,56.9025993347168,42.95933151245117,3.0804481506347656,-10.86281967163086,13.943267822265625
74,amp180_freq10,180,10,A_dHPC_0-31,32,218.86819458007812,226.52684020996094,213.6566619873047,7.6586456298828125,-5.2115325927734375,12.87017822265625
74,amp180_freq10,180,10,A_dHPC_32-63,32,206.56932067871094,202.91213989257812,209.847900390625,-3.6571807861328125,3.2785797119140625,-6.935760498046875
74,amp180_freq10,180,10,A_dHPC_64-95,32,146.76026916503906,169.40408325195312,188.12667846679688,22.643814086914062,41.36640930175781,-18.72259521484375
74,amp180_freq10,180,10,A_dHPC_96-127,31,130.71649169921875,144.26025390625,140.99176025390625,13.54376220703125,10.2752685546875,3.26849365234375
74,amp180_freq10,180,10,B_LEC_128-191,51,85.33394622802734,78.86685943603516,75.48606872558594,-6.4670867919921875,-9.847877502441406,3.3807907104492188
74,amp180_freq10,180,10,B_LEC_192-255,32,34.73149871826172,36.375614166259766,41.45972442626953,1.6441154479980469,6.7282257080078125,-5.084110260009766
75,amp100_freq50,100,50,A_dHPC_0-31,32,231.7479248046875,218.89454650878906,283.4705810546875,-12.853378295898438,51.72265625,-64.57603454589844
75,amp100_freq50,100,50,A_dHPC_32-63,32,214.79624938964844,211.43905639648438,268.16375732421875,-3.3571929931640625,53.36750793457031,-56.724700927734375
75,amp100_freq50,100,50,A_dHPC_64-95,32,182.42477416992188,150.40060424804688,251.7716827392578,-32.024169921875,69.34690856933594,-101.37107849121094
75,amp100_freq50,100,50,A_dHPC_96-127,31,155.67620849609375,133.6189422607422,139.91995239257812,-22.057266235351562,-15.756256103515625,-6.3010101318359375
75,amp100_freq50,100,50,B_LEC_128-191,51,78.45960998535156,75.37677001953125,84.00900268554688,-3.0828399658203125,5.5493927001953125,-8.632232666015625
75,amp100_freq50,100,50,B_LEC_192-255,32,37.78937530517578,37.97447204589844,44.305694580078125,0.18509674072265625,6.516319274902344,-6.3312225341796875
76,amp180_freq50,180,50,A_dHPC_0-31,32,246.88345336914062,219.79342651367188,199.9287567138672,-27.09002685546875,-46.95469665527344,19.864669799804688
76,amp180_freq50,180,50,A_dHPC_32-63,32,209.74200439453125,250.4871063232422,219.80039978027344,40.74510192871094,10.058395385742188,30.68670654296875
76,amp180_freq50,180,50,A_dHPC_64-95,32,276.6494445800781,184.03396606445312,189.1133575439453,-92.615478515625,-87.53608703613281,-5.0793914794921875
76,amp180_freq50,180,50,A_dHPC_96-127,31,139.77066040039062,137.48020935058594,143.005615234375,-2.2904510498046875,3.234954833984375,-5.5254058837890625
76,amp180_freq50,180,50,B_LEC_128-191,51,72.6432876586914,71.61851501464844,80.75475311279297,-1.0247726440429688,8.111465454101562,-9.136238098144531
76,amp180_freq50,180,50,B_LEC_192-255,32,57.43372344970703,38.46751022338867,44.851715087890625,-18.96621322631836,-12.582008361816406,-6.384204864501953
77,amp100_freq26,100,26,A_dHPC_0-31,32,206.44752502441406,185.94085693359375,177.23382568359375,-20.506668090820312,-29.213699340820312,8.70703125
77,amp100_freq26,100,26,A_dHPC_32-63,32,224.06820678710938,187.92645263671875,206.0420379638672,-36.141754150390625,-18.026168823242188,-18.115585327148438
77,amp100_freq26,100,26,A_dHPC_64-95,32,192.8167724609375,177.644775390625,183.37757873535156,-15.1719970703125,-9.439193725585938,-5.7328033447265625
77,amp100_freq26,100,26,A_dHPC_96-127,31,139.2649688720703,120.98224639892578,128.8609161376953,-18.28272247314453,-10.404052734375,-7.878669738769531
77,amp100_freq26,100,26,B_LEC_128-191,51,85.66926574707031,80.047607421875,70.70529174804688,-5.6216583251953125,-14.963973999023438,9.342315673828125
77,amp100_freq26,100,26,B_LEC_192-255,32,44.884525299072266,47.21348190307617,41.53276062011719,2.3289566040039062,-3.351764678955078,5.680721282958984
78,amp180_freq5,180,5,A_dHPC_0-31,32,200.8451690673828,215.04811096191406,205.78936767578125,14.20294189453125,4.9441986083984375,9.258743286132812
78,amp180_freq5,180,5,A_dHPC_32-63,32,209.9518280029297,250.93035888671875,193.0624237060547,40.97853088378906,-16.889404296875,57.86793518066406
78,amp180_freq5,180,5,A_dHPC_64-95,32,198.98770141601562,204.3977813720703,190.27178955078125,5.4100799560546875,-8.715911865234375,14.125991821289062
78,amp180_freq5,180,5,A_dHPC_96-127,31,153.47509765625,142.81185913085938,116.04953002929688,-10.663238525390625,-37.425567626953125,26.7623291015625
78,amp180_freq5,180,5,B_LEC_128-191,51,81.42481231689453,84.58428192138672,70.77632904052734,3.1594696044921875,-10.648483276367188,13.807952880859375
78,amp180_freq5,180,5,B_LEC_192-255,32,38.602699279785156,36.06168746948242,44.12919616699219,-2.5410118103027344,5.526496887207031,-8.067508697509766
79,amp180_freq5,180,5,A_dHPC_0-31,32,184.8988800048828,165.12478637695312,169.6021270751953,-19.774093627929688,-15.2967529296875,-4.4773406982421875
79,amp180_freq5,180,5,A_dHPC_32-63,32,177.55662536621094,154.99331665039062,170.375244140625,-22.563308715820312,-7.1813812255859375,-15.381927490234375
79,amp180_freq5,180,5,A_dHPC_64-95,32,173.95828247070312,147.96871948242188,152.07183837890625,-25.98956298828125,-21.886444091796875,-4.103118896484375
79,amp180_freq5,180,5,A_dHPC_96-127,31,104.2930908203125,104.22483825683594,114.14076232910156,-0.0682525634765625,9.847671508789062,-9.915924072265625
79,amp180_freq5,180,5,B_LEC_128-191,51,70.78765106201172,80.74759674072266,85.1524658203125,9.959945678710938,14.364814758300781,-4.404869079589844
79,amp180_freq5,180,5,B_LEC_192-255,32,37.21390151977539,42.180580139160156,35.64363479614258,4.966678619384766,-1.5702667236328125,6.536945343017578
80,amp100_freq10,100,10,A_dHPC_0-31,32,138.05702209472656,187.7091827392578,219.30250549316406,49.65216064453125,81.2454833984375,-31.59332275390625
80,amp100_freq10,100,10,A_dHPC_32-63,32,119.5526123046875,194.28201293945312,208.18536376953125,74.72940063476562,88.63275146484375,-13.903350830078125
80,amp100_freq10,100,10,A_dHPC_64-95,32,135.20205688476562,164.08119201660156,201.02737426757812,28.879135131835938,65.8253173828125,-36.94618225097656
80,amp100_freq10,100,10,A_dHPC_96-127,31,94.10195922851562,125.52699279785156,120.03755950927734,31.425033569335938,25.93560028076172,5.489433288574219
80,amp100_freq10,100,10,B_LEC_128-191,51,74.0014419555664,84.26676177978516,78.54557037353516,10.26531982421875,4.54412841796875,5.72119140625
80,amp100_freq10,100,10,B_LEC_192-255,32,33.13068771362305,39.297142028808594,45.48360824584961,6.166454315185547,12.352920532226562,-6.186466217041016
81,amp250_freq10,250,10,A_dHPC_0-31,32,207.29751586914062,162.58360290527344,173.9988555908203,-44.71391296386719,-33.29866027832031,-11.415252685546875
81,amp250_freq10,250,10,A_dHPC_32-63,32,205.23727416992188,158.58082580566406,179.39132690429688,-46.65644836425781,-25.845947265625,-20.810501098632812
81,amp250_freq10,250,10,A_dHPC_64-95,32,214.28958129882812,156.26060485839844,166.03713989257812,-58.02897644042969,-48.25244140625,-9.776535034179688
81,amp250_freq10,250,10,A_dHPC_96-127,31,108.83025360107422,101.967041015625,110.99932098388672,-6.863212585449219,2.1690673828125,-9.032279968261719
81,amp250_freq10,250,10,B_LEC_128-191,51,75.947998046875,85.62299346923828,80.12317657470703,9.674995422363281,4.175178527832031,5.49981689453125
81,amp250_freq10,250,10,B_LEC_192-255,32,44.093048095703125,37.415828704833984,45.34036636352539,-6.677219390869141,1.2473182678222656,-7.924537658691406
82,amp180_freq26,180,26,A_dHPC_0-31,32,211.08395385742188,234.66342163085938,162.15518188476562,23.5794677734375,-48.92877197265625,72.50823974609375
82,amp180_freq26,180,26,A_dHPC_32-63,32,216.1199493408203,224.95489501953125,158.967041015625,8.834945678710938,-57.15290832519531,65.98785400390625
82,amp180_freq26,180,26,A_dHPC_64-95,32,174.50791931152344,198.2700958251953,143.6818084716797,23.762176513671875,-30.82611083984375,54.588287353515625
82,amp180_freq26,180,26,A_dHPC_96-127,31,122.81990051269531,148.47801208496094,105.68960571289062,25.658111572265625,-17.130294799804688,42.78840637207031
82,amp180_freq26,180,26,B_LEC_128-191,51,67.32503509521484,87.45924377441406,84.57830047607422,20.13420867919922,17.253265380859375,2.8809432983398438
82,amp180_freq26,180,26,B_LEC_192-255,32,39.815223693847656,38.1339111328125,32.663116455078125,-1.6813125610351562,-7.152107238769531,5.470794677734375
83,amp180_freq5,180,5,A_dHPC_0-31,32,186.6178436279297,187.45468139648438,204.2818603515625,0.8368377685546875,17.664016723632812,-16.827178955078125
83,amp180_freq5,180,5,A_dHPC_32-63,32,167.4732208251953,181.45843505859375,233.83758544921875,13.985214233398438,66.36436462402344,-52.379150390625
83,amp180_freq5,180,5,A_dHPC_64-95,32,141.80877685546875,164.93382263183594,198.7465057373047,23.125045776367188,56.93772888183594,-33.81268310546875
83,amp180_freq5,180,5,A_dHPC_96-127,31,98.29981994628906,122.4217300415039,120.89860534667969,24.121910095214844,22.598785400390625,1.5231246948242188
83,amp180_freq5,180,5,B_LEC_128-191,51,69.746337890625,80.69815826416016,81.50587463378906,10.951820373535156,11.759536743164062,-0.8077163696289062
83,amp180_freq5,180,5,B_LEC_192-255,32,34.44162368774414,39.09748840332031,38.75136184692383,4.655864715576172,4.3097381591796875,0.3461265563964844
84,amp180_freq10,180,10,A_dHPC_0-31,32,170.2928009033203,225.8629608154297,168.761962890625,55.570159912109375,-1.5308380126953125,57.10099792480469
84,amp180_freq10,180,10,A_dHPC_32-63,32,200.99652099609375,225.80429077148438,191.9524688720703,24.807769775390625,-9.044052124023438,33.85182189941406
84,amp180_freq10,180,10,A_dHPC_64-95,32,159.1510467529297,209.57168579101562,168.26654052734375,50.42063903808594,9.115493774414062,41.305145263671875
84,amp180_freq10,180,10,A_dHPC_96-127,31,109.4451904296875,128.67543029785156,114.42005157470703,19.230239868164062,4.974861145019531,14.255378723144531
84,amp180_freq10,180,10,B_LEC_128-191,51,89.12548828125,88.19131469726562,73.5121078491211,-0.934173583984375,-15.613380432128906,14.679206848144531
84,amp180_freq10,180,10,B_LEC_192-255,32,35.03682327270508,37.95868682861328,36.64995574951172,2.921863555908203,1.6131324768066406,1.3087310791015625
85,amp180_freq50,180,50,A_dHPC_0-31,32,184.44985961914062,172.46066284179688,191.759033203125,-11.98919677734375,7.309173583984375,-19.298370361328125
85,amp180_freq50,180,50,A_dHPC_32-63,32,226.32949829101562,154.30307006835938,186.19418334960938,-72.02642822265625,-40.13531494140625,-31.89111328125
85,amp180_freq50,180,50,A_dHPC_64-95,32,224.5729217529297,129.27444458007812,175.11819458007812,-95.29847717285156,-49.45472717285156,-45.84375
85,amp180_freq50,180,50,A_dHPC_96-127,31,142.55250549316406,96.99394989013672,112.42665100097656,-45.558555603027344,-30.1258544921875,-15.432701110839844
85,amp180_freq50,180,50,B_LEC_128-191,51,75.23421478271484,76.17521667480469,83.17182159423828,0.9410018920898438,7.9376068115234375,-6.996604919433594
85,amp180_freq50,180,50,B_LEC_192-255,32,38.620601654052734,48.43035888671875,51.896644592285156,9.809757232666016,13.276042938232422,-3.4662857055664062
86,amp180_freq10,180,10,A_dHPC_0-31,32,154.0324249267578,179.74981689453125,161.96482849121094,25.717391967773438,7.932403564453125,17.784988403320312
86,amp180_freq10,180,10,A_dHPC_32-63,32,137.01710510253906,168.67214965820312,158.81613159179688,31.655044555664062,21.799026489257812,9.85601806640625
86,amp180_freq10,180,10,A_dHPC_64-95,32,129.75990295410156,139.04971313476562,139.65980529785156,9.289810180664062,9.89990234375,-0.6100921630859375
86,amp180_freq10,180,10,A_dHPC_96-127,31,110.09310150146484,114.71162414550781,98.34782409667969,4.618522644042969,-11.745277404785156,16.363800048828125
86,amp180_freq10,180,10,B_LEC_128-191,51,65.57382202148438,72.97396087646484,79.22146606445312,7.400138854980469,13.64764404296875,-6.247505187988281
86,amp180_freq10,180,10,B_LEC_192-255,32,37.8394889831543,45.767539978027344,40.90810775756836,7.928050994873047,3.0686187744140625,4.859432220458984
87,amp250_freq26,250,26,A_dHPC_0-31,32,185.87814331054688,157.2788543701172,177.76307678222656,-28.599288940429688,-8.115066528320312,-20.484222412109375
87,amp250_freq26,250,26,A_dHPC_32-63,32,184.37664794921875,139.90985107421875,162.78233337402344,-44.466796875,-21.594314575195312,-22.872482299804688
87,amp250_freq26,250,26,A_dHPC_64-95,32,159.88671875,132.2821807861328,163.9376983642578,-27.604537963867188,4.0509796142578125,-31.655517578125
87,amp250_freq26,250,26,A_dHPC_96-127,31,109.61512756347656,101.81587219238281,109.09593200683594,-7.79925537109375,-0.519195556640625,-7.280059814453125
87,amp250_freq26,250,26,B_LEC_128-191,51,96.69220733642578,84.64852142333984,89.22773742675781,-12.043685913085938,-7.464469909667969,-4.579216003417969
87,amp250_freq26,250,26,B_LEC_192-255,32,35.399051666259766,43.03136444091797,41.62006378173828,7.632312774658203,6.221012115478516,1.4113006591796875
88,amp100_freq26,100,26,A_dHPC_0-31,32,168.3357696533203,187.15328979492188,205.30667114257812,18.817520141601562,36.97090148925781,-18.15338134765625
88,amp100_freq26,100,26,A_dHPC_32-63,32,140.944580078125,192.99771118164062,229.1361846923828,52.053131103515625,88.19160461425781,-36.13847351074219
88,amp100_freq26,100,26,A_dHPC_64-95,32,136.97000122070312,167.5020294189453,194.5002899169922,30.532028198242188,57.53028869628906,-26.998260498046875
88,amp100_freq26,100,26,A_dHPC_96-127,31,107.755126953125,113.94914245605469,147.80027770996094,6.1940155029296875,40.04515075683594,-33.85113525390625
88,amp100_freq26,100,26,B_LEC_128-191,51,89.81832122802734,75.4879379272461,77.31246185302734,-14.33038330078125,-12.505859375,-1.82452392578125
88,amp100_freq26,100,26,B_LEC_192-255,32,41.682498931884766,41.41992950439453,36.12746810913086,-0.2625694274902344,-5.555030822753906,5.292461395263672
89,amp100_freq10,100,10,A_dHPC_0-31,32,179.84432983398438,207.88284301757812,158.89552307128906,28.03851318359375,-20.948806762695312,48.98731994628906
89,amp100_freq10,100,10,A_dHPC_32-63,32,191.3196258544922,209.4642333984375,142.78335571289062,18.144607543945312,-48.53627014160156,66.68087768554688
89,amp100_freq10,100,10,A_dHPC_64-95,32,199.89688110351562,183.74899291992188,140.45736694335938,-16.14788818359375,-59.43951416015625,43.2916259765625
89,amp100_freq10,100,10,A_dHPC_96-127,31,134.69461059570312,134.78582763671875,101.94908905029297,0.091217041015625,-32.745521545410156,32.83673858642578
89,amp100_freq10,100,10,B_LEC_128-191,51,69.4594497680664,88.67755126953125,76.30059814453125,19.218101501464844,6.841148376464844,12.376953125
