unit_set,cluster_id,condition,n_trials,mean_on_hz,mean_off_hz,mean_delta_hz,sem_delta_hz,median_delta_hz,t_stat,p_value,q_value_bh_within_unit_set,direction,responsive_q05_within_unit_set,KSLabel,ContamPct,Amplitude,review_category,review_priority,best_raw_channel,best_channel_shank
high_confidence_ks_good,111,amp100_freq5,200,2.466666666666667,2.1016666666666666,0.36499999999999994,0.23191236985554614,0.0,1.5738703382978303,0.11710591793269538,0.40454771649476584,ON>OFF,False,good,0.8,27.2,high_confidence_ks_good,18,85,2
high_confidence_ks_good,119,amp100_freq26,200,0.975,1.3083333333333331,-0.33333333333333337,0.14775445549224997,0.0,-2.2559951388458632,0.025158616905484363,0.26062581062255447,ON<OFF,False,good,5.6,26.5,high_confidence_ks_good,17,86,2
high_confidence_ks_good,157,amp250_freq26,200,4.321666666666667,3.995,0.32666666666666666,0.13228144538389786,0.33333333333333337,2.469482138773414,0.01437308991964996,0.1880169340927573,ON>OFF,False,good,1.4,8.9,high_confidence_ks_good,23,113,2
high_confidence_ks_good,191,amp100_freq26,200,12.545,12.223333333333334,0.32166666666666655,0.41623513667224005,0.0,0.772800367692071,0.44055744572328903,0.6767302763486219,ON>OFF,False,good,3.8,22.6,high_confidence_ks_good,3,124,2
high_confidence_ks_good,177,amp180_freq26,200,14.171666666666667,14.47,-0.2983333333333333,0.42000769382227404,-0.833333333333333,-0.7103044485170142,0.47834692604471984,0.6902727793556717,ON<OFF,False,good,0.1,27.8,high_confidence_ks_good,2,120,2
high_confidence_ks_good,168,amp100_freq5,200,0.9483333333333333,0.6583333333333333,0.29,0.15821643396836535,0.0,1.8329322228181695,0.06830678261855438,0.3539533281143273,ON>OFF,False,good,2.7,15.3,high_confidence_ks_good,24,120,2
high_confidence_ks_good,111,amp100_freq26,200,2.1633333333333336,1.8783333333333334,0.285,0.22303672270762626,0.0,1.277816480354224,0.2028027305562118,0.5041183235948039,ON>OFF,False,good,0.8,27.2,high_confidence_ks_good,18,85,2
high_confidence_ks_good,80,amp250_freq26,200,13.12,12.845,0.2749999999999999,0.2567072070922195,0.3333333333333339,1.0712593663223837,0.28535032623185436,0.6024062442672481,ON>OFF,False,good,8.0,10.7,high_confidence_ks_good,12,61,1
high_confidence_ks_good,168,amp100_freq26,200,0.9283333333333335,1.2,-0.2716666666666667,0.20083685193300724,0.0,-1.3526733965999727,0.17769492957479477,0.5041183235948039,ON<OFF,False,good,2.7,15.3,high_confidence_ks_good,24,120,2
high_confidence_ks_good,112,amp180_freq5,200,10.391666666666667,10.66,-0.2683333333333333,0.45123255420989167,-0.6666666666666674,-0.5946674964601902,0.5527412750365358,0.7413235924019421,ON<OFF,False,good,4.1,18.8,high_confidence_ks_good,4,84,2
high_confidence_ks_good,23,amp180_freq5,200,1.46,1.195,0.265,0.23803937547586587,0.0,1.1132611966832673,0.26693917302545783,0.5888536688076397,ON>OFF,False,good,0.6,51.1,high_confidence_ks_good,6,15,1
high_confidence_ks_good,0,amp100_freq26,200,7.911666666666667,7.651666666666667,0.26,0.15786048586750567,0.33333333333333304,1.6470239437766672,0.10113130802567788,0.3805528087837574,ON>OFF,False,good,8.0,10.6,high_confidence_ks_good,13,0,1
high_confidence_ks_good,118,amp180_freq5,200,1.03,0.78,0.24999999999999997,0.14904778723977094,0.0,1.677314401171409,0.095050994025496,0.3736487351347084,ON>OFF,False,good,1.9,19.7,high_confidence_ks_good,29,86,2
high_confidence_ks_good,0,amp100_freq5,200,8.066666666666666,7.825,0.24166666666666672,0.13989182827488691,0.16666666666666607,1.727525257528214,0.08562485787469398,0.3736487351347084,ON>OFF,False,good,8.0,10.6,high_confidence_ks_good,13,0,1
high_confidence_ks_good,168,amp180_freq26,200,0.6566666666666667,0.8900000000000001,-0.23333333333333336,0.13586376070916353,0.0,-1.71740670297518,0.08746057854273072,0.3736487351347084,ON<OFF,False,good,2.7,15.3,high_confidence_ks_good,24,120,2
high_confidence_ks_good,158,amp250_freq26,200,12.708333333333336,12.495,0.21333333333333349,0.24028923572697442,0.0,0.8878189349094721,0.37570995217218595,0.6476625929518364,ON>OFF,False,good,8.8,14.8,high_confidence_ks_good,8,115,2
high_confidence_ks_good,175,amp100_freq26,200,0.9483333333333335,0.7383333333333334,0.21,0.11418905440176957,0.0,1.8390554252347469,0.06739711711865473,0.3539533281143273,ON>OFF,False,good,3.5,15.1,high_confidence_ks_good,32,121,2
high_confidence_ks_good,169,amp250_freq26,200,0.5366666666666666,0.7383333333333334,-0.2016666666666667,0.1550363783610115,0.0,-1.3007699792694702,0.19484143420769803,0.5041183235948039,ON<OFF,False,good,0.0,26.4,high_confidence_ks_good,34,119,2
high_confidence_ks_good,157,amp100_freq5,200,4.423333333333333,4.223333333333333,0.2,0.11838292541406639,0.33333333333333304,1.689432824036597,0.09270257916277828,0.3736487351347084,ON>OFF,False,good,1.4,8.9,high_confidence_ks_good,23,113,2
high_confidence_ks_good,175,amp180_freq26,200,0.9133333333333334,0.7183333333333334,0.195,0.09455521962803343,0.0,2.062286997662338,0.04047942586766247,0.2775440743344837,ON>OFF,False,good,3.5,15.1,high_confidence_ks_good,32,121,2
high_confidence_ks_good,119,amp100_freq5,200,1.2966666666666669,1.1049999999999998,0.19166666666666665,0.13057099829073784,0.0,1.467911474796947,0.14370705265567243,0.44277308115531505,ON>OFF,False,good,5.6,26.5,high_confidence_ks_good,17,86,2
high_confidence_ks_good,175,amp250_freq26,200,0.7533333333333334,0.9366666666666668,-0.18333333333333335,0.09770538790280348,0.0,-1.8763891865995337,0.06206568664824779,0.3537744138950124,ON<OFF,False,good,3.5,15.1,high_confidence_ks_good,32,121,2
high_confidence_ks_good,80,amp250_freq5,200,12.501666666666665,12.683333333333335,-0.18166666666666662,0.23749339524743207,-0.3333333333333339,-0.7649335531095404,0.4452172870714618,0.6767302763486219,ON<OFF,False,good,8.0,10.7,high_confidence_ks_good,12,61,1
high_confidence_ks_good,111,amp180_freq26,200,1.9483333333333335,1.778333333333333,0.17,0.20011149879162876,0.0,0.8495263941679676,0.3966093021471454,0.6476625929518364,ON>OFF,False,good,0.8,27.2,high_confidence_ks_good,18,85,2
high_confidence_ks_good,0,amp180_freq5,200,8.19,8.028333333333334,0.16166666666666665,0.17866333999003003,0.0,0.9048675944135386,0.36662971603241334,0.6476625929518364,ON>OFF,False,good,8.0,10.6,high_confidence_ks_good,13,0,1
high_confidence_ks_good,169,amp180_freq26,200,0.455,0.6116666666666667,-0.15666666666666668,0.124787032426263,0.0,-1.2554723325057149,0.21077952843328168,0.5041183235948039,ON<OFF,False,good,0.0,26.4,high_confidence_ks_good,34,119,2
high_confidence_ks_good,111,amp180_freq5,200,1.9783333333333335,1.83,0.1483333333333334,0.23875839150538322,0.0,0.6212696123394221,0.5351332401914146,0.7413235924019421,ON>OFF,False,good,0.8,27.2,high_confidence_ks_good,18,85,2
high_confidence_ks_good,169,amp100_freq26,200,0.5666666666666668,0.4216666666666667,0.145,0.10293236898637845,0.0,1.408691954026518,0.16048680269632926,0.46911526942003934,ON>OFF,False,good,0.0,26.4,high_confidence_ks_good,34,119,2
high_confidence_ks_good,119,amp180_freq26,200,1.1466666666666667,1.2916666666666665,-0.14499999999999993,0.1307022116047377,0.0,-1.109392092296807,0.26859991910523917,0.5888536688076397,ON<OFF,False,good,5.6,26.5,high_confidence_ks_good,17,86,2
