reference_mode,condition,amplitude,frequency,channel,analysis_group,physical_shank,n_trials,pre_power,stim_power,driven_log2_power_change
raw,amp100_freq10,100,10,0,A_dHPC_0-31,A_dHPC_0-127,200,101911011328.0,93737746432.0,-0.1206079246804105
raw,amp100_freq10,100,10,1,A_dHPC_0-31,A_dHPC_0-127,200,98286731264.0,90952196096.0,-0.11188819243527343
raw,amp100_freq10,100,10,2,A_dHPC_0-31,A_dHPC_0-127,200,101189058560.0,94722859008.0,-0.09526877032804289
raw,amp100_freq10,100,10,3,A_dHPC_0-31,A_dHPC_0-127,200,107236204544.0,101611864064.0,-0.07772320435657655
raw,amp100_freq10,100,10,4,A_dHPC_0-31,A_dHPC_0-127,200,121315606528.0,116797120512.0,-0.054760449693834395
raw,amp100_freq10,100,10,5,A_dHPC_0-31,A_dHPC_0-127,200,138013687808.0,134336282624.0,-0.038962344442112364
raw,amp100_freq10,100,10,6,A_dHPC_0-31,A_dHPC_0-127,200,142412136448.0,139887067136.0,-0.0258095105137834
raw,amp100_freq10,100,10,7,A_dHPC_0-31,A_dHPC_0-127,200,132229742592.0,130216665088.0,-0.02213262446584693
raw,amp100_freq10,100,10,8,A_dHPC_0-31,A_dHPC_0-127,200,108160344064.0,105858056192.0,-0.031040578047432286
raw,amp100_freq10,100,10,9,A_dHPC_0-31,A_dHPC_0-127,200,73374359552.0,71187152896.0,-0.04365910336665257
raw,amp100_freq10,100,10,10,A_dHPC_0-31,A_dHPC_0-127,200,43423596544.0,42144960512.0,-0.04311909053517539
raw,amp100_freq10,100,10,11,A_dHPC_0-31,A_dHPC_0-127,200,25717118976.0,24722720768.0,-0.05689150776034368
raw,amp100_freq10,100,10,12,A_dHPC_0-31,A_dHPC_0-127,200,22212239360.0,21045907456.0,-0.07781513062050073
raw,amp100_freq10,100,10,13,A_dHPC_0-31,A_dHPC_0-127,200,22190956544.0,21083377664.0,-0.07386584387685913
raw,amp100_freq10,100,10,14,A_dHPC_0-31,A_dHPC_0-127,200,23011190784.0,21884477440.0,-0.07242770657840077
raw,amp100_freq10,100,10,15,A_dHPC_0-31,A_dHPC_0-127,200,25017849856.0,23764037632.0,-0.0741778250183619
raw,amp100_freq10,100,10,16,A_dHPC_0-31,A_dHPC_0-127,200,16149130240.0,13685590016.0,-0.23879883251721482
raw,amp100_freq10,100,10,17,A_dHPC_0-31,A_dHPC_0-127,200,17860042752.0,15135858688.0,-0.23876500936940348
raw,amp100_freq10,100,10,18,A_dHPC_0-31,A_dHPC_0-127,200,20244905984.0,17255802880.0,-0.23047734203241646
raw,amp100_freq10,100,10,19,A_dHPC_0-31,A_dHPC_0-127,200,22743625728.0,19692494848.0,-0.2078163648701292
raw,amp100_freq10,100,10,20,A_dHPC_0-31,A_dHPC_0-127,200,25599858688.0,22649962496.0,-0.1766271850798662
raw,amp100_freq10,100,10,21,A_dHPC_0-31,A_dHPC_0-127,200,28921790464.0,26241902592.0,-0.140284546000564
raw,amp100_freq10,100,10,22,A_dHPC_0-31,A_dHPC_0-127,200,32179677184.0,29787418624.0,-0.11144674835460189
raw,amp100_freq10,100,10,23,A_dHPC_0-31,A_dHPC_0-127,200,36282658816.0,34150860800.0,-0.08735823807180232
raw,amp100_freq10,100,10,24,A_dHPC_0-31,A_dHPC_0-127,200,61819838464.0,58153431040.0,-0.08820557151253966
raw,amp100_freq10,100,10,25,A_dHPC_0-31,A_dHPC_0-127,200,61786869760.0,58057789440.0,-0.08981064346906303
raw,amp100_freq10,100,10,26,A_dHPC_0-31,A_dHPC_0-127,200,61803577344.0,58135166976.0,-0.08827920822884602
raw,amp100_freq10,100,10,27,A_dHPC_0-31,A_dHPC_0-127,200,61528469504.0,57873166336.0,-0.0883595280416169
raw,amp100_freq10,100,10,28,A_dHPC_0-31,A_dHPC_0-127,200,61968728064.0,58282700800.0,-0.08847262371337052
raw,amp100_freq10,100,10,29,A_dHPC_0-31,A_dHPC_0-127,200,99254345728.0,90542153728.0,-0.13254064583595915
raw,amp100_freq10,100,10,30,A_dHPC_0-31,A_dHPC_0-127,200,104125759488.0,94709415936.0,-0.13674724902512034
raw,amp100_freq10,100,10,31,A_dHPC_0-31,A_dHPC_0-127,200,102229254144.0,93213032448.0,-0.133204517627263
raw,amp100_freq10,100,10,32,A_dHPC_32-63,A_dHPC_0-127,200,150180167680.0,147234324480.0,-0.02858026409530076
raw,amp100_freq10,100,10,33,A_dHPC_32-63,A_dHPC_0-127,200,158708137984.0,156154101760.0,-0.023405640613144166
raw,amp100_freq10,100,10,34,A_dHPC_32-63,A_dHPC_0-127,200,148632485888.0,146502385664.0,-0.020825315387785967
raw,amp100_freq10,100,10,35,A_dHPC_32-63,A_dHPC_0-127,200,133438160896.0,131693314048.0,-0.018989207054195715
raw,amp100_freq10,100,10,36,A_dHPC_32-63,A_dHPC_0-127,200,122583580672.0,120893423616.0,-0.020029984992803757
raw,amp100_freq10,100,10,37,A_dHPC_32-63,A_dHPC_0-127,200,114166382592.0,112787996672.0,-0.017524358761045952
raw,amp100_freq10,100,10,38,A_dHPC_32-63,A_dHPC_0-127,200,108687269888.0,107545108480.0,-0.015241065530432687
raw,amp100_freq10,100,10,39,A_dHPC_32-63,A_dHPC_0-127,200,106476937216.0,105385295872.0,-0.014867392533579013
raw,amp100_freq10,100,10,40,A_dHPC_32-63,A_dHPC_0-127,200,107888123904.0,106608001024.0,-0.01722034706496928
raw,amp100_freq10,100,10,41,A_dHPC_32-63,A_dHPC_0-127,200,111189147648.0,109473947648.0,-0.022428402611195043
raw,amp100_freq10,100,10,42,A_dHPC_32-63,A_dHPC_0-127,200,117662023680.0,115561824256.0,-0.025983871080424412
raw,amp100_freq10,100,10,43,A_dHPC_32-63,A_dHPC_0-127,200,120348778496.0,117649850368.0,-0.03272201328134017
raw,amp100_freq10,100,10,44,A_dHPC_32-63,A_dHPC_0-127,200,104052400128.0,101173960704.0,-0.04047221423683347
raw,amp100_freq10,100,10,45,A_dHPC_32-63,A_dHPC_0-127,200,64674709504.0,62833139712.0,-0.04167599686797394
raw,amp100_freq10,100,10,46,A_dHPC_32-63,A_dHPC_0-127,200,34779103232.0,33849802752.0,-0.039073306676920876
raw,amp100_freq10,100,10,47,A_dHPC_32-63,A_dHPC_0-127,200,20067219456.0,19544029184.0,-0.038112805546951546
raw,amp100_freq10,100,10,48,A_dHPC_32-63,A_dHPC_0-127,200,14722269184.0,13116679168.0,-0.16659754507803837
raw,amp100_freq10,100,10,49,A_dHPC_32-63,A_dHPC_0-127,200,11235097600.0,9966883840.0,-0.17279823771846034
raw,amp100_freq10,100,10,50,A_dHPC_32-63,A_dHPC_0-127,200,8914208768.0,7876462080.0,-0.17855899804244085
raw,amp100_freq10,100,10,51,A_dHPC_32-63,A_dHPC_0-127,200,8461599744.0,7398401536.0,-0.19371684155255783
raw,amp100_freq10,100,10,52,A_dHPC_32-63,A_dHPC_0-127,200,8725656576.0,7603899904.0,-0.1985241525013394
raw,amp100_freq10,100,10,53,A_dHPC_32-63,A_dHPC_0-127,200,9932520448.0,8618695680.0,-0.20469030442357003
raw,amp100_freq10,100,10,54,A_dHPC_32-63,A_dHPC_0-127,200,12103427072.0,10538617856.0,-0.1997299335074913
raw,amp100_freq10,100,10,55,A_dHPC_32-63,A_dHPC_0-127,200,14660227072.0,12939539456.0,-0.18012117967082342
raw,amp100_freq10,100,10,56,A_dHPC_32-63,A_dHPC_0-127,200,17998540800.0,16150317056.0,-0.15631745977739275
raw,amp100_freq10,100,10,57,A_dHPC_32-63,A_dHPC_0-127,200,22517645312.0,20642662400.0,-0.1254269163065065
raw,amp100_freq10,100,10,58,A_dHPC_32-63,A_dHPC_0-127,200,28712212480.0,26740703232.0,-0.10262709853983054
raw,amp100_freq10,100,10,59,A_dHPC_32-63,A_dHPC_0-127,200,36894658560.0,34970943488.0,-0.07725524529545799
raw,amp100_freq10,100,10,60,A_dHPC_32-63,A_dHPC_0-127,200,51659264000.0,49741258752.0,-0.054584072384854125
raw,amp100_freq10,100,10,61,A_dHPC_32-63,A_dHPC_0-127,200,69445173248.0,67409272832.0,-0.04292736144055232
raw,amp100_freq10,100,10,62,A_dHPC_32-63,A_dHPC_0-127,200,105182691328.0,102831882240.0,-0.032609686425480316
raw,amp100_freq10,100,10,63,A_dHPC_32-63,A_dHPC_0-127,200,105339445248.0,103002087424.0,-0.0323721917860837
raw,amp100_freq10,100,10,64,A_dHPC_64-95,A_dHPC_0-127,200,104492285952.0,102183608320.0,-0.032232654215261995
raw,amp100_freq10,100,10,65,A_dHPC_64-95,A_dHPC_0-127,200,134243188736.0,131381010432.0,-0.03109212399248659
raw,amp100_freq10,100,10,66,A_dHPC_64-95,A_dHPC_0-127,200,153810796544.0,150865494016.0,-0.027893904795801814
raw,amp100_freq10,100,10,67,A_dHPC_64-95,A_dHPC_0-127,200,156128149504.0,153651200000.0,-0.023071640700652332
raw,amp100_freq10,100,10,68,A_dHPC_64-95,A_dHPC_0-127,200,24602509312.0,24218230784.0,-0.0227119939356215
raw,amp100_freq10,100,10,69,A_dHPC_64-95,A_dHPC_0-127,200,6849061376.0,6930617344.0,0.01707757733221492
raw,amp100_freq10,100,10,70,A_dHPC_64-95,A_dHPC_0-127,200,6342074880.0,6119379456.0,-0.051569549361291496
raw,amp100_freq10,100,10,71,A_dHPC_64-95,A_dHPC_0-127,200,18786291712.0,18460725248.0,-0.025221084724472074
raw,amp100_freq10,100,10,72,A_dHPC_64-95,A_dHPC_0-127,200,115841859584.0,114375385088.0,-0.018380066203695478
raw,amp100_freq10,100,10,73,A_dHPC_64-95,A_dHPC_0-127,200,18111838208.0,17892030464.0,-0.01761585595610504
raw,amp100_freq10,100,10,74,A_dHPC_64-95,A_dHPC_0-127,200,5452940800.0,5504477184.0,0.013571050038981037
raw,amp100_freq10,100,10,75,A_dHPC_64-95,A_dHPC_0-127,200,5495957504.0,5396365824.0,-0.02638269588721991
raw,amp100_freq10,100,10,76,A_dHPC_64-95,A_dHPC_0-127,200,17275758592.0,16678654976.0,-0.05074611227386615
raw,amp100_freq10,100,10,77,A_dHPC_64-95,A_dHPC_0-127,200,102925492224.0,100369506304.0,-0.036279323717766654
raw,amp100_freq10,100,10,78,A_dHPC_64-95,A_dHPC_0-127,200,63659540480.0,61875187712.0,-0.041015746242971496
raw,amp100_freq10,100,10,79,A_dHPC_64-95,A_dHPC_0-127,200,9211608064.0,8880693248.0,-0.052780727398147924
raw,amp100_freq10,100,10,80,A_dHPC_64-95,A_dHPC_0-127,200,2991004672.0,2605891840.0,-0.19885295924356894
raw,amp100_freq10,100,10,81,A_dHPC_64-95,A_dHPC_0-127,200,15937378304.0,14037847040.0,-0.18309263676107546
raw,amp100_freq10,100,10,82,A_dHPC_64-95,A_dHPC_0-127,200,14898413568.0,13312254976.0,-0.1624037444746633
raw,amp100_freq10,100,10,83,A_dHPC_64-95,A_dHPC_0-127,200,14152687616.0,12664008704.0,-0.16034189680906238
raw,amp100_freq10,100,10,84,A_dHPC_64-95,A_dHPC_0-127,200,12172997632.0,10857893888.0,-0.16494018928686457
raw,amp100_freq10,100,10,85,A_dHPC_64-95,A_dHPC_0-127,200,8598809600.0,7683895296.0,-0.1622990897922374
raw,amp100_freq10,100,10,86,A_dHPC_64-95,A_dHPC_0-127,200,7801185280.0,6960082944.0,-0.1645888388616845
raw,amp100_freq10,100,10,87,A_dHPC_64-95,A_dHPC_0-127,200,8316399104.0,7413847552.0,-0.1657365448964038
raw,amp100_freq10,100,10,88,A_dHPC_64-95,A_dHPC_0-127,200,1989754496.0,1740078848.0,-0.19343775593378032
raw,amp100_freq10,100,10,89,A_dHPC_64-95,A_dHPC_0-127,200,829113024.0,824959168.0,-0.007246068313963362
raw,amp100_freq10,100,10,90,A_dHPC_64-95,A_dHPC_0-127,200,681536384.0,689684352.0,0.017145556617640372
raw,amp100_freq10,100,10,91,A_dHPC_64-95,A_dHPC_0-127,200,1045511808.0,988131392.0,-0.08143456071903844
raw,amp100_freq10,100,10,92,A_dHPC_64-95,A_dHPC_0-127,200,2417291264.0,2341742336.0,-0.04580897308510408
raw,amp100_freq10,100,10,93,A_dHPC_64-95,A_dHPC_0-127,200,9080392704.0,8775263232.0,-0.04931228911420097
raw,amp100_freq10,100,10,94,A_dHPC_64-95,A_dHPC_0-127,200,48675139584.0,46419591168.0,-0.06845129965026843
raw,amp100_freq10,100,10,95,A_dHPC_64-95,A_dHPC_0-127,200,65902706688.0,63530024960.0,-0.05289913338074233
raw,amp100_freq10,100,10,96,A_dHPC_96-127,A_dHPC_0-127,200,20519153664.0,19462445056.0,-0.07627826009291679
raw,amp100_freq10,100,10,97,A_dHPC_96-127,A_dHPC_0-127,200,29104803840.0,28081119232.0,-0.051656855740058696
raw,amp100_freq10,100,10,98,A_dHPC_96-127,A_dHPC_0-127,200,41897803776.0,40674418688.0,-0.042752894571291916
raw,amp100_freq10,100,10,99,A_dHPC_96-127,A_dHPC_0-127,200,57740513280.0,56685740032.0,-0.02659807854402668
raw,amp100_freq10,100,10,100,A_dHPC_96-127,A_dHPC_0-127,200,71595302912.0,70577274880.0,-0.02066121496002546
raw,amp100_freq10,100,10,101,A_dHPC_96-127,A_dHPC_0-127,200,85187313664.0,84331282432.0,-0.014570702440820732
raw,amp100_freq10,100,10,102,A_dHPC_96-127,A_dHPC_0-127,200,94404583424.0,93344489472.0,-0.016292048925117424
raw,amp100_freq10,100,10,103,A_dHPC_96-127,A_dHPC_0-127,200,99290734592.0,97971978240.0,-0.019289926274915093
raw,amp100_freq10,100,10,104,A_dHPC_96-127,A_dHPC_0-127,200,99640819712.0,97957478400.0,-0.02458125336208097
raw,amp100_freq10,100,10,105,A_dHPC_96-127,A_dHPC_0-127,200,95666839552.0,93782597632.0,-0.028698698231490342
raw,amp100_freq10,100,10,106,A_dHPC_96-127,A_dHPC_0-127,200,90061406208.0,88202567680.0,-0.030088348987377153
raw,amp100_freq10,100,10,107,A_dHPC_96-127,A_dHPC_0-127,200,77863190528.0,76108259328.0,-0.032888437255775754
raw,amp100_freq10,100,10,108,A_dHPC_96-127,A_dHPC_0-127,200,60913885184.0,59698720768.0,-0.029071107165968134
raw,amp100_freq10,100,10,109,A_dHPC_96-127,A_dHPC_0-127,200,45020467200.0,43943444480.0,-0.03493306947955608
raw,amp100_freq10,100,10,110,A_dHPC_96-127,A_dHPC_0-127,200,35284815872.0,34453643264.0,-0.034390934289745226
raw,amp100_freq10,100,10,111,A_dHPC_96-127,A_dHPC_0-127,200,27227152384.0,27097845760.0,-0.0068679386608888615
raw,amp100_freq10,100,10,112,A_dHPC_96-127,A_dHPC_0-127,200,12574941184.0,10887829504.0,-0.20783527170872762
raw,amp100_freq10,100,10,113,A_dHPC_96-127,A_dHPC_0-127,200,12707226624.0,11049695232.0,-0.20164261544120457
raw,amp100_freq10,100,10,114,A_dHPC_96-127,A_dHPC_0-127,200,5773676544.0,5037220864.0,-0.19686229703690053
raw,amp100_freq10,100,10,115,A_dHPC_96-127,A_dHPC_0-127,200,12507587584.0,11058786304.0,-0.17761049555786143
raw,amp100_freq10,100,10,116,A_dHPC_96-127,A_dHPC_0-127,200,12086471680.0,10778364928.0,-0.1652548114235841
raw,amp100_freq10,100,10,117,A_dHPC_96-127,A_dHPC_0-127,200,11588755456.0,10429223936.0,-0.15209383281919675
raw,amp100_freq10,100,10,118,A_dHPC_96-127,A_dHPC_0-127,200,11297048576.0,10238139392.0,-0.1419923550100159
raw,amp100_freq10,100,10,119,A_dHPC_96-127,A_dHPC_0-127,200,10909245440.0,9941539840.0,-0.13401008569367512
raw,amp100_freq10,100,10,120,A_dHPC_96-127,A_dHPC_0-127,200,10354003968.0,9358308352.0,-0.14586910546162704
raw,amp100_freq10,100,10,122,A_dHPC_96-127,A_dHPC_0-127,200,5278649344.0,4617929728.0,-0.19292261275030928
raw,amp100_freq10,100,10,123,A_dHPC_96-127,A_dHPC_0-127,200,3845605888.0,3377094912.0,-0.1874281911735961
raw,amp100_freq10,100,10,124,A_dHPC_96-127,A_dHPC_0-127,200,4089545216.0,3602012672.0,-0.18313715832256885
raw,amp100_freq10,100,10,125,A_dHPC_96-127,A_dHPC_0-127,200,5454458368.0,4829364736.0,-0.17560251627165716
raw,amp100_freq10,100,10,126,A_dHPC_96-127,A_dHPC_0-127,200,15735972864.0,15030213632.0,-0.06620085971485731
raw,amp100_freq10,100,10,127,A_dHPC_96-127,A_dHPC_0-127,200,13060776960.0,12147505152.0,-0.10458067820385104
raw,amp100_freq10,100,10,136,B_LEC_128-191,B_LEC_128-255,200,2542851584.0,2305996032.0,-0.1410572296883384
raw,amp100_freq10,100,10,142,B_LEC_128-191,B_LEC_128-255,200,242558032.0,219325280.0,-0.14525784296692895
raw,amp100_freq10,100,10,143,B_LEC_128-191,B_LEC_128-255,200,198789904.0,189866272.0,-0.06626084147341436
raw,amp100_freq10,100,10,144,B_LEC_128-191,B_LEC_128-255,200,165464528.0,160526192.0,-0.04371325611787451
raw,amp100_freq10,100,10,145,B_LEC_128-191,B_LEC_128-255,200,153750960.0,149672592.0,-0.03878535877032167
raw,amp100_freq10,100,10,146,B_LEC_128-191,B_LEC_128-255,200,154890160.0,159479552.0,0.04212596350122947
raw,amp100_freq10,100,10,147,B_LEC_128-191,B_LEC_128-255,200,139848336.0,136404640.0,-0.03597036731552042
raw,amp100_freq10,100,10,148,B_LEC_128-191,B_LEC_128-255,200,138082624.0,139653296.0,0.016317837915068308
raw,amp100_freq10,100,10,149,B_LEC_128-191,B_LEC_128-255,200,147238912.0,142184592.0,-0.05039386020573492
raw,amp100_freq10,100,10,150,B_LEC_128-191,B_LEC_128-255,200,137742608.0,138150256.0,0.0042633373512236915
raw,amp100_freq10,100,10,151,B_LEC_128-191,B_LEC_128-255,200,157131264.0,162154368.0,0.045397628136087824
raw,amp100_freq10,100,10,152,B_LEC_128-191,B_LEC_128-255,200,161082912.0,173094000.0,0.10375225891381147
raw,amp100_freq10,100,10,153,B_LEC_128-191,B_LEC_128-255,200,183326048.0,177877280.0,-0.043529537615090326
raw,amp100_freq10,100,10,154,B_LEC_128-191,B_LEC_128-255,200,182437536.0,177565584.0,-0.039050606718932894
raw,amp100_freq10,100,10,155,B_LEC_128-191,B_LEC_128-255,200,164620544.0,161187232.0,-0.030406920391743298
raw,amp100_freq10,100,10,156,B_LEC_128-191,B_LEC_128-255,200,166483616.0,164598400.0,-0.016429893729015762
raw,amp100_freq10,100,10,157,B_LEC_128-191,B_LEC_128-255,200,154178384.0,155735456.0,0.014496925690983611
raw,amp100_freq10,100,10,158,B_LEC_128-191,B_LEC_128-255,200,153803584.0,164012544.0,0.09271703718276213
raw,amp100_freq10,100,10,159,B_LEC_128-191,B_LEC_128-255,200,137843968.0,138523536.0,0.007094982914588676
raw,amp100_freq10,100,10,160,B_LEC_128-191,B_LEC_128-255,200,142722400.0,126354904.0,-0.17573012247251057
raw,amp100_freq10,100,10,161,B_LEC_128-191,B_LEC_128-255,200,141792752.0,140985184.0,-0.008240229295482076
raw,amp100_freq10,100,10,162,B_LEC_128-191,B_LEC_128-255,200,120567880.0,133440168.0,0.14634739434789146
raw,amp100_freq10,100,10,163,B_LEC_128-191,B_LEC_128-255,200,144199216.0,137275616.0,-0.07098793564351304
raw,amp100_freq10,100,10,164,B_LEC_128-191,B_LEC_128-255,200,129846912.0,149029728.0,0.19878843937873003
raw,amp100_freq10,100,10,165,B_LEC_128-191,B_LEC_128-255,200,140977104.0,146051872.0,0.05101997534979518
raw,amp100_freq10,100,10,166,B_LEC_128-191,B_LEC_128-255,200,137386208.0,152004080.0,0.14587286673615416
raw,amp100_freq10,100,10,167,B_LEC_128-191,B_LEC_128-255,200,145652176.0,152622592.0,0.06744127822686333
raw,amp100_freq10,100,10,168,B_LEC_128-191,B_LEC_128-255,200,169258032.0,157763104.0,-0.1014644550927843
raw,amp100_freq10,100,10,169,B_LEC_128-191,B_LEC_128-255,200,152506144.0,150804720.0,-0.016185781687311093
raw,amp100_freq10,100,10,170,B_LEC_128-191,B_LEC_128-255,200,160439584.0,148271360.0,-0.11379017587814834
raw,amp100_freq10,100,10,171,B_LEC_128-191,B_LEC_128-255,200,146346240.0,139839360.0,-0.06561519257534407
raw,amp100_freq10,100,10,172,B_LEC_128-191,B_LEC_128-255,200,225636816.0,198236480.0,-0.18678000857805196
raw,amp100_freq10,100,10,173,B_LEC_128-191,B_LEC_128-255,200,3877963008.0,3646721280.0,-0.08869910332768624
raw,amp100_freq10,100,10,174,B_LEC_128-191,B_LEC_128-255,200,3791838720.0,3536628736.0,-0.10052282527152553
raw,amp100_freq10,100,10,175,B_LEC_128-191,B_LEC_128-255,200,3652254208.0,3386266368.0,-0.10909172286348345
raw,amp100_freq10,100,10,176,B_LEC_128-191,B_LEC_128-255,200,4782892544.0,4367894528.0,-0.13094535926260525
raw,amp100_freq10,100,10,177,B_LEC_128-191,B_LEC_128-255,200,4739699200.0,4382277120.0,-0.11311478467135096
raw,amp100_freq10,100,10,178,B_LEC_128-191,B_LEC_128-255,200,4651138048.0,4321543168.0,-0.1060371879694269
raw,amp100_freq10,100,10,179,B_LEC_128-191,B_LEC_128-255,200,4623687680.0,4295829504.0,-0.10610721450060431
raw,amp100_freq10,100,10,180,B_LEC_128-191,B_LEC_128-255,200,4601679872.0,4314748928.0,-0.09288400966085843
raw,amp100_freq10,100,10,181,B_LEC_128-191,B_LEC_128-255,200,4516406784.0,4248155904.0,-0.08833871981385044
raw,amp100_freq10,100,10,182,B_LEC_128-191,B_LEC_128-255,200,4385755136.0,4141373440.0,-0.0827159655075085
raw,amp100_freq10,100,10,183,B_LEC_128-191,B_LEC_128-255,200,4361574400.0,4125673216.0,-0.08021944589471205
raw,amp100_freq10,100,10,184,B_LEC_128-191,B_LEC_128-255,200,4259613440.0,4045118976.0,-0.07454037562083739
raw,amp100_freq10,100,10,185,B_LEC_128-191,B_LEC_128-255,200,4181090304.0,3973526784.0,-0.07345913421796525
raw,amp100_freq10,100,10,186,B_LEC_128-191,B_LEC_128-255,200,510370880.0,484816704.0,-0.07410660959895049
raw,amp100_freq10,100,10,187,B_LEC_128-191,B_LEC_128-255,200,197168032.0,209478816.0,0.0873786974962504
raw,amp100_freq10,100,10,188,B_LEC_128-191,B_LEC_128-255,200,230653504.0,247955456.0,0.10435376125087616
raw,amp100_freq10,100,10,189,B_LEC_128-191,B_LEC_128-255,200,168753360.0,160680816.0,-0.07071853445470705
raw,amp100_freq10,100,10,190,B_LEC_128-191,B_LEC_128-255,200,167604096.0,160567424.0,-0.06187817898929572
raw,amp100_freq10,100,10,191,B_LEC_128-191,B_LEC_128-255,200,344129600.0,304724864.0,-0.17544476812728022
raw,amp100_freq10,100,10,192,B_LEC_192-255,B_LEC_128-255,200,2488347648.0,2208950016.0,-0.1718272851866673
raw,amp100_freq10,100,10,193,B_LEC_192-255,B_LEC_128-255,200,418924032.0,369834368.0,-0.17980935037501264
raw,amp100_freq10,100,10,194,B_LEC_192-255,B_LEC_128-255,200,100152640.0,99381056.0,-0.01115767392905024
raw,amp100_freq10,100,10,195,B_LEC_192-255,B_LEC_128-255,200,372382176.0,348283392.0,-0.09652234102254753
raw,amp100_freq10,100,10,196,B_LEC_192-255,B_LEC_128-255,200,1709002624.0,1560604160.0,-0.13104996131026972
raw,amp100_freq10,100,10,197,B_LEC_192-255,B_LEC_128-255,200,137117952.0,138364928.0,0.013060836145214574
raw,amp100_freq10,100,10,198,B_LEC_192-255,B_LEC_128-255,200,120049896.0,127955832.0,0.09201175060562367
raw,amp100_freq10,100,10,199,B_LEC_192-255,B_LEC_128-255,200,129323072.0,122445432.0,-0.07884073030112028
raw,amp100_freq10,100,10,200,B_LEC_192-255,B_LEC_128-255,200,122420320.0,116962608.0,-0.06579565880965306
raw,amp100_freq10,100,10,201,B_LEC_192-255,B_LEC_128-255,200,123470384.0,117859568.0,-0.06709615058537352
raw,amp100_freq10,100,10,202,B_LEC_192-255,B_LEC_128-255,200,128698544.0,132822040.0,0.04549882998157375
raw,amp100_freq10,100,10,203,B_LEC_192-255,B_LEC_128-255,200,137746560.0,140215472.0,0.025629261286535053
raw,amp100_freq10,100,10,204,B_LEC_192-255,B_LEC_128-255,200,141510688.0,138782560.0,-0.028084736665392566
raw,amp100_freq10,100,10,205,B_LEC_192-255,B_LEC_128-255,200,144721536.0,147199136.0,0.024489578200737296
raw,amp100_freq10,100,10,206,B_LEC_192-255,B_LEC_128-255,200,146460032.0,155561888.0,0.08698163330721902
raw,amp100_freq10,100,10,207,B_LEC_192-255,B_LEC_128-255,200,545496512.0,516001984.0,-0.0801933589898551
raw,amp100_freq10,100,10,208,B_LEC_192-255,B_LEC_128-255,200,2755470080.0,2399175936.0,-0.1997595048926778
raw,amp100_freq10,100,10,209,B_LEC_192-255,B_LEC_128-255,200,211940176.0,214511936.0,0.0174008301206103
raw,amp100_freq10,100,10,210,B_LEC_192-255,B_LEC_128-255,200,225740304.0,196876112.0,-0.1973759501988637
raw,amp100_freq10,100,10,211,B_LEC_192-255,B_LEC_128-255,200,2752677376.0,2397761792.0,-0.1991471907154954
raw,amp100_freq10,100,10,212,B_LEC_192-255,B_LEC_128-255,200,2797167616.0,2448083200.0,-0.19231411773276352
raw,amp100_freq10,100,10,213,B_LEC_192-255,B_LEC_128-255,200,2757370624.0,2411210752.0,-0.19353544077824394
raw,amp100_freq10,100,10,214,B_LEC_192-255,B_LEC_128-255,200,2761012992.0,2440792576.0,-0.17784797968712945
raw,amp100_freq10,100,10,215,B_LEC_192-255,B_LEC_128-255,200,2714163968.0,2396602880.0,-0.17951700696803774
raw,amp100_freq10,100,10,216,B_LEC_192-255,B_LEC_128-255,200,1488119680.0,1308075776.0,-0.18604444023164093
raw,amp100_freq10,100,10,217,B_LEC_192-255,B_LEC_128-255,200,2709980416.0,2395529216.0,-0.17793801704526774
raw,amp100_freq10,100,10,218,B_LEC_192-255,B_LEC_128-255,200,2726487040.0,2409236480.0,-0.17846728871830927
raw,amp100_freq10,100,10,219,B_LEC_192-255,B_LEC_128-255,200,2662394368.0,2356907264.0,-0.1758292919975214
raw,amp100_freq10,100,10,220,B_LEC_192-255,B_LEC_128-255,200,255974768.0,240305008.0,-0.09113489277958564
raw,amp100_freq10,100,10,221,B_LEC_192-255,B_LEC_128-255,200,165768992.0,195741664.0,0.2397767010984377
raw,amp100_freq10,100,10,222,B_LEC_192-255,B_LEC_128-255,200,258297760.0,235568336.0,-0.13288950038184422
raw,amp100_freq10,100,10,223,B_LEC_192-255,B_LEC_128-255,200,2554351104.0,2269833216.0,-0.17037054756640094
physical_shank_median,amp100_freq10,100,10,0,A_dHPC_0-31,A_dHPC_0-127,200,54736470016.0,46565609472.0,-0.2332375362385416
physical_shank_median,amp100_freq10,100,10,1,A_dHPC_0-31,A_dHPC_0-127,200,49919156224.0,42637156352.0,-0.22748232673205032
physical_shank_median,amp100_freq10,100,10,2,A_dHPC_0-31,A_dHPC_0-127,200,44517715968.0,38412607488.0,-0.21279967662800128
physical_shank_median,amp100_freq10,100,10,3,A_dHPC_0-31,A_dHPC_0-127,200,42168963072.0,37115002880.0,-0.18417906562470504
physical_shank_median,amp100_freq10,100,10,4,A_dHPC_0-31,A_dHPC_0-127,200,43871420416.0,40202788864.0,-0.12598583244907197
physical_shank_median,amp100_freq10,100,10,5,A_dHPC_0-31,A_dHPC_0-127,200,50294398976.0,47622651904.0,-0.07874978315180635
physical_shank_median,amp100_freq10,100,10,6,A_dHPC_0-31,A_dHPC_0-127,200,52515504128.0,50947633152.0,-0.0437282864478736
physical_shank_median,amp100_freq10,100,10,7,A_dHPC_0-31,A_dHPC_0-127,200,48084303872.0,46950055936.0,-0.034439156142055734
