trial_number,condition,amplitude,frequency,analysis_group,n_channels_used,sustained_broadband_delta,offset_broadband_delta,driven_power_log2_delta
124,amp180_freq26,180,26,Group 32-63,28,24.25664520263672,9.327049255371094,0.3598930782215221
124,amp180_freq26,180,26,Group 0-31,29,5.990142822265625,-64.80469512939453,1.5077040919477958
125,amp250_freq5,250,5,Group 96-127,32,-5.7682647705078125,-38.393524169921875,1.0420268768687262
125,amp250_freq5,250,5,Group 64-95,30,5.86407470703125,-12.690521240234375,1.881898088971185
125,amp250_freq5,250,5,Group 32-63,28,21.4910888671875,-9.9281005859375,2.4918775589765043
125,amp250_freq5,250,5,Group 0-31,29,-5.079620361328125,-5.3667755126953125,1.4072597983794621
126,amp100_freq5,100,5,Group 96-127,32,-6.034027099609375,-2.62799072265625,0.6189945434733523
126,amp100_freq5,100,5,Group 64-95,30,36.841461181640625,42.830810546875,-0.047255047671687804
126,amp100_freq5,100,5,Group 32-63,28,43.423377990722656,40.583213806152344,-1.0783266141828751
126,amp100_freq5,100,5,Group 0-31,29,76.99401092529297,44.949562072753906,0.7155554331530531
127,amp180_freq26,180,26,Group 96-127,32,9.860343933105469,26.382835388183594,-0.12981576848916143
127,amp180_freq26,180,26,Group 64-95,30,30.510009765625,-13.114837646484375,-1.8537197687903497
127,amp180_freq26,180,26,Group 32-63,28,17.874588012695312,-29.518028259277344,-0.09110712439843903
127,amp180_freq26,180,26,Group 0-31,29,29.147598266601562,-9.559616088867188,1.0234791612029193
128,amp100_freq5,100,5,Group 96-127,32,-39.34333801269531,-41.096946716308594,-2.7477710038069976
128,amp100_freq5,100,5,Group 64-95,30,-62.654052734375,-69.86206817626953,-1.5911620898403178
128,amp100_freq5,100,5,Group 32-63,28,-73.77224731445312,-77.0154800415039,0.5027305414229143
128,amp100_freq5,100,5,Group 0-31,29,-57.95829772949219,-96.47163391113281,-0.7355595823772804
129,amp180_freq26,180,26,Group 96-127,32,-8.921134948730469,-4.5316619873046875,-1.6828590352193096
129,amp180_freq26,180,26,Group 64-95,30,-27.835311889648438,-24.415817260742188,0.9930069536988319
129,amp180_freq26,180,26,Group 32-63,28,12.64141845703125,-34.945343017578125,-1.4873734076124816
129,amp180_freq26,180,26,Group 0-31,29,35.674591064453125,-47.71989440917969,-0.8537817488857392
130,amp250_freq5,250,5,Group 96-127,32,-18.52509307861328,-34.682373046875,-1.5516961576478687
130,amp250_freq5,250,5,Group 64-95,30,-2.3715057373046875,-65.38666534423828,-0.7566008194569688
130,amp250_freq5,250,5,Group 32-63,28,13.848861694335938,-29.92249298095703,0.34736084100462045
130,amp250_freq5,250,5,Group 0-31,29,43.224334716796875,-56.7786865234375,-0.743519101597911
131,amp250_freq26,250,26,Group 96-127,32,-9.269737243652344,50.275665283203125,-2.1934705072873797
131,amp250_freq26,250,26,Group 64-95,30,-38.85255432128906,-25.412750244140625,0.9772903786744211
131,amp250_freq26,250,26,Group 32-63,28,-14.376007080078125,52.61006164550781,0.48725883937210085
131,amp250_freq26,250,26,Group 0-31,29,-20.602691650390625,13.223556518554688,0.6015303976608339
132,amp250_freq26,250,26,Group 96-127,32,17.613746643066406,13.435272216796875,-0.08931004848131045
132,amp250_freq26,250,26,Group 64-95,30,20.370864868164062,58.317474365234375,0.8887962303705049
132,amp250_freq26,250,26,Group 32-63,28,39.249656677246094,8.846611022949219,-0.27125344814396896
132,amp250_freq26,250,26,Group 0-31,29,41.04876708984375,32.107452392578125,1.4795171360352561
133,amp250_freq5,250,5,Group 96-127,32,21.49199676513672,62.64745330810547,-2.4909702185952933
133,amp250_freq5,250,5,Group 64-95,30,-7.1805572509765625,-7.8465576171875,-0.948481053200667
133,amp250_freq5,250,5,Group 32-63,28,55.89282989501953,5.161888122558594,-1.21508001976821
133,amp250_freq5,250,5,Group 0-31,29,53.6612548828125,36.53962707519531,-1.5798196463522463
134,amp180_freq26,180,26,Group 96-127,32,2.0876235961914062,-10.642677307128906,-2.048651827513272
134,amp180_freq26,180,26,Group 64-95,30,-7.7497711181640625,-26.02587890625,-1.2473400118741833
134,amp180_freq26,180,26,Group 32-63,28,20.604339599609375,-6.892189025878906,-1.5999847502740232
134,amp180_freq26,180,26,Group 0-31,29,8.419021606445312,-8.262069702148438,-4.2700369046358215
135,amp180_freq5,180,5,Group 96-127,32,31.359085083007812,69.3908920288086,-1.0686487514804408
135,amp180_freq5,180,5,Group 64-95,30,35.15514373779297,28.23426055908203,1.2218686113211228
135,amp180_freq5,180,5,Group 32-63,28,45.070770263671875,70.58567810058594,-1.1814445893900507
135,amp180_freq5,180,5,Group 0-31,29,39.22198486328125,128.63107299804688,0.39417312103305985
136,amp250_freq26,250,26,Group 96-127,32,-13.604515075683594,-21.429901123046875,-2.8951263432952272
136,amp250_freq26,250,26,Group 64-95,30,-11.158279418945312,-24.723724365234375,-1.0891486449509347
136,amp250_freq26,250,26,Group 32-63,28,-13.446502685546875,25.229049682617188,-2.653642075871301
136,amp250_freq26,250,26,Group 0-31,29,-74.16239929199219,12.767181396484375,0.7880957845111869
137,amp100_freq26,100,26,Group 96-127,32,1.6364059448242188,4.9525604248046875,-0.8042915005172317
137,amp100_freq26,100,26,Group 64-95,30,-52.59808349609375,-60.96955108642578,2.3145599397277596
137,amp100_freq26,100,26,Group 32-63,28,-47.245384216308594,-31.278350830078125,-1.6543040617094213
137,amp100_freq26,100,26,Group 0-31,29,-63.26722717285156,-25.589584350585938,-2.3251810894099108
138,amp180_freq5,180,5,Group 96-127,32,1.3172988891601562,28.675949096679688,-0.265724585691926
138,amp180_freq5,180,5,Group 64-95,30,6.0708770751953125,-5.01141357421875,-0.5051216964228973
138,amp180_freq5,180,5,Group 32-63,28,6.925498962402344,3.3019485473632812,0.8664682724261892
138,amp180_freq5,180,5,Group 0-31,29,-14.471588134765625,-19.959213256835938,-1.4090830977626334
139,amp180_freq5,180,5,Group 96-127,32,-1.02178955078125,5.927650451660156,-1.198603694981664
139,amp180_freq5,180,5,Group 64-95,30,62.260223388671875,83.00300598144531,1.9730948875824639
139,amp180_freq5,180,5,Group 32-63,28,7.6966552734375,32.90557861328125,1.7376130330457897
139,amp180_freq5,180,5,Group 0-31,29,18.337738037109375,123.72230529785156,1.4929533639525276
140,amp100_freq26,100,26,Group 96-127,32,11.794898986816406,4.680419921875,-3.66980057592839
140,amp100_freq26,100,26,Group 64-95,30,20.484573364257812,-13.719650268554688,-2.803526337456065
140,amp100_freq26,100,26,Group 32-63,28,-10.0634765625,-31.764793395996094,-0.14290908291448204
140,amp100_freq26,100,26,Group 0-31,29,10.562713623046875,-42.07505798339844,1.5028915480145697
141,amp250_freq26,250,26,Group 96-127,32,45.0625,-13.5133056640625,-0.7670025738718571
141,amp250_freq26,250,26,Group 64-95,30,19.31695556640625,3.2459716796875,-2.017559454972515
141,amp250_freq26,250,26,Group 32-63,28,47.161155700683594,6.6549530029296875,-2.1719801869636894
141,amp250_freq26,250,26,Group 0-31,29,51.910369873046875,-24.36737060546875,0.7553387580639631
142,amp250_freq26,250,26,Group 96-127,32,26.378395080566406,39.20055389404297,-2.575977904295527
142,amp250_freq26,250,26,Group 64-95,30,52.180084228515625,80.80625915527344,0.33934633621652593
142,amp250_freq26,250,26,Group 32-63,28,47.37805938720703,93.12772369384766,0.45839083968546734
142,amp250_freq26,250,26,Group 0-31,29,41.19822692871094,167.51312255859375,0.49210919870930553
143,amp180_freq26,180,26,Group 96-127,32,2.6788406372070312,2.5506515502929688,0.21218661043259698
143,amp180_freq26,180,26,Group 64-95,30,1.2010498046875,8.657234191894531,-0.604144341859985
143,amp180_freq26,180,26,Group 32-63,28,-2.6824951171875,-19.406600952148438,1.6886140306003752
143,amp180_freq26,180,26,Group 0-31,29,14.072479248046875,-14.242645263671875,1.305326538891866
144,amp250_freq26,250,26,Group 96-127,32,-3.5778045654296875,-16.847442626953125,-1.037235734889847
144,amp250_freq26,250,26,Group 64-95,30,2.1237869262695312,-20.73271942138672,-0.46725728188672977
144,amp250_freq26,250,26,Group 32-63,28,-13.953895568847656,-19.458267211914062,-1.1469042328084036
144,amp250_freq26,250,26,Group 0-31,29,-15.582229614257812,-44.36317443847656,-1.8157313951431526
145,amp180_freq5,180,5,Group 96-127,32,2.2542877197265625,8.889427185058594,1.2991606877630366
145,amp180_freq5,180,5,Group 64-95,30,-9.557159423828125,73.75517272949219,1.4197829051961632
145,amp180_freq5,180,5,Group 32-63,28,-4.194427490234375,19.311981201171875,-1.835212223594165
145,amp180_freq5,180,5,Group 0-31,29,0.5450286865234375,-4.692901611328125,0.8762537098060419
146,amp180_freq5,180,5,Group 96-127,32,8.065887451171875,5.6924591064453125,-1.149933030260693
146,amp180_freq5,180,5,Group 64-95,30,41.52598571777344,63.21417236328125,-0.7929160995803729
146,amp180_freq5,180,5,Group 32-63,28,20.40758514404297,28.960609436035156,-1.455543937589644
146,amp180_freq5,180,5,Group 0-31,29,26.091156005859375,-21.943801879882812,-1.2925616776379372
147,amp250_freq5,250,5,Group 96-127,32,4.2501678466796875,28.770828247070312,2.2849692267981814
147,amp250_freq5,250,5,Group 64-95,30,4.571319580078125,105.62759399414062,-1.1524503717186163
147,amp250_freq5,250,5,Group 32-63,28,9.548202514648438,3.108917236328125,-0.8505580244415087
147,amp250_freq5,250,5,Group 0-31,29,-21.472152709960938,-65.27055358886719,1.9390975233825694
148,amp100_freq5,100,5,Group 96-127,32,-5.771705627441406,-38.49102783203125,0.6979555742223922
148,amp100_freq5,100,5,Group 64-95,30,-7.87078857421875,47.889129638671875,-0.38392236258345475
148,amp100_freq5,100,5,Group 32-63,28,-13.188308715820312,-6.8748016357421875,-1.2697848933552947
148,amp100_freq5,100,5,Group 0-31,29,15.572525024414062,-23.593948364257812,-1.0001106804779958
149,amp180_freq26,180,26,Group 96-127,32,3.94866943359375,-0.4942626953125,1.9055023181101873
149,amp180_freq26,180,26,Group 64-95,30,-26.31415557861328,-10.20208740234375,-0.7065176665562509
149,amp180_freq26,180,26,Group 32-63,28,-20.90906524658203,5.290771484375,-0.6926473910522727
149,amp180_freq26,180,26,Group 0-31,29,-30.953765869140625,-35.59141540527344,1.0849528980603833
150,amp180_freq5,180,5,Group 96-127,32,3.7940902709960938,6.867622375488281,0.9457538146604482
150,amp180_freq5,180,5,Group 64-95,30,-13.652053833007812,-29.878952026367188,-1.1209560890787964
150,amp180_freq5,180,5,Group 32-63,28,17.98180389404297,88.86917877197266,-1.0601859797069242
150,amp180_freq5,180,5,Group 0-31,29,5.6475830078125,146.75576782226562,-0.5644697065741905
151,amp180_freq26,180,26,Group 96-127,32,-18.52692413330078,8.767349243164062,-0.9672244166693273
151,amp180_freq26,180,26,Group 64-95,30,-56.29754638671875,-87.02291107177734,-1.3565274021482967
151,amp180_freq26,180,26,Group 32-63,28,-13.939071655273438,11.742874145507812,-1.8962049907881244
151,amp180_freq26,180,26,Group 0-31,29,-49.71525573730469,-26.10498046875,0.33149227022419686
152,amp250_freq26,250,26,Group 96-127,32,10.584671020507812,23.772048950195312,0.8170325499701445
152,amp250_freq26,250,26,Group 64-95,30,54.804534912109375,66.50080871582031,1.8517560616201714
152,amp250_freq26,250,26,Group 32-63,28,38.38334655761719,78.29824829101562,0.6053265993953035
152,amp250_freq26,250,26,Group 0-31,29,76.17242431640625,93.78538513183594,2.331864543629324
153,amp180_freq26,180,26,Group 96-127,32,-17.972274780273438,10.806198120117188,0.2531189082804771
153,amp180_freq26,180,26,Group 64-95,30,-28.103179931640625,134.02378845214844,2.034008424822963
153,amp180_freq26,180,26,Group 32-63,28,-42.79925537109375,16.182693481445312,0.3532950436045163
153,amp180_freq26,180,26,Group 0-31,29,-40.95903015136719,43.59126281738281,0.03892825881285674
154,amp180_freq5,180,5,Group 96-127,32,-62.903343200683594,-41.49749755859375,-2.792494287481085
154,amp180_freq5,180,5,Group 64-95,30,-64.16268920898438,-96.0040054321289,2.395247250621009
154,amp180_freq5,180,5,Group 32-63,28,-65.8541488647461,-91.08030700683594,-0.7949912110594616
154,amp180_freq5,180,5,Group 0-31,29,-104.25811767578125,-128.05575561523438,0.16564312826791858
155,amp100_freq26,100,26,Group 96-127,32,24.441864013671875,19.740921020507812,-0.25493749101392144
155,amp100_freq26,100,26,Group 64-95,30,58.21947479248047,34.005271911621094,0.9260515156316476
155,amp100_freq26,100,26,Group 32-63,28,39.57855987548828,-5.722816467285156,0.2695927780885631
155,amp100_freq26,100,26,Group 0-31,29,61.272735595703125,16.269699096679688,0.1542393550082109
156,amp250_freq5,250,5,Group 96-127,32,6.842742919921875,15.622459411621094,0.35080018316279177
156,amp250_freq5,250,5,Group 64-95,30,14.6343994140625,32.756011962890625,-0.6842880988230788
156,amp250_freq5,250,5,Group 32-63,28,49.662620544433594,17.316375732421875,-1.297958130399873
156,amp250_freq5,250,5,Group 0-31,29,37.8321533203125,23.748306274414062,-1.9323003571720252
157,amp100_freq5,100,5,Group 96-127,32,12.112030029296875,-2.7258987426757812,-0.634054910419973
157,amp100_freq5,100,5,Group 64-95,30,-6.319732666015625,-42.61907196044922,0.4399575381154173
157,amp100_freq5,100,5,Group 32-63,28,20.052574157714844,28.082923889160156,-0.5054488892664234
157,amp100_freq5,100,5,Group 0-31,29,13.247467041015625,-48.485931396484375,0.6967545896033471
158,amp100_freq5,100,5,Group 96-127,32,15.878456115722656,25.26500701904297,0.4158525387095551
158,amp100_freq5,100,5,Group 64-95,30,7.09967041015625,56.379241943359375,-0.9042266298328387
158,amp100_freq5,100,5,Group 32-63,28,12.060043334960938,-9.717010498046875,-2.529922337891674
158,amp100_freq5,100,5,Group 0-31,29,25.752349853515625,-15.764144897460938,-2.2772965452741647
159,amp100_freq26,100,26,Group 96-127,32,12.107215881347656,62.41520690917969,-1.5701871685846396
159,amp100_freq26,100,26,Group 64-95,30,-6.5893402099609375,78.55302429199219,-0.6587863378513663
159,amp100_freq26,100,26,Group 32-63,28,-6.319114685058594,53.56855010986328,-1.4166523136392946
159,amp100_freq26,100,26,Group 0-31,29,1.55511474609375,18.382431030273438,-1.0223489963065129
160,amp180_freq26,180,26,Group 96-127,32,-3.1837158203125,110.1792984008789,0.16799716388098632
160,amp180_freq26,180,26,Group 64-95,30,20.082725524902344,197.7455062866211,-1.1103967079504888
160,amp180_freq26,180,26,Group 32-63,28,27.326812744140625,150.3693389892578,-1.9760761796347306
160,amp180_freq26,180,26,Group 0-31,29,-7.1992034912109375,163.42376708984375,0.5470790116493918
161,amp180_freq26,180,26,Group 96-127,32,4.3029632568359375,-34.834999084472656,-0.9538999766705112
161,amp180_freq26,180,26,Group 64-95,30,-22.098175048828125,-73.59854888916016,-1.417896441973622
161,amp180_freq26,180,26,Group 32-63,28,-4.5128173828125,-88.3769760131836,-0.8070109776071119
161,amp180_freq26,180,26,Group 0-31,29,-18.7718505859375,-107.34107971191406,-0.1845042833023353
162,amp100_freq5,100,5,Group 96-127,32,17.066970825195312,3.5786209106445312,-1.2244154641731595
162,amp100_freq5,100,5,Group 64-95,30,59.21839141845703,-35.55420684814453,3.2457908128777118
162,amp100_freq5,100,5,Group 32-63,28,74.3037109375,-34.257789611816406,-0.03414668079644426
162,amp100_freq5,100,5,Group 0-31,29,71.99214172363281,-17.3018798828125,-0.12697021870040756
163,amp250_freq26,250,26,Group 96-127,32,7.107124328613281,-9.904075622558594,0.487592705829308
163,amp250_freq26,250,26,Group 64-95,30,14.714134216308594,19.38947296142578,0.5302193277793168
163,amp250_freq26,250,26,Group 32-63,28,-8.860298156738281,-40.553184509277344,0.1249411595379214
163,amp250_freq26,250,26,Group 0-31,29,-3.7270050048828125,20.423583984375,0.18824762658249555
164,amp250_freq5,250,5,Group 96-127,32,-40.2464599609375,-46.653343200683594,-1.0481055261901564
164,amp250_freq5,250,5,Group 64-95,30,-32.30442810058594,-23.070114135742188,-1.098690097030161
164,amp250_freq5,250,5,Group 32-63,28,-68.263427734375,-93.35414123535156,-1.1492667771790908
164,amp250_freq5,250,5,Group 0-31,29,-58.16351318359375,-113.33941650390625,-1.854300569993564
165,amp250_freq5,250,5,Group 96-127,32,-9.123542785644531,-15.544525146484375,-1.1179696403301582
165,amp250_freq5,250,5,Group 64-95,30,-0.5895614624023438,10.845222473144531,-1.2683515599175137
165,amp250_freq5,250,5,Group 32-63,28,-2.2333450317382812,19.617324829101562,-2.138647850913324
165,amp250_freq5,250,5,Group 0-31,29,4.7773590087890625,-24.9072265625,-0.7306285483724745
166,amp100_freq26,100,26,Group 96-127,32,-3.6387710571289062,-15.628524780273438,-1.7681995409707898
166,amp100_freq26,100,26,Group 64-95,30,-8.149490356445312,-24.470108032226562,0.3471680189439428
166,amp100_freq26,100,26,Group 32-63,28,9.265594482421875,-22.30828857421875,-0.5520138641279989
166,amp100_freq26,100,26,Group 0-31,29,-21.155426025390625,-62.961273193359375,-0.12601307205746143
167,amp180_freq26,180,26,Group 96-127,32,-18.799827575683594,-34.07637023925781,-0.02953596762780764
167,amp180_freq26,180,26,Group 64-95,30,-10.974212646484375,-26.092681884765625,-0.866694037495543
167,amp180_freq26,180,26,Group 32-63,28,-5.3023223876953125,-23.538482666015625,-2.4780092324799816
167,amp180_freq26,180,26,Group 0-31,29,-16.882537841796875,-63.81669616699219,0.5342236299200186
168,amp180_freq5,180,5,Group 96-127,32,-30.39983367919922,-18.190994262695312,0.015260666513226962
168,amp180_freq5,180,5,Group 64-95,30,-106.06910705566406,-100.17778015136719,-1.2048705602948795
168,amp180_freq5,180,5,Group 32-63,28,-140.39067840576172,-142.20128631591797,-1.5430807307728482
168,amp180_freq5,180,5,Group 0-31,29,-58.5853271484375,-73.34556579589844,-0.8209398934041108
169,amp250_freq26,250,26,Group 96-127,32,-3.6321792602539062,-18.66515350341797,-1.4170732999564029
169,amp250_freq26,250,26,Group 64-95,30,-23.042770385742188,0.5556640625,0.41427165440163694
169,amp250_freq26,250,26,Group 32-63,28,13.521965026855469,26.026451110839844,-0.7557510738330214
169,amp250_freq26,250,26,Group 0-31,29,3.6054534912109375,-1.2251739501953125,1.1774252890702255
170,amp100_freq26,100,26,Group 96-127,32,-20.144630432128906,-22.06835174560547,-1.0043297807666096
170,amp100_freq26,100,26,Group 64-95,30,8.665695190429688,8.416213989257812,1.39975583394113
170,amp100_freq26,100,26,Group 32-63,28,-7.033927917480469,-8.805488586425781,1.6200913027233022
170,amp100_freq26,100,26,Group 0-31,29,-0.8165130615234375,22.77813720703125,-2.146747949420026
171,amp250_freq26,250,26,Group 96-127,32,-1.6951675415039062,179.82823944091797,-0.006322822322202824
171,amp250_freq26,250,26,Group 64-95,30,30.107269287109375,97.37246704101562,-2.4649025920782086
171,amp250_freq26,250,26,Group 32-63,28,17.7259521484375,190.15765380859375,2.1100805117540937
171,amp250_freq26,250,26,Group 0-31,29,-23.721282958984375,156.779296875,0.08808663166681115
172,amp100_freq5,100,5,Group 96-127,32,-26.273193359375,44.34388732910156,0.2260718471065378
172,amp100_freq5,100,5,Group 64-95,30,12.507904052734375,-24.360740661621094,-0.6715506426289252
172,amp100_freq5,100,5,Group 32-63,28,-12.075286865234375,10.753829956054688,1.103199291711962
172,amp100_freq5,100,5,Group 0-31,29,-22.965240478515625,-73.5262451171875,-0.5877315145035217
173,amp180_freq5,180,5,Group 96-127,32,6.5269622802734375,148.5793914794922,1.6112573378322927
173,amp180_freq5,180,5,Group 64-95,30,-9.231430053710938,26.088577270507812,-0.8577692896459814
173,amp180_freq5,180,5,Group 32-63,28,-51.82984924316406,-43.268157958984375,0.9302536706934763
173,amp180_freq5,180,5,Group 0-31,29,-67.08642578125,47.397857666015625,0.3772290296183865
174,amp180_freq5,180,5,Group 96-127,32,23.068153381347656,36.19596862792969,0.5145536964737182
174,amp180_freq5,180,5,Group 64-95,30,-3.6770782470703125,22.325302124023438,-0.4100509421952719
174,amp180_freq5,180,5,Group 32-63,28,-8.22381591796875,-42.87763977050781,1.8104880577217528
174,amp180_freq5,180,5,Group 0-31,29,-22.393585205078125,12.06317138671875,1.1937100883761085
175,amp100_freq5,100,5,Group 96-127,32,4.390045166015625,-20.826499938964844,-1.6160810746861303
175,amp100_freq5,100,5,Group 64-95,30,13.713577270507812,-47.76112365722656,-0.38388133998998386
175,amp100_freq5,100,5,Group 32-63,28,6.40496826171875,-52.017066955566406,-2.3414469519421
175,amp100_freq5,100,5,Group 0-31,29,14.67376708984375,-15.331329345703125,-2.4571570560844256
176,amp180_freq26,180,26,Group 96-127,32,35.48523712158203,6.174263000488281,-1.596267848012954
176,amp180_freq26,180,26,Group 64-95,30,54.29627990722656,159.838623046875,-0.3342310725005383
176,amp180_freq26,180,26,Group 32-63,28,57.669700622558594,21.173507690429688,-1.022172125818002
176,amp180_freq26,180,26,Group 0-31,29,87.17169189453125,107.90980529785156,2.919304177935896
177,amp100_freq5,100,5,Group 96-127,32,40.95478057861328,41.23400115966797,-0.916842858441032
177,amp100_freq5,100,5,Group 64-95,30,40.32347106933594,71.8551025390625,0.9645867137291944
177,amp100_freq5,100,5,Group 32-63,28,60.217559814453125,88.06629943847656,1.10583363380337
177,amp100_freq5,100,5,Group 0-31,29,35.13819885253906,82.699951171875,2.843668518326585
178,amp250_freq5,250,5,Group 96-127,32,-8.569496154785156,-26.745086669921875,-0.40847611201814066
178,amp250_freq5,250,5,Group 64-95,30,2.2393951416015625,-30.17340850830078,-1.1149316638301905
178,amp250_freq5,250,5,Group 32-63,28,9.175392150878906,-38.12548828125,-0.9166411185801444
178,amp250_freq5,250,5,Group 0-31,29,30.311477661132812,2.7421722412109375,-0.9521392771746645
179,amp100_freq26,100,26,Group 96-127,32,-2.9512557983398438,11.932937622070312,1.2853129549089628
179,amp100_freq26,100,26,Group 64-95,30,27.57855224609375,52.90754699707031,0.4934508755653515
179,amp100_freq26,100,26,Group 32-63,28,19.145248413085938,29.247222900390625,1.3393351001495872
179,amp100_freq26,100,26,Group 0-31,29,27.188812255859375,48.31697082519531,1.5599925509171928
180,amp250_freq26,250,26,Group 96-127,32,-40.01429748535156,-41.505027770996094,-2.53912811880572
180,amp250_freq26,250,26,Group 64-95,30,-41.02418518066406,11.700607299804688,-1.6367942116437335
180,amp250_freq26,250,26,Group 32-63,28,5.7980499267578125,-25.738243103027344,-2.0921782921846455
180,amp250_freq26,250,26,Group 0-31,29,-54.26679992675781,-75.21681213378906,-1.5734098491124895
181,amp250_freq26,250,26,Group 96-127,32,-26.35509490966797,-22.876548767089844,-2.0768520643672916
181,amp250_freq26,250,26,Group 64-95,30,-15.594200134277344,-18.496734619140625,0.7225594774027125
181,amp250_freq26,250,26,Group 32-63,28,-28.636077880859375,-37.13030242919922,-0.5546297584522063
181,amp250_freq26,250,26,Group 0-31,29,-40.51715087890625,-28.161666870117188,-0.26692062385062837
182,amp100_freq5,100,5,Group 96-127,32,12.700447082519531,35.140655517578125,3.255273801184814
182,amp100_freq5,100,5,Group 64-95,30,6.26812744140625,34.069854736328125,0.14101326323303862
182,amp100_freq5,100,5,Group 32-63,28,13.402389526367188,60.92137145996094,2.6164400284782823
182,amp100_freq5,100,5,Group 0-31,29,12.656600952148438,67.16856384277344,1.222562187062497
183,amp250_freq5,250,5,Group 96-127,32,10.939254760742188,14.470695495605469,-1.605207411437166
183,amp250_freq5,250,5,Group 64-95,30,-1.118316650390625,-27.119789123535156,-2.214124586532781
183,amp250_freq5,250,5,Group 32-63,28,2.8492431640625,-19.51171112060547,1.1971106018365132
183,amp250_freq5,250,5,Group 0-31,29,-13.867691040039062,-15.146575927734375,1.0436977447455242
184,amp100_freq26,100,26,Group 96-127,32,-6.057624816894531,19.46050262451172,2.1579662600248004
184,amp100_freq26,100,26,Group 64-95,30,11.1134033203125,-12.1221923828125,0.8056757652705004
184,amp100_freq26,100,26,Group 32-63,28,1.0121688842773438,23.24262237548828,0.6348010724388764
184,amp100_freq26,100,26,Group 0-31,29,10.31048583984375,1.939208984375,2.40337821069154
185,amp250_freq26,250,26,Group 96-127,32,-9.370376586914062,2.5806198120117188,0.37613382109709526
185,amp250_freq26,250,26,Group 64-95,30,-1.2794342041015625,-35.96997833251953,-0.19714799500906519
185,amp250_freq26,250,26,Group 32-63,28,-9.126571655273438,56.55827331542969,-1.0780165229663907
185,amp250_freq26,250,26,Group 0-31,29,-8.880111694335938,17.31549072265625,-1.1700323016102854
186,amp180_freq26,180,26,Group 96-127,32,-5.640907287597656,-26.650794982910156,-0.09662760766946948
186,amp180_freq26,180,26,Group 64-95,30,5.9506072998046875,-18.149368286132812,-1.3420121395992721
186,amp180_freq26,180,26,Group 32-63,28,11.562149047851562,-29.66973876953125,0.2880760569376329
186,amp180_freq26,180,26,Group 0-31,29,30.38916015625,-30.120498657226562,-2.465576741325551
187,amp100_freq26,100,26,Group 96-127,32,-23.294166564941406,-37.92395782470703,0.6380776969416365
187,amp100_freq26,100,26,Group 64-95,30,-27.7813720703125,-42.681983947753906,0.4659272413826409
187,amp100_freq26,100,26,Group 32-63,28,-42.04559326171875,-68.45508575439453,1.026507762629441
187,amp100_freq26,100,26,Group 0-31,29,-46.579833984375,-75.36825561523438,0.056716570703501876
188,amp180_freq26,180,26,Group 96-127,32,-2.30645751953125,0.8522109985351562,-1.2330449431738129
188,amp180_freq26,180,26,Group 64-95,30,2.7236328125,37.80140686035156,-0.4154263867048987
188,amp180_freq26,180,26,Group 32-63,28,-25.140899658203125,-38.29517364501953,0.32277798572978506
188,amp180_freq26,180,26,Group 0-31,29,12.316177368164062,7.348663330078125,-0.10564477889210673
189,amp100_freq5,100,5,Group 96-127,32,9.321334838867188,20.00994110107422,2.4551198696027168
189,amp100_freq5,100,5,Group 64-95,30,-0.4789276123046875,22.911285400390625,-0.29477598131083843
189,amp100_freq5,100,5,Group 32-63,28,19.675979614257812,72.31809997558594,1.1886326746698292
189,amp100_freq5,100,5,Group 0-31,29,42.066741943359375,150.98318481445312,-1.0037510902909685
190,amp180_freq26,180,26,Group 96-127,32,-6.2513275146484375,23.567283630371094,0.1282955975788935
190,amp180_freq26,180,26,Group 64-95,30,-49.61695861816406,4.14691162109375,0.80654330483439
190,amp180_freq26,180,26,Group 32-63,28,-2.6939849853515625,76.36776733398438,0.08946547814196777
190,amp180_freq26,180,26,Group 0-31,29,-10.372695922851562,49.86274719238281,1.3665922951969354
191,amp250_freq26,250,26,Group 96-127,32,-25.043106079101562,-26.9951171875,-0.4639733837386437
191,amp250_freq26,250,26,Group 64-95,30,-51.46510314941406,-67.5147476196289,0.9396315787503382
191,amp250_freq26,250,26,Group 32-63,28,-30.21319580078125,-64.98497009277344,-0.8485133038896855
191,amp250_freq26,250,26,Group 0-31,29,-60.11293029785156,-81.38682556152344,-3.660348407943774
192,amp250_freq5,250,5,Group 96-127,32,12.112533569335938,45.82417297363281,-0.4360409086738126
192,amp250_freq5,250,5,Group 64-95,30,-69.47962951660156,-56.5185546875,-2.383645470298459
192,amp250_freq5,250,5,Group 32-63,28,-51.107330322265625,-66.48939514160156,-1.8967933407274729
192,amp250_freq5,250,5,Group 0-31,29,-44.99095153808594,-50.528533935546875,-2.2948869633764186
193,amp100_freq26,100,26,Group 96-127,32,10.966117858886719,5.805854797363281,-0.5335667306716705
193,amp100_freq26,100,26,Group 64-95,30,26.24609375,-28.67908477783203,0.32578650523695796
193,amp100_freq26,100,26,Group 32-63,28,7.987030029296875,-44.42738342285156,1.0153729548434056
193,amp100_freq26,100,26,Group 0-31,29,31.868301391601562,-45.36372375488281,0.5664128975920448
194,amp100_freq26,100,26,Group 96-127,32,5.652008056640625,-0.26760101318359375,0.6366948714342958
194,amp100_freq26,100,26,Group 64-95,30,-7.327232360839844,7.8591766357421875,0.42916849918141836
194,amp100_freq26,100,26,Group 32-63,28,2.35693359375,8.6893310546875,1.2390270424811318
