cluster_id,condition,n_trials,mean_on_hz,mean_off_hz,mean_delta_hz,sem_delta_hz,median_delta_hz,t_stat,p_value,q_value_bh,KSLabel,ContamPct,Amplitude,is_ks_good,direction,responsive_q05
10,amp100_freq26,200,6.115,5.673333333333333,0.4416666666666667,0.25878142367120865,0.6666666666666665,1.7067170448363422,0.08943453133554492,0.5026912273959456,mua,176.6,11.8,False,ON>OFF,False
11,amp100_freq26,200,16.766666666666666,16.433333333333334,0.33333333333333326,0.3808363067959527,0.0,0.8752666890867868,0.38248400570833696,0.7477551402813537,mua,40.6,11.3,False,ON>OFF,False
12,amp100_freq26,200,0.5616666666666666,0.585,-0.023333333333333314,0.053284630191347854,0.0,-0.43789988312843897,0.6619337888695604,0.8675164641829879,mua,24.2,11.5,False,ON<OFF,False
13,amp100_freq26,200,0.5916666666666666,0.65,-0.05833333333333333,0.04787135538781691,0.0,-1.2185435916898846,0.2244600823860371,0.6403714115131058,mua,49.3,10.7,False,ON<OFF,False
14,amp100_freq26,200,1.541666666666667,1.5033333333333332,0.0383333333333333,0.11121323475463528,0.0,0.3446831972643041,0.7306965522163973,0.8945511801834708,mua,241.3,10.0,False,ON>OFF,False
15,amp100_freq26,200,2.93,2.93,-1.7763568394002505e-17,0.17254297322775447,0.0,-1.0295156077179005e-16,0.9999999999999999,1.0,mua,308.0,11.4,False,ON<OFF,False
16,amp100_freq26,200,4.845,5.031666666666667,-0.1866666666666667,0.2273293102499451,-0.33333333333333326,-0.8211289008946079,0.41255545050598563,0.7610373128192826,mua,41.2,9.5,False,ON<OFF,False
17,amp100_freq26,200,1.0066666666666666,0.9383333333333332,0.06833333333333333,0.10265317571087974,0.0,0.6656718884741818,0.5063916908039076,0.7901339518709765,mua,186.4,10.3,False,ON>OFF,False
18,amp100_freq26,200,0.8,0.85,-0.05,0.06356916332596449,0.0,-0.7865448809450944,0.4324839819874238,0.765619666484376,mua,98.8,9.6,False,ON<OFF,False
19,amp100_freq26,200,0.5233333333333333,0.6133333333333333,-0.09,0.04960536614764676,0.0,-1.814319840561635,0.07113447522938766,0.4721556787969243,mua,46.8,10.6,False,ON<OFF,False
20,amp100_freq26,200,0.03666666666666667,0.05166666666666666,-0.014999999999999998,0.015903375886923556,0.0,-0.9431959671112123,0.3467243455013231,0.7143135188735222,good,0.0,26.6,True,ON<OFF,False
21,amp100_freq26,200,10.025,9.463333333333333,0.5616666666666668,0.4020645873985642,0.0,1.3969563206268896,0.16398253578820993,0.5829799615472961,good,16.4,13.4,True,ON>OFF,False
22,amp100_freq26,200,2.6433333333333335,2.8416666666666663,-0.19833333333333336,0.18285070476896134,0.0,-1.0846736061746927,0.2793785571026454,0.68032769972276,mua,49.6,10.5,False,ON<OFF,False
23,amp100_freq26,200,1.6966666666666665,2.408333333333333,-0.7116666666666666,0.4668800511190071,0.0,-1.5243030087941445,0.12902065249947173,0.5441305779325547,good,0.6,51.1,True,ON<OFF,False
24,amp100_freq26,200,0.9633333333333333,1.02,-0.05666666666666664,0.09096879162489138,0.0,-0.6229242540709004,0.5340475119009251,0.8085030025327201,mua,229.7,9.8,False,ON<OFF,False
25,amp100_freq26,200,1.0,1.105,-0.10500000000000004,0.09456407669290536,0.0,-1.1103582213464116,0.2681845567398337,0.6685033688430609,mua,177.2,9.9,False,ON<OFF,False
26,amp100_freq26,200,5.508333333333333,5.7,-0.19166666666666665,0.23977047348523176,0.0,-0.7993756023444314,0.42502575598553305,0.765619666484376,mua,118.9,9.9,False,ON<OFF,False
27,amp100_freq26,200,1.9483333333333335,2.001666666666667,-0.05333333333333332,0.10499634409098955,0.0,-0.5079541939775998,0.6120480272480441,0.848123694900861,mua,138.6,9.9,False,ON<OFF,False
28,amp100_freq26,200,1.61,1.66,-0.05000000000000002,0.14129792388513365,0.0,-0.3538622410379284,0.7238167571031037,0.8925028657500135,mua,185.5,10.0,False,ON<OFF,False
29,amp100_freq26,200,2.4783333333333335,2.57,-0.09166666666666665,0.1242046163044452,0.0,-0.7380294661671603,0.4613659683575087,0.779649521105837,mua,94.4,10.2,False,ON<OFF,False
30,amp100_freq26,200,1.4666666666666666,1.5433333333333332,-0.07666666666666665,0.09,0.0,-0.8518518518518517,0.39532029206731434,0.7571203666418008,mua,172.6,10.0,False,ON<OFF,False
31,amp100_freq26,200,1.7966666666666669,1.825,-0.028333333333333335,0.08745350523500729,0.0,-0.3239816775462034,0.7462921614228886,0.9021440737037804,mua,56.8,9.1,False,ON<OFF,False
32,amp100_freq26,200,0.9533333333333335,1.0716666666666665,-0.11833333333333336,0.09012979969384795,0.0,-1.3129212950132687,0.19072147968792064,0.6218481858732202,mua,212.9,9.9,False,ON<OFF,False
33,amp100_freq26,200,1.0366666666666666,1.1266666666666665,-0.09000000000000002,0.07973679482466813,0.0,-1.1287135405668047,0.2603775535175741,0.659112038507094,mua,54.9,9.9,False,ON<OFF,False
34,amp100_freq26,200,1.3766666666666665,1.468333333333333,-0.09166666666666666,0.1032400156795849,0.0,-0.8878986124058987,0.37566719252459485,0.743752354300041,mua,113.2,10.0,False,ON<OFF,False
35,amp100_freq26,200,5.008333333333334,5.205,-0.1966666666666666,0.2562255558195807,0.0,-0.7675528931436801,0.4436626074441747,0.7719331465844833,mua,137.2,9.5,False,ON<OFF,False
36,amp100_freq26,200,2.265,2.3066666666666666,-0.0416666666666667,0.18941765497932633,0.0,-0.2199724554250993,0.8261180958512974,0.941823176856915,mua,151.8,9.9,False,ON<OFF,False
37,amp100_freq26,200,0.9466666666666668,1.0933333333333333,-0.14666666666666667,0.0926874035339719,0.0,-1.5823797093734557,0.1151509093181063,0.5199088952767699,mua,179.9,9.5,False,ON<OFF,False
38,amp100_freq26,200,1.2333333333333332,1.3683333333333332,-0.13499999999999995,0.08695151938006256,-0.3333333333333333,-1.5525893160063011,0.12211018089036617,0.5274960409960666,mua,150.2,9.6,False,ON<OFF,False
39,amp100_freq26,200,1.005,1.1016666666666668,-0.09666666666666668,0.06744064950777201,0.0,-1.4333590701187804,0.15332449113346358,0.5829799615472961,mua,141.9,9.3,False,ON<OFF,False
40,amp100_freq26,200,1.3233333333333333,1.505,-0.18166666666666667,0.11385821651218979,0.0,-1.5955516626875783,0.11217578852160028,0.5183756862027651,mua,134.3,9.2,False,ON<OFF,False
41,amp100_freq26,200,1.1283333333333332,1.2183333333333335,-0.09,0.17858101274431767,0.0,-0.5039729510821902,0.6148378716597355,0.8489576306191364,mua,118.8,10.3,False,ON<OFF,False
42,amp100_freq26,200,0.8083333333333332,0.785,0.02333333333333333,0.05961490038915363,0.0,0.3914010286189895,0.6959196016862046,0.8748187332043936,mua,131.9,9.2,False,ON>OFF,False
43,amp100_freq26,200,1.0516666666666667,1.0366666666666666,0.015000000000000008,0.06688813715629231,0.0,0.22425501199040232,0.8227889570158955,0.939317144639786,mua,50.4,9.3,False,ON>OFF,False
44,amp100_freq26,200,1.518333333333333,1.59,-0.07166666666666667,0.10708767157132701,0.0,-0.6692335879105584,0.5041221575869531,0.7887072465473299,mua,168.0,9.6,False,ON<OFF,False
45,amp100_freq26,200,1.3566666666666665,1.3166666666666667,0.04,0.09787125626507204,0.0,0.4087001794650005,0.6831991729236119,0.8748187332043936,mua,151.6,9.6,False,ON>OFF,False
46,amp100_freq26,200,1.125,1.2,-0.07500000000000001,0.1032805695515917,0.0,-0.726177250238103,0.4685833501594987,0.779649521105837,mua,150.3,9.9,False,ON<OFF,False
47,amp100_freq26,200,0.8933333333333334,1.08,-0.18666666666666665,0.07756915467940381,0.0,-2.406454826511477,0.01702229985301754,0.2830565289844631,mua,168.6,9.6,False,ON<OFF,False
48,amp100_freq26,200,0.845,0.8416666666666667,0.0033333333333333214,0.06001070070222173,0.0,0.055545649264680454,0.9557594907362724,0.9827059705990102,mua,197.1,9.4,False,ON>OFF,False
49,amp100_freq26,200,0.7266666666666667,0.7666666666666667,-0.04,0.055995134190775835,0.0,-0.714347783572046,0.4758492336186057,0.7817855625681632,mua,212.5,9.4,False,ON<OFF,False
50,amp100_freq26,200,1.741666666666667,1.6983333333333333,0.04333333333333334,0.11433565053250555,0.0,0.37900106512284815,0.7050911441668969,0.8787217257069251,mua,164.8,9.9,False,ON>OFF,False
51,amp100_freq26,200,1.2316666666666667,1.2799999999999998,-0.048333333333333346,0.08365590833552435,0.0,-0.5777635351167262,0.5640769378682985,0.8215877336801313,mua,185.6,9.5,False,ON<OFF,False
52,amp100_freq26,200,1.3883333333333334,1.345,0.04333333333333334,0.08721479802108228,0.0,0.49685757826164373,0.6198379352276744,0.8518197834769929,mua,165.6,9.6,False,ON>OFF,False
53,amp100_freq26,200,4.931666666666667,4.583333333333334,0.3483333333333333,0.21877657771062664,0.0,1.5921875046151872,0.11292977374665657,0.5183756862027651,mua,89.6,10.3,False,ON>OFF,False
54,amp100_freq26,200,0.8366666666666666,0.87,-0.03333333333333333,0.0660355385428339,0.0,-0.5047787005130836,0.6142727900646505,0.8489576306191364,mua,228.2,9.7,False,ON<OFF,False
55,amp100_freq26,200,1.6116666666666668,1.7366666666666666,-0.12500000000000003,0.12061256040068889,-0.33333333333333326,-1.0363763076145267,0.3012843208956366,0.6999899192066288,mua,168.7,9.8,False,ON<OFF,False
56,amp100_freq26,200,0.7466666666666666,0.72,0.026666666666666675,0.06363982964594266,0.0,0.41902479649969965,0.6756499448463518,0.8738405953346149,mua,151.8,9.6,False,ON>OFF,False
57,amp100_freq26,200,1.0866666666666667,1.1083333333333334,-0.021666666666666695,0.09679617905255168,0.0,-0.22383803657067528,0.8231129617977506,0.939317144639786,mua,152.5,9.8,False,ON<OFF,False
58,amp100_freq26,200,10.035,10.695,-0.6599999999999998,0.5081906464211974,-1.0,-1.298725202141915,0.19554114221905314,0.6219007560109908,mua,48.2,10.6,False,ON<OFF,False
59,amp100_freq26,200,1.0916666666666666,1.1533333333333333,-0.061666666666666654,0.09502056846306546,-0.33333333333333326,-0.648982295771431,0.5170980882730367,0.7993009988625098,mua,233.1,10.8,False,ON<OFF,False
60,amp100_freq26,200,5.238333333333332,5.261666666666668,-0.02333333333333332,0.2963439043736317,0.0,-0.07873734869847214,0.9373206547447898,0.9744536233714522,mua,45.4,19.4,False,ON<OFF,False
61,amp100_freq26,200,23.10166666666667,22.33,0.7716666666666667,0.5698431881431447,1.0,1.3541737143180939,0.17721668839519744,0.6027359529759472,mua,105.3,12.2,False,ON>OFF,False
62,amp100_freq26,200,15.975,15.738333333333335,0.23666666666666664,0.49623704058310464,-0.666666666666667,0.4769226142179368,0.6339405356163108,0.8584351223845202,mua,103.6,11.0,False,ON>OFF,False
63,amp100_freq26,200,1.105,1.055,0.05,0.08472868644733617,0.0,0.5901189089137824,0.5557804232740126,0.8168288039027154,mua,264.3,10.6,False,ON>OFF,False
64,amp100_freq26,200,1.5066666666666668,1.373333333333333,0.13333333333333333,0.11652899270919752,0.0,1.1442073790689298,0.25391206486093615,0.659112038507094,mua,200.0,10.9,False,ON>OFF,False
65,amp100_freq26,200,11.685,11.245,0.44,0.3553904907188087,0.3333333333333339,1.2380747698399615,0.21714696413709356,0.6373676964123528,mua,94.1,11.8,False,ON>OFF,False
66,amp100_freq26,200,1.1966666666666668,1.1533333333333333,0.043333333333333314,0.07855869432073068,0.0,0.5516045513233305,0.5818381807357957,0.8299750519319439,mua,151.7,9.8,False,ON>OFF,False
67,amp100_freq26,200,6.043333333333333,5.628333333333334,0.415,0.21008224041716012,0.33333333333333304,1.9754168613964456,0.04960318311327303,0.4516149882173972,mua,81.6,10.7,False,ON>OFF,False
68,amp100_freq26,200,0.5416666666666666,0.57,-0.028333333333333342,0.061471691405240385,0.0,-0.4609167681193487,0.6453616498384697,0.8590498175616057,mua,265.6,10.0,False,ON<OFF,False
69,amp100_freq26,200,2.5,2.37,0.13000000000000003,0.12092122662533744,0.0,1.0750800635093811,0.2836406340671013,0.6856733746179986,mua,88.8,10.4,False,ON>OFF,False
70,amp100_freq26,200,0.7533333333333333,0.71,0.04333333333333334,0.07387004751316999,0.0,0.5866157501199336,0.5581266547110881,0.819195454651994,mua,203.4,9.8,False,ON>OFF,False
71,amp100_freq26,200,1.49,1.485,0.005,0.09054945806082375,0.0,0.05521844202139131,0.9560198349952955,0.9827059705990102,mua,130.3,9.7,False,ON>OFF,False
72,amp100_freq26,200,2.548333333333334,2.295,0.25333333333333335,0.11960851832098486,0.33333333333333304,2.1180208307027155,0.03541436050616372,0.4122231562917457,mua,48.0,12.8,False,ON>OFF,False
73,amp100_freq26,200,1.5466666666666666,1.5916666666666668,-0.044999999999999984,0.10013049832385752,0.0,-0.44941352288544534,0.6536224639851957,0.8640973753391944,mua,105.2,10.2,False,ON<OFF,False
74,amp100_freq26,200,0.9933333333333333,1.0083333333333333,-0.01499999999999999,0.10491275522462408,0.0,-0.14297594194227528,0.8864538456617292,0.9547888877915223,mua,213.8,10.0,False,ON<OFF,False
75,amp100_freq26,200,1.0283333333333333,1.0116666666666665,0.01666666666666666,0.09065029658109282,0.0,0.18385672518740412,0.8543130616659679,0.9480317746142922,mua,146.3,10.1,False,ON>OFF,False
76,amp100_freq26,200,10.181666666666667,10.683333333333332,-0.5016666666666666,0.24534752412348315,-0.33333333333333215,-2.044718684074343,0.042199206656193054,0.4198280046821258,mua,21.0,11.4,False,ON<OFF,False
77,amp100_freq26,200,0.9066666666666666,1.0033333333333334,-0.09666666666666666,0.06159928864694012,0.0,-1.5692821912395327,0.11817087785829744,0.5211477931972954,mua,36.5,10.8,False,ON<OFF,False
78,amp100_freq26,200,1.9733333333333334,2.263333333333333,-0.29,0.2875735528469904,0.0,-1.0084376575279181,0.31446900128797944,0.7061138241498228,mua,163.2,10.8,False,ON<OFF,False
79,amp100_freq26,200,1.435,1.5483333333333333,-0.11333333333333336,0.09107092848168963,0.0,-1.2444512779522139,0.21479719369804368,0.6373676964123528,mua,108.1,9.7,False,ON<OFF,False
80,amp100_freq26,200,13.226666666666667,12.861666666666668,0.36499999999999994,0.2928574400261518,0.16666666666666607,1.2463401987240135,0.21410467672705588,0.6373676964123528,good,8.0,10.7,True,ON>OFF,False
81,amp100_freq26,200,2.641666666666667,2.695,-0.053333333333333295,0.13428138660018998,-0.33333333333333326,-0.39717592053266626,0.6916633924083679,0.8748187332043936,mua,105.1,10.3,False,ON<OFF,False
82,amp100_freq26,200,1.6916666666666667,1.8016666666666665,-0.11,0.12051235309024486,0.0,-0.9127694977263222,0.3624682653776035,0.7299533925597413,mua,110.5,10.1,False,ON<OFF,False
83,amp100_freq26,200,3.21,3.2166666666666663,-0.006666666666666678,0.14665372259007067,0.0,-0.045458557402606646,0.9637873914492601,0.9858248068425757,mua,44.6,9.7,False,ON<OFF,False
84,amp100_freq26,200,3.5116666666666663,3.436666666666667,0.07500000000000001,0.16164007103071337,0.0,0.46399385697961737,0.6431593021198304,0.8590498175616057,mua,67.1,9.7,False,ON>OFF,False
85,amp100_freq26,200,2.1833333333333336,2.135,0.048333333333333346,0.09686306796890343,0.0,0.49898619098922303,0.6183402597754988,0.8507660311804736,mua,115.3,10.0,False,ON>OFF,False
86,amp100_freq26,200,4.43,4.27,0.16,0.1914702584080089,0.16666666666666652,0.835638920270593,0.4043602543033394,0.7571203666418008,mua,72.5,9.7,False,ON>OFF,False
87,amp100_freq26,200,1.8083333333333331,1.7616666666666665,0.0466666666666667,0.09745619926973724,0.0,0.4788475952925648,0.6325727770769546,0.8584351223845202,mua,75.7,9.6,False,ON>OFF,False
88,amp100_freq26,200,7.301666666666666,7.301666666666666,1.7763568394002505e-17,0.2596759566396706,-0.16666666666666652,6.840667354756852e-17,1.0,1.0,mua,125.0,9.0,False,ON>OFF,False
89,amp100_freq26,200,9.51,10.125,-0.6149999999999999,1.0571949059823662,0.0,-0.5817281151468752,0.5614082224429048,0.8209537323160064,mua,61.4,10.2,False,ON<OFF,False
90,amp100_freq26,200,5.221666666666667,6.956666666666666,-1.7350000000000003,1.5118539568803175,0.0,-1.1475976182118413,0.2525124810085266,0.6588001313462876,mua,115.9,21.2,False,ON<OFF,False
91,amp100_freq26,200,0.11666666666666665,0.135,-0.01833333333333334,0.02716838532858306,0.0,-0.6748039352211844,0.5005835727367174,0.7880822941285086,mua,187.2,10.1,False,ON<OFF,False
92,amp100_freq26,200,0.9566666666666666,1.3166666666666669,-0.35999999999999993,0.3781981436309493,0.0,-0.9518819858388641,0.3423115403135227,0.7143135188735222,mua,86.9,19.9,False,ON<OFF,False
93,amp100_freq26,200,4.506666666666667,5.203333333333332,-0.6966666666666669,0.7349084272387801,0.0,-0.9479639106659911,0.3442975625395766,0.7143135188735222,mua,95.8,12.2,False,ON<OFF,False
94,amp100_freq26,200,1.4566666666666668,1.383333333333333,0.07333333333333333,0.1062313142500985,0.0,0.6903174817237596,0.4907988804101441,0.7856551250866495,mua,179.4,9.6,False,ON>OFF,False
95,amp100_freq26,200,6.7,6.75,-0.05000000000000004,0.19801852047227278,0.0,-0.25250163409336857,0.8009139672653598,0.9296198525373721,mua,93.4,11.4,False,ON<OFF,False
96,amp100_freq26,200,0.4766666666666666,0.4833333333333333,-0.006666666666666661,0.05571523673727069,0.0,-0.11965607717156115,0.904876307341182,0.9601422258387746,mua,227.6,9.4,False,ON<OFF,False
97,amp100_freq26,200,0.055,0.07,-0.015000000000000003,0.03834207168626733,0.0,-0.3912151675771977,0.6960567462422151,0.8748187332043936,mua,64.4,25.5,False,ON<OFF,False
98,amp100_freq26,200,0.5183333333333333,0.5266666666666666,-0.008333333333333338,0.045906557922605215,0.0,-0.18152816744358558,0.8561377888990184,0.949089891693769,mua,242.7,9.8,False,ON<OFF,False
99,amp100_freq26,200,0.023333333333333334,0.035,-0.011666666666666665,0.0160918462382211,0.0,-0.7250048561212439,0.46930068367135286,0.779649521105837,mua,158.2,20.6,False,ON<OFF,False
100,amp100_freq26,200,23.68666666666667,25.31,-1.623333333333333,0.8608726241679869,-2.333333333333333,-1.8856835352410546,0.06079449976400977,0.4625150178124665,mua,30.6,10.1,False,ON<OFF,False
101,amp100_freq26,200,1.9466666666666668,1.5866666666666667,0.36,0.1138474887642855,0.33333333333333337,3.1621250842463353,0.0018113110033667844,0.10541830039594687,good,19.2,11.3,True,ON>OFF,False
102,amp100_freq26,200,18.36,18.163333333333334,0.19666666666666657,0.3970170039127647,0.8333333333333339,0.4953608150996966,0.6208919990875802,0.8522621308230465,good,12.6,10.2,True,ON>OFF,False
103,amp100_freq26,200,5.88,6.128333333333333,-0.24833333333333332,0.2063751861931813,0.0,-1.2033100389349927,0.2302859198316086,0.6459181622708221,mua,54.0,11.8,False,ON<OFF,False
104,amp100_freq26,200,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,mua,0.0,26.7,False,no_change,False
105,amp100_freq26,200,0.7433333333333334,0.8233333333333335,-0.08,0.08107458085321716,0.0,-0.9867457735592534,0.324965501445925,0.7061138241498228,mua,214.1,10.5,False,ON<OFF,False
106,amp100_freq26,200,1.6783333333333332,1.72,-0.04166666666666666,0.13331108482718196,0.0,-0.3125521536388463,0.7549482141893293,0.9058377613595425,mua,46.4,13.6,False,ON<OFF,False
107,amp100_freq26,200,0.09166666666666666,0.095,-0.0033333333333333327,0.022539747137113694,0.0,-0.14788690010832922,0.8825817621942016,0.9547888877915223,good,10.4,18.7,True,ON<OFF,False
108,amp100_freq26,200,0.945,0.975,-0.030000000000000016,0.08917357399004178,0.0,-0.3364225370550943,0.736906744225449,0.8960190648947219,mua,238.3,10.9,False,ON<OFF,False
109,amp100_freq26,200,0.37166666666666665,0.35833333333333334,0.01333333333333334,0.04795307589130426,0.0,0.2780495950573879,0.7812629644524329,0.915892314691802,mua,52.1,23.1,False,ON>OFF,False
110,amp100_freq26,200,0.5083333333333333,0.495,0.013333333333333322,0.09498420333563586,0.0,0.14037421871317593,0.8885063081010347,0.9547888877915223,good,3.6,27.2,True,ON>OFF,False
111,amp100_freq26,200,2.1633333333333336,1.8783333333333334,0.285,0.22303672270762626,0.0,1.277816480354224,0.2028027305562118,0.6309355499179556,good,0.8,27.2,True,ON>OFF,False
112,amp100_freq26,200,11.265,11.231666666666667,0.03333333333333343,0.4654746681256313,0.0,0.0716114874039435,0.9429830166572281,0.9765411311290155,good,4.1,18.8,True,ON>OFF,False
113,amp100_freq26,200,16.146666666666665,16.35,-0.20333333333333342,0.4702529701622295,-1.0,-0.4323913855625129,0.6659251682409684,0.8675164641829879,mua,82.8,12.0,False,ON<OFF,False
114,amp100_freq26,200,8.068333333333333,7.883333333333333,0.18499999999999997,0.3476546408464381,0.0,0.5321372944988702,0.595224511687392,0.8389680317515079,mua,97.0,11.6,False,ON>OFF,False
115,amp100_freq26,200,0.9116666666666666,0.81,0.10166666666666666,0.0606220085230158,0.0,1.6770586977181365,0.09510105907077188,0.5026912273959456,mua,237.5,9.7,False,ON>OFF,False
116,amp100_freq26,200,0.93,0.9983333333333334,-0.06833333333333334,0.09363606980132815,0.0,-0.7297757528516441,0.4663854169236419,0.779649521105837,mua,239.5,10.2,False,ON<OFF,False
117,amp100_freq26,200,0.3266666666666667,0.3283333333333333,-0.0016666666666666564,0.05070675813981498,0.0,-0.03286872850500748,0.9738122138310442,0.9891076936294376,mua,154.6,19.0,False,ON<OFF,False
118,amp100_freq26,200,1.1166666666666665,1.0166666666666666,0.09999999999999996,0.1300045096499088,0.0,0.7692040858374185,0.44268416835247787,0.7719164678680909,good,1.9,19.7,True,ON>OFF,False
119,amp100_freq26,200,0.975,1.3083333333333331,-0.33333333333333337,0.14775445549224997,0.0,-2.2559951388458632,0.02515861690548438,0.33277988724981616,good,5.6,26.5,True,ON<OFF,False
120,amp100_freq26,200,2.6233333333333335,2.793333333333333,-0.17,0.24310698267455344,0.0,-0.6992806135378615,0.4851932118336557,0.7833878445491196,good,13.3,21.8,True,ON<OFF,False
121,amp100_freq26,200,4.618333333333334,4.415,0.2033333333333334,0.16958566119342772,0.0,1.199000740407017,0.23195342940653235,0.6459181622708221,mua,99.6,10.2,False,ON>OFF,False
122,amp100_freq26,200,2.045,1.9333333333333333,0.11166666666666664,0.16165457828365704,0.0,0.6907733010241376,0.49051296074598927,0.7856551250866495,mua,40.8,21.2,False,ON>OFF,False
123,amp100_freq26,200,0.8816666666666666,0.9466666666666665,-0.06500000000000002,0.12876810774530306,0.0,-0.5047833748443893,0.6142695125735125,0.8489576306191364,mua,120.2,11.3,False,ON<OFF,False
124,amp100_freq26,200,1.2333333333333334,1.165,0.06833333333333332,0.11843709325471673,0.0,0.5769588855610652,0.5646193297707994,0.8215877336801313,mua,57.8,10.4,False,ON>OFF,False
125,amp100_freq26,200,0.8583333333333334,0.8366666666666667,0.021666666666666695,0.0862739944694791,0.0,0.2511378637317141,0.8019666528943377,0.9296198525373721,mua,52.0,10.1,False,ON>OFF,False
126,amp100_freq26,200,4.266666666666667,4.673333333333333,-0.4066666666666668,0.8557460395460627,0.0,-0.4752188708724686,0.6351521500960969,0.8584351223845202,mua,120.0,13.0,False,ON<OFF,False
127,amp100_freq26,200,4.725,5.736666666666666,-1.0116666666666667,1.0155666605887501,0.0,-0.9961597853952564,0.32038225114969304,0.7061138241498228,mua,113.3,15.8,False,ON<OFF,False
128,amp100_freq26,200,6.178333333333333,6.791666666666666,-0.6133333333333334,0.8418009992805463,0.0,-0.728596585009432,0.4671050062886634,0.779649521105837,mua,78.8,14.9,False,ON<OFF,False
129,amp100_freq26,200,7.871666666666666,8.538333333333334,-0.6666666666666664,0.9793256490913398,0.0,-0.6807405353727111,0.496826979817459,0.7857426691678292,mua,49.2,16.5,False,ON<OFF,False
130,amp100_freq26,200,0.655,0.645,0.01,0.06868429300043272,0.0,0.14559369490688356,0.8843895118211712,0.9547888877915223,mua,63.5,9.9,False,ON>OFF,False
131,amp100_freq26,200,0.7566666666666667,0.7666666666666667,-0.009999999999999992,0.06496616823451555,0.0,-0.15392627073066534,0.8778238558771282,0.9547888877915223,mua,63.9,9.8,False,ON<OFF,False
132,amp100_freq26,200,1.7316666666666665,1.7866666666666666,-0.05499999999999999,0.09129557901162945,0.0,-0.6024388102406794,0.5475679337775355,0.8140745484326974,mua,99.5,11.5,False,ON<OFF,False
133,amp100_freq26,200,2.351666666666667,2.243333333333333,0.10833333333333334,0.11332095459049957,0.16666666666666652,0.9559867698327317,0.3402388115443868,0.7135819398876869,mua,118.0,10.0,False,ON>OFF,False
134,amp100_freq26,200,4.823333333333333,4.896666666666667,-0.07333333333333333,0.1641886129248372,-0.33333333333333304,-0.44664079942562224,0.6556200999777652,0.864224503167871,mua,46.7,9.3,False,ON<OFF,False
135,amp100_freq26,200,3.935,3.9716666666666662,-0.03666666666666669,0.15871816936454428,-0.33333333333333304,-0.2310174494417876,0.817538589808348,0.9375516438787361,mua,134.7,10.1,False,ON<OFF,False
136,amp100_freq26,200,4.505,4.29,0.21499999999999994,0.16646382128487136,0.33333333333333326,1.2915719364153493,0.1980035411600909,0.6229084375955292,mua,119.8,10.7,False,ON>OFF,False
137,amp100_freq26,200,5.863333333333333,5.68,0.18333333333333343,0.23204658362871383,0.33333333333333304,0.7900712454645571,0.43042660878462125,0.765619666484376,mua,112.2,10.1,False,ON>OFF,False
138,amp100_freq26,200,15.211666666666668,15.276666666666666,-0.06499999999999999,0.34254196008157467,0.33333333333333215,-0.1897577744476051,0.8496923602137505,0.9469121217309011,mua,51.6,9.5,False,ON<OFF,False
139,amp100_freq26,200,2.6983333333333333,2.51,0.18833333333333335,0.10438668556303721,0.16666666666666652,1.8041892250674276,0.07271377375613951,0.4721556787969243,mua,26.7,10.3,False,ON>OFF,False
