condition,amplitude,frequency,channel,analysis_group,physical_shank,n_trials,pre_5hz_power,stim_5hz_power,five_hz_log2_power_change,pre_26hz_power,stim_26hz_power,twenty_six_hz_log2_power_change,driven_pre_power,driven_stim_power,driven_log2_power_change
amp100_freq5,100,5,63,Group 32-63,Physical Shank A (0-63),200,272050709646.73044,254512860101.5813,-0.09613703661837389,14244599743.26749,12782396478.027288,-0.1562567421889706,272050709646.73044,254512860101.5813,-0.09613703661837389
amp100_freq5,100,5,64,Group 64-95,Physical Shank B (64-127),200,271877752778.0309,254263513283.51898,-0.09663365259719443,14137685062.149303,12691918779.368587,-0.15563571518275782,271877752778.0309,254263513283.51898,-0.09663365259719443
amp100_freq5,100,5,65,Group 64-95,Physical Shank B (64-127),200,354829631508.3878,331823432476.4929,-0.09671072372868587,17759259036.255527,16207841206.636988,-0.13187944507147112,354829631508.3878,331823432476.4929,-0.09671072372868587
amp100_freq5,100,5,66,Group 64-95,Physical Shank B (64-127),200,407345370170.9097,380175551041.85004,-0.09958675506797353,20317970854.87018,18866153827.25518,-0.10695599207236059,407345370170.9097,380175551041.85004,-0.09958675506797353
amp100_freq5,100,5,67,Group 64-95,Physical Shank B (64-127),200,413468821360.55316,384638745168.2618,-0.104274448936659,20922985215.771946,19628913661.795666,-0.09210837395306883,413468821360.55316,384638745168.2618,-0.104274448936659
amp100_freq5,100,5,68,Group 64-95,Physical Shank B (64-127),200,92118648661.87158,86735466667.54837,-0.08687120661732795,2161283060.809563,2031249874.5384927,-0.0895203087977243,92118648661.87158,86735466667.54837,-0.08687120661732795
amp100_freq5,100,5,69,Group 64-95,Physical Shank B (64-127),200,35446087603.143936,34598392477.38473,-0.034921388947657186,465778591.3894063,435170623.5305424,-0.09806316056021255,35446087603.143936,34598392477.38473,-0.034921388947657186
amp100_freq5,100,5,70,Group 64-95,Physical Shank B (64-127),200,32502504292.040905,30883594606.461636,-0.07371020024046777,413054787.21402335,377781887.64503145,-0.12877961721508918,32502504292.040905,30883594606.461636,-0.07371020024046777
amp100_freq5,100,5,71,Group 64-95,Physical Shank B (64-127),200,71599392422.71489,67728094232.538,-0.08019294409284089,1590384698.3603196,1476767877.7826731,-0.10693270405052001,71599392422.71489,67728094232.538,-0.08019294409284089
amp100_freq5,100,5,72,Group 64-95,Physical Shank B (64-127),200,313864198914.4231,293648100443.51807,-0.09605217120102362,15035223765.263145,14006670531.51475,-0.10223227994943006,313864198914.4231,293648100443.51807,-0.09605217120102362
amp100_freq5,100,5,73,Group 64-95,Physical Shank B (64-127),200,69811597806.0379,65721758816.49702,-0.08709564181426535,1524130585.9340367,1437730481.716382,-0.0841932645686514,69811597806.0379,65721758816.49702,-0.08709564181426535
amp100_freq5,100,5,74,Group 64-95,Physical Shank B (64-127),200,29475503767.147034,28126620602.597874,-0.06758024650107905,342089482.5556105,318564135.57954353,-0.10278989426786543,29475503767.147034,28126620602.597874,-0.06758024650107905
amp100_freq5,100,5,75,Group 64-95,Physical Shank B (64-127),200,31239257903.57705,30239721774.86516,-0.046915316417582974,350287907.8977612,315070646.53626597,-0.15286583413399893,31239257903.57705,30239721774.86516,-0.046915316417582974
amp100_freq5,100,5,76,Group 64-95,Physical Shank B (64-127),200,76644703304.60522,72886263628.16234,-0.07253914943917483,1492993271.0524156,1356136138.4980574,-0.1387056495999965,76644703304.60522,72886263628.16234,-0.07253914943917483
amp100_freq5,100,5,77,Group 64-95,Physical Shank B (64-127),200,317057435986.7349,300721417279.9074,-0.07631659310837657,13768455404.839462,12570276189.197153,-0.13135037336070504,317057435986.7349,300721417279.9074,-0.07631659310837657
amp100_freq5,100,5,78,Group 64-95,Physical Shank B (64-127),200,206412597189.5341,196708199541.4368,-0.06947392407579728,9047471820.428366,8074663012.569718,-0.16411265740906728,206412597189.5341,196708199541.4368,-0.06947392407579728
amp100_freq5,100,5,79,Group 64-95,Physical Shank B (64-127),200,40331127217.61242,39660423781.36105,-0.02419363509638746,876472981.4015378,780397567.7687509,-0.16750033685595805,40331127217.61242,39660423781.36105,-0.02419363509638746
amp100_freq5,100,5,80,Group 64-95,Physical Shank B (64-127),200,11925021063.067976,11944146835.149183,0.0023119919854440226,318697105.78865427,306614372.26498437,-0.05576059392835215,11925021063.067976,11944146835.149183,0.0023119919854440226
amp100_freq5,100,5,81,Group 64-95,Physical Shank B (64-127),200,43468246803.54439,40850804378.38487,-0.0895974226113476,2992019222.1508574,2920673814.0413437,-0.03481819935387609,43468246803.54439,40850804378.38487,-0.0895974226113476
amp100_freq5,100,5,82,Group 64-95,Physical Shank B (64-127),200,41204983725.29913,38928917348.64944,-0.08197661883502255,2830248493.086012,2789697928.1296105,-0.020819812105071504,41204983725.29913,38928917348.64944,-0.08197661883502255
amp100_freq5,100,5,83,Group 64-95,Physical Shank B (64-127),200,39002693394.62329,36959011413.87652,-0.07764758726483409,2652469849.117275,2629902496.6858034,-0.012327039211957254,39002693394.62329,36959011413.87652,-0.07764758726483409
amp100_freq5,100,5,84,Group 64-95,Physical Shank B (64-127),200,33188017502.640842,31632348156.286297,-0.06926179706279141,2335740525.8826284,2341992412.9631743,0.003856385978309365,33188017502.640842,31632348156.286297,-0.06926179706279141
amp100_freq5,100,5,85,Group 64-95,Physical Shank B (64-127),200,24367487320.95214,23608608459.906628,-0.045644485066206546,1950767495.3112724,1984442484.0212536,0.024691909910106107,24367487320.95214,23608608459.906628,-0.045644485066206546
amp100_freq5,100,5,86,Group 64-95,Physical Shank B (64-127),200,19029487788.05743,18734740224.478096,-0.022520756048533857,1845702346.7169125,1853299895.261613,0.005926441945677289,19029487788.05743,18734740224.478096,-0.022520756048533857
amp100_freq5,100,5,87,Group 64-95,Physical Shank B (64-127),200,18038461552.468536,17825971298.94626,-0.017095612437561906,1891413633.6350288,1876590174.2481909,-0.011351284533662296,18038461552.468536,17825971298.94626,-0.017095612437561906
amp100_freq5,100,5,88,Group 64-95,Physical Shank B (64-127),200,5858026521.934776,5774919117.007412,-0.020613984550329846,277046714.26781595,274507666.0300656,-0.013282817825047201,5858026521.934776,5774919117.007412,-0.020613984550329846
amp100_freq5,100,5,89,Group 64-95,Physical Shank B (64-127),200,3414248071.9755025,3447232524.499951,0.013870730079248812,88888118.84387323,81930735.68558139,-0.11758582595365769,3414248071.9755025,3447232524.499951,0.013870730079248812
amp100_freq5,100,5,90,Group 64-95,Physical Shank B (64-127),200,3473863532.0845046,3508395606.4799714,0.01427035510695147,70425144.88077289,61076754.44591298,-0.2054672256757598,3473863532.0845046,3508395606.4799714,0.01427035510695147
amp100_freq5,100,5,91,Group 64-95,Physical Shank B (64-127),200,5513508692.942648,5127295417.14174,-0.1047726917056829,82855159.35684839,76123866.14727865,-0.12224270180454538,5513508692.942648,5127295417.14174,-0.1047726917056829
amp100_freq5,100,5,92,Group 64-95,Physical Shank B (64-127),200,11266578174.208807,10528430133.775126,-0.09775907831738243,177594931.27154154,162750836.40206307,-0.1259254487393398,11266578174.208807,10528430133.775126,-0.09775907831738243
amp100_freq5,100,5,93,Group 64-95,Physical Shank B (64-127),200,31082329164.56309,29362209656.829655,-0.08213407415827301,809999202.6164026,713991565.0002216,-0.18201345722169143,31082329164.56309,29362209656.829655,-0.08213407415827301
amp100_freq5,100,5,94,Group 64-95,Physical Shank B (64-127),200,112518530138.42151,105554014592.92775,-0.09218116102312357,6274291660.53803,5534970896.385207,-0.18087686329607333,112518530138.42151,105554014592.92775,-0.09218116102312357
amp100_freq5,100,5,95,Group 64-95,Physical Shank B (64-127),200,166620552790.96112,156106217908.36792,-0.09403836654452813,8697891418.398428,7687244702.762678,-0.17819910527464866,166620552790.96112,156106217908.36792,-0.09403836654452813
amp100_freq5,100,5,96,Group 96-127,Physical Shank B (64-127),200,44134765741.65959,41615588374.50761,-0.08479150564325987,2676733716.481419,2363295679.5377803,-0.17967348488065013,44134765741.65959,41615588374.50761,-0.08479150564325987
amp100_freq5,100,5,97,Group 96-127,Physical Shank B (64-127),200,68688427184.85898,64654425880.69878,-0.08731791803244883,3783973886.087531,3345829462.443711,-0.17753821959003346,68688427184.85898,64654425880.69878,-0.08731791803244883
amp100_freq5,100,5,98,Group 96-127,Physical Shank B (64-127),200,101930688766.3227,95935967991.53793,-0.08744476392545283,5261235431.317633,4638647814.999895,-0.18169729458807213,101930688766.3227,95935967991.53793,-0.08744476392545283
amp100_freq5,100,5,99,Group 96-127,Physical Shank B (64-127),200,137537060746.22046,129380156137.93504,-0.08820406079971693,6880455514.7492,6098337762.809087,-0.17408802276364294,137537060746.22046,129380156137.93504,-0.08820406079971693
amp100_freq5,100,5,100,Group 96-127,Physical Shank B (64-127),200,178511143926.82727,167803413698.3876,-0.08924207482933968,8694889791.589415,7713090881.444521,-0.17285863146271208,178511143926.82727,167803413698.3876,-0.08924207482933968
amp100_freq5,100,5,101,Group 96-127,Physical Shank B (64-127),200,219800506613.32315,206681448913.39972,-0.08878580879015559,10504477453.911268,9372936185.521757,-0.16443143135838564,219800506613.32315,206681448913.39972,-0.08878580879015559
amp100_freq5,100,5,102,Group 96-127,Physical Shank B (64-127),200,254592863270.27698,238977523154.6154,-0.09131704525249028,12154255423.501944,10886655774.57301,-0.15890066900349786,254592863270.27698,238977523154.6154,-0.09131704525249028
amp100_freq5,100,5,103,Group 96-127,Physical Shank B (64-127),200,265101809165.65158,248800666385.4498,-0.09155616621826858,12358769711.245068,11082738674.732521,-0.1572207009128416,265101809165.65158,248800666385.4498,-0.09155616621826858
amp100_freq5,100,5,104,Group 96-127,Physical Shank B (64-127),200,258061834468.50476,242520027408.50012,-0.0896129021532881,12030831877.762632,10786862880.684055,-0.15746105177869238,258061834468.50476,242520027408.50012,-0.0896129021532881
amp100_freq5,100,5,105,Group 96-127,Physical Shank B (64-127),200,248379955701.79037,234002695827.02048,-0.08602360209203042,11570135235.86468,10384131736.590849,-0.15602513619708938,248379955701.79037,234002695827.02048,-0.08602360209203042
amp100_freq5,100,5,106,Group 96-127,Physical Shank B (64-127),200,227460955275.19565,214657061482.11743,-0.08358528799654355,10518375511.313562,9478301953.303259,-0.15021138057804215,227460955275.19565,214657061482.11743,-0.08358528799654355
amp100_freq5,100,5,107,Group 96-127,Physical Shank B (64-127),200,197573933231.48486,186160637089.04813,-0.08584456545717022,9196283167.431463,8264184661.735707,-0.1541783981695555,197573933231.48486,186160637089.04813,-0.08584456545717022
amp100_freq5,100,5,108,Group 96-127,Physical Shank B (64-127),200,164114629961.916,154630023587.08,-0.08588338738009747,7681995302.377521,6892005199.393349,-0.15655729169982568,164114629961.916,154630023587.08,-0.08588338738009747
amp100_freq5,100,5,109,Group 96-127,Physical Shank B (64-127),200,127164602278.96631,120417324151.43228,-0.07865417174271029,6107309857.590675,5440027947.412249,-0.16692297978630172,127164602278.96631,120417324151.43228,-0.07865417174271029
amp100_freq5,100,5,110,Group 96-127,Physical Shank B (64-127),200,88243675229.78246,83963824280.10213,-0.07172500026829771,4438843127.95851,3908803584.0589623,-0.18345663208648924,88243675229.78246,83963824280.10213,-0.07172500026829771
amp100_freq5,100,5,111,Group 96-127,Physical Shank B (64-127),200,63856807877.50029,61058122991.23873,-0.06465719633572457,3321818944.031339,2914667543.06079,-0.1886421071671949,63856807877.50029,61058122991.23873,-0.06465719633572457
amp100_freq5,100,5,112,Group 96-127,Physical Shank B (64-127),200,34299605638.88772,32048351293.553844,-0.09794184879712506,2106622138.8915358,2000974469.7391496,-0.07422880354853201,34299605638.88772,32048351293.553844,-0.09794184879712506
amp100_freq5,100,5,113,Group 96-127,Physical Shank B (64-127),200,34874954785.26808,32690765656.05833,-0.09330817940552531,2223371675.7294197,2122451920.6527104,-0.06701726725163645,34874954785.26808,32690765656.05833,-0.09330817940552531
amp100_freq5,100,5,114,Group 96-127,Physical Shank B (64-127),200,18147963219.228622,17096823243.337355,-0.08607935768061131,838169687.9461323,821952510.1096218,-0.0281873061247818,18147963219.228622,17096823243.337355,-0.08607935768061131
amp100_freq5,100,5,115,Group 96-127,Physical Shank B (64-127),200,35663202760.03495,33581308094.98123,-0.08677784229771889,2302953518.040193,2211452173.014009,-0.058491251135784385,35663202760.03495,33581308094.98123,-0.08677784229771889
amp100_freq5,100,5,116,Group 96-127,Physical Shank B (64-127),200,34662103797.39528,32617768251.91791,-0.08770114629445352,2242140136.827432,2139918649.1066349,-0.06732049903059746,34662103797.39528,32617768251.91791,-0.08770114629445352
amp100_freq5,100,5,117,Group 96-127,Physical Shank B (64-127),200,33839039054.00986,31882986724.639194,-0.08590181602508098,2172672215.743119,2081457332.7576993,-0.06187655069282203,33839039054.00986,31882986724.639194,-0.08590181602508098
amp100_freq5,100,5,118,Group 96-127,Physical Shank B (64-127),200,33587684341.465767,31707048196.792896,-0.08312875991632533,2116412078.952458,2025097664.1871462,-0.06362907035550072,33587684341.465767,31707048196.792896,-0.08312875991632533
amp100_freq5,100,5,119,Group 96-127,Physical Shank B (64-127),200,32984696938.516445,31207900137.26555,-0.07988556260045476,2037355480.8370612,1969863045.083574,-0.04860239620164185,32984696938.516445,31207900137.26555,-0.07988556260045476
amp100_freq5,100,5,120,Group 96-127,Physical Shank B (64-127),200,31314767748.456703,29629415930.161743,-0.07981299152342233,1930138561.9108064,1908945682.3677995,-0.01592836773306545,31314767748.456703,29629415930.161743,-0.07981299152342233
amp100_freq5,100,5,121,Group 96-127,Physical Shank B (64-127),200,22965492548.92376,22071210663.49656,-0.057301958498592355,1573857948.6168299,1624943984.4212208,0.04608465227965149,22965492548.92376,22071210663.49656,-0.057301958498592355
amp100_freq5,100,5,122,Group 96-127,Physical Shank B (64-127),200,13712363353.481943,13474907047.450624,-0.025201922928612147,1182607666.3908062,1266368632.3103788,0.0987258910891749,13712363353.481943,13474907047.450624,-0.025201922928612147
amp100_freq5,100,5,123,Group 96-127,Physical Shank B (64-127),200,9484241138.580236,9505511107.752417,0.003231858054716908,1018467254.8051454,1067263516.1095145,0.06751683705773331,9484241138.580236,9505511107.752417,0.003231858054716908
amp100_freq5,100,5,124,Group 96-127,Physical Shank B (64-127),200,8796990158.811634,8860892264.330559,0.010441982904559761,995386335.7705913,1009452556.1027932,0.020244618553515666,8796990158.811634,8860892264.330559,0.010441982904559761
amp100_freq5,100,5,125,Group 96-127,Physical Shank B (64-127),200,10821254527.320637,10788338292.001926,-0.004395096805716799,1112591618.8971927,1064946306.1027408,-0.06314345044497403,10821254527.320637,10788338292.001926,-0.004395096805716799
amp100_freq5,100,5,126,Group 96-127,Physical Shank B (64-127),200,39293838789.52048,37638925863.37125,-0.062077660824542955,1892008101.5466678,1713232559.5387838,-0.1431972656404771,39293838789.52048,37638925863.37125,-0.062077660824542955
amp100_freq5,100,5,127,Group 96-127,Physical Shank B (64-127),200,28189517304.93642,26873056249.94098,-0.06899836737991168,1925952427.4925911,1723457839.1072354,-0.16026606140824978,28189517304.93642,26873056249.94098,-0.06899836737991168
amp180_freq26,180,26,0,Group 0-31,Physical Shank A (0-63),200,252391415642.65924,238254716596.67618,-0.0831580674412751,14171170071.404823,13902690586.802864,-0.027594767569875903,14171170071.404823,13902690586.802864,-0.027594767569875903
amp180_freq26,180,26,1,Group 0-31,Physical Shank A (0-63),200,242983012049.8789,230527540431.74774,-0.07591633717591331,13704707385.07932,13525251870.828049,-0.019016064357286342,13704707385.07932,13525251870.828049,-0.019016064357286342
amp180_freq26,180,26,2,Group 0-31,Physical Shank A (0-63),200,241146096468.17365,232557100959.33347,-0.052322464623434733,14061769026.510063,13918746478.861101,-0.014748814563283303,14061769026.510063,13918746478.861101,-0.014748814563283303
amp180_freq26,180,26,3,Group 0-31,Physical Shank A (0-63),200,257689441146.4419,258050581878.3943,0.002020459940852032,15354184237.51629,15260044280.909435,-0.008872715936678514,15354184237.51629,15260044280.909435,-0.008872715936678514
amp180_freq26,180,26,4,Group 0-31,Physical Shank A (0-63),200,294350176962.12225,308256457391.893,0.0665976216938253,16875110908.181337,16820643004.483236,-0.004664127308087293,16875110908.181337,16820643004.483236,-0.004664127308087293
amp180_freq26,180,26,5,Group 0-31,Physical Shank A (0-63),200,345619673071.7659,376830620796.46265,0.12473086164278586,17832573139.48135,17912393483.07445,0.006443234735128978,17832573139.48135,17912393483.07445,0.006443234735128978
amp180_freq26,180,26,6,Group 0-31,Physical Shank A (0-63),200,360653703765.73627,400410969923.4633,0.1508672599662514,16717332146.624485,17059068417.596315,0.029194232604913394,16717332146.624485,17059068417.596315,0.029194232604913394
amp180_freq26,180,26,7,Group 0-31,Physical Shank A (0-63),200,338132047954.35425,378740330493.9361,0.16362229555091762,14603036121.223066,15059128910.807802,0.04436996890447568,14603036121.223066,15059128910.807802,0.04436996890447568
amp180_freq26,180,26,8,Group 0-31,Physical Shank A (0-63),200,260879799144.50436,293646667116.2165,0.1706960279228337,10781574849.17685,11311443056.13014,0.0692150668551186,10781574849.17685,11311443056.13014,0.0692150668551186
amp180_freq26,180,26,9,Group 0-31,Physical Shank A (0-63),200,177081816302.6271,199672759811.77438,0.17322145161010796,7413342751.044206,7917492011.203058,0.0949192915765515,7413342751.044206,7917492011.203058,0.0949192915765515
amp180_freq26,180,26,10,Group 0-31,Physical Shank A (0-63),200,116563268530.49213,131834799870.414,0.17761800523499163,5471903239.417364,5961281794.56967,0.12357985324085541,5471903239.417364,5961281794.56967,0.12357985324085541
amp180_freq26,180,26,11,Group 0-31,Physical Shank A (0-63),200,77696129828.15256,87610571082.42134,0.17326221835024697,4621285172.882949,5177966735.454642,0.16409157814211117,4621285172.882949,5177966735.454642,0.16409157814211117
amp180_freq26,180,26,12,Group 0-31,Physical Shank A (0-63),200,55850001062.58566,62348358116.78009,0.15879426043105535,4285090167.912494,4873608743.399439,0.18566487297998086,4285090167.912494,4873608743.399439,0.18566487297998086
amp180_freq26,180,26,13,Group 0-31,Physical Shank A (0-63),200,48657300230.65407,53310107706.06998,0.13175282286845327,4114678377.9660053,4715122697.371238,0.19651564590876164,4114678377.9660053,4715122697.371238,0.19651564590876164
amp180_freq26,180,26,14,Group 0-31,Physical Shank A (0-63),200,46664863914.9756,49982152682.34171,0.09907634984152719,4124961349.736663,4713413132.462485,0.1923915380794546,4124961349.736663,4713413132.462485,0.1923915380794546
amp180_freq26,180,26,15,Group 0-31,Physical Shank A (0-63),200,47675899789.65786,49939810897.4093,0.06693019150176356,4269119680.293073,4823565547.167264,0.17616136366187088,4269119680.293073,4823565547.167264,0.17616136366187088
amp180_freq26,180,26,16,Group 0-31,Physical Shank A (0-63),200,34762925001.656746,33942724666.991047,-0.03444709940928018,3384712094.264515,3082204421.452737,-0.135070573392862,3384712094.264515,3082204421.452737,-0.135070573392862
amp180_freq26,180,26,17,Group 0-31,Physical Shank A (0-63),200,35772989428.8856,35565813504.38281,-0.00837952157472694,3538302448.9674096,3197656944.1414948,-0.14604220304797874,3538302448.9674096,3197656944.1414948,-0.14604220304797874
amp180_freq26,180,26,18,Group 0-31,Physical Shank A (0-63),200,39849631186.67152,40623551899.9825,0.027750014515485987,3775218537.3033404,3401460337.5039434,-0.15040589385117575,3775218537.3033404,3401460337.5039434,-0.15040589385117575
amp180_freq26,180,26,19,Group 0-31,Physical Shank A (0-63),200,43318275826.194305,44825110989.32194,0.04933133400469812,3929247976.3067613,3541647923.9753437,-0.1498324191161952,3929247976.3067613,3541647923.9753437,-0.1498324191161952
amp180_freq26,180,26,20,Group 0-31,Physical Shank A (0-63),200,48892993971.90288,51360634745.517784,0.07103528050095335,4123599346.6963515,3754428342.90145,-0.13531090902664855,4123599346.6963515,3754428342.90145,-0.13531090902664855
amp180_freq26,180,26,21,Group 0-31,Physical Shank A (0-63),200,56501782432.704056,59672722068.27658,0.07877520906975122,4324462886.513061,4001736416.5265684,-0.11189481210058276,4324462886.513061,4001736416.5265684,-0.11189481210058276
amp180_freq26,180,26,22,Group 0-31,Physical Shank A (0-63),200,65224071254.01376,68978878768.26218,0.08075018219615908,4616588749.708996,4357659359.303824,-0.08327379683590642,4616588749.708996,4357659359.303824,-0.08327379683590642
amp180_freq26,180,26,23,Group 0-31,Physical Shank A (0-63),200,78309060311.22833,82484112997.45279,0.07493703709112709,5128246425.395241,4947794464.958794,-0.05168001787962753,5128246425.395241,4947794464.958794,-0.05168001787962753
amp180_freq26,180,26,24,Group 0-31,Physical Shank A (0-63),200,155948912229.21692,155710340805.28006,-0.0022087319666469086,9206777613.078358,8947125308.786503,-0.04127207692567925,9206777613.078358,8947125308.786503,-0.04127207692567925
amp180_freq26,180,26,25,Group 0-31,Physical Shank A (0-63),200,155445961031.58514,155273948490.7969,-0.0015973335297269895,9223990069.824497,8964977820.518436,-0.041090945993068013,9223990069.824497,8964977820.518436,-0.041090945993068013
amp180_freq26,180,26,26,Group 0-31,Physical Shank A (0-63),200,155922837308.95395,155688115943.5702,-0.002173424331464486,9205325708.59591,8941420549.10045,-0.041964714104882825,9205325708.59591,8941420549.10045,-0.041964714104882825
amp180_freq26,180,26,27,Group 0-31,Physical Shank A (0-63),200,154235899382.7918,153982369503.13547,-0.0023734244171431523,9207029285.479258,8945828802.229734,-0.041520585900971275,9207029285.479258,8945828802.229734,-0.041520585900971275
amp180_freq26,180,26,28,Group 0-31,Physical Shank A (0-63),200,156245377683.23566,156056252085.6217,-0.0017473530018998066,9248578269.611002,8985074608.400707,-0.041701122180804205,9248578269.611002,8985074608.400707,-0.041701122180804205
amp180_freq26,180,26,29,Group 0-31,Physical Shank A (0-63),200,251531574117.2635,240349339457.90897,-0.06560667064622158,14688736302.606977,14204424804.991804,-0.04836987157028372,14688736302.606977,14204424804.991804,-0.04836987157028372
amp180_freq26,180,26,30,Group 0-31,Physical Shank A (0-63),200,261259033455.59674,247636265466.73132,-0.07725831390388915,15254507427.7612,14795052945.696129,-0.04412073626794701,15254507427.7612,14795052945.696129,-0.04412073626794701
amp180_freq26,180,26,31,Group 0-31,Physical Shank A (0-63),200,254070953754.08917,239730046903.88812,-0.08382070852977652,14583448817.553968,14233960294.277657,-0.03499482408326412,14583448817.553968,14233960294.277657,-0.03499482408326412
amp180_freq26,180,26,32,Group 32-63,Physical Shank A (0-63),200,361982478896.04065,385656041012.18036,0.09139484183659062,20090478522.69095,19149932027.569294,-0.06917265580962445,20090478522.69095,19149932027.569294,-0.06917265580962445
amp180_freq26,180,26,33,Group 32-63,Physical Shank A (0-63),200,380462802552.0873,400067851246.3917,0.07248929104092414,21699681115.280254,20785003820.193184,-0.062130828772918395,21699681115.280254,20785003820.193184,-0.062130828772918395
amp180_freq26,180,26,34,Group 32-63,Physical Shank A (0-63),200,362970722625.83154,376485162278.6776,0.052739823202674,20513415137.648212,19784437384.22857,-0.05220165664806514,20513415137.648212,19784437384.22857,-0.05220165664806514
amp180_freq26,180,26,35,Group 32-63,Physical Shank A (0-63),200,336959091881.601,345450913304.4705,0.03590727269978214,18615830786.927303,18127014048.33601,-0.03838870383003687,18615830786.927303,18127014048.33601,-0.03838870383003687
amp180_freq26,180,26,36,Group 32-63,Physical Shank A (0-63),200,310474883640.34973,316064211926.0184,0.025741123512412086,16802131401.344774,16513197369.11943,-0.0250247656182104,16802131401.344774,16513197369.11943,-0.0250247656182104
amp180_freq26,180,26,37,Group 32-63,Physical Shank A (0-63),200,290331852391.8378,294407257336.99066,0.020110376097273897,15338281228.992685,15140916415.764954,-0.0186842987440131,15338281228.992685,15140916415.764954,-0.0186842987440131
amp180_freq26,180,26,38,Group 32-63,Physical Shank A (0-63),200,279457895421.6952,283641091191.55,0.02143561597948199,14653639857.656,14468035235.420315,-0.01839004747885652,14653639857.656,14468035235.420315,-0.01839004747885652
amp180_freq26,180,26,39,Group 32-63,Physical Shank A (0-63),200,275980890597.96826,281182642941.4444,0.026939165648459395,14352081187.720503,14150740512.152788,-0.020382404855528367,14352081187.720503,14150740512.152788,-0.020382404855528367
amp180_freq26,180,26,40,Group 32-63,Physical Shank A (0-63),200,278318016240.4234,285452330912.89813,0.03651554191999557,14458890433.205954,14182322052.534922,-0.027863082525798513,14458890433.205954,14182322052.534922,-0.027863082525798513
amp180_freq26,180,26,41,Group 32-63,Physical Shank A (0-63),200,285512303250.3383,295890318507.333,0.05150957719959301,14856049254.240358,14529339448.174446,-0.03208138877952414,14856049254.240358,14529339448.174446,-0.03208138877952414
amp180_freq26,180,26,42,Group 32-63,Physical Shank A (0-63),200,302490118684.054,316679163740.5219,0.06613393150411538,15319138179.413202,14899297040.5668,-0.04009087182195489,15319138179.413202,14899297040.5668,-0.04009087182195489
amp180_freq26,180,26,43,Group 32-63,Physical Shank A (0-63),200,312101878064.4816,330472437709.82306,0.08251291344252089,15187683804.955183,14634721119.716358,-0.053506614752390526,15187683804.955183,14634721119.716358,-0.053506614752390526
amp180_freq26,180,26,44,Group 32-63,Physical Shank A (0-63),200,259737998728.64667,278634192912.6712,0.10131522025312314,12179020314.271687,11637096838.155249,-0.06566689974408887,12179020314.271687,11637096838.155249,-0.06566689974408887
amp180_freq26,180,26,45,Group 32-63,Physical Shank A (0-63),200,171812276676.03632,186422061790.94574,0.11773947679758852,8038873364.299157,7648768022.84954,-0.0717659305896866,8038873364.299157,7648768022.84954,-0.0717659305896866
amp180_freq26,180,26,46,Group 32-63,Physical Shank A (0-63),200,99629496029.24706,108966404951.44566,0.1292385804339048,4852144681.940171,4685494483.514984,-0.05042125889018292,4852144681.940171,4685494483.514984,-0.05042125889018292
amp180_freq26,180,26,47,Group 32-63,Physical Shank A (0-63),200,61305099936.5507,67520753862.712494,0.13932391579421785,3218182638.5115843,3212438348.3713503,-0.0025774372707943033,3218182638.5115843,3212438348.3713503,-0.0025774372707943033
amp180_freq26,180,26,48,Group 32-63,Physical Shank A (0-63),200,38327304077.244125,36929307939.29836,-0.05360629680578145,2840364791.550715,2697448190.6991577,-0.07448097828196024,2840364791.550715,2697448190.6991577,-0.07448097828196024
amp180_freq26,180,26,49,Group 32-63,Physical Shank A (0-63),200,28781379779.147175,27409072842.90149,-0.07048222907668891,2396001217.4553094,2275780585.392594,-0.0742671712528761,2396001217.4553094,2275780585.392594,-0.0742671712528761
amp180_freq26,180,26,50,Group 32-63,Physical Shank A (0-63),200,22043372467.53207,20665876315.87665,-0.0930944210572479,2163684267.6670113,2010620810.4639256,-0.10584896671218423,2163684267.6670113,2010620810.4639256,-0.10584896671218423
amp180_freq26,180,26,51,Group 32-63,Physical Shank A (0-63),200,19309517077.84137,18015558476.67804,-0.10006870804604431,2132514668.061433,1960671739.996476,-0.12120764830785079,2132514668.061433,1960671739.996476,-0.12120764830785079
amp180_freq26,180,26,52,Group 32-63,Physical Shank A (0-63),200,18626080007.282143,17558083970.211273,-0.08518866161287798,2167825561.027598,1961688073.783239,-0.14415301347052437,2167825561.027598,1961688073.783239,-0.14415301347052437
amp180_freq26,180,26,53,Group 32-63,Physical Shank A (0-63),200,19229198751.293217,18582504602.168354,-0.049353683912928326,2243401926.8254943,2014152924.078713,-0.15551489236146443,2243401926.8254943,2014152924.078713,-0.15551489236146443
amp180_freq26,180,26,54,Group 32-63,Physical Shank A (0-63),200,21643533573.636234,21529044462.64213,-0.007651767273426537,2365041017.874142,2114180809.6621258,-0.16176644039844465,2365041017.874142,2114180809.6621258,-0.16176644039844465
amp180_freq26,180,26,55,Group 32-63,Physical Shank A (0-63),200,26206910024.109962,26825511123.05034,0.033658399830917736,2591488214.270765,2304622935.3707085,-0.16925010523337425,2591488214.270765,2304622935.3707085,-0.16925010523337425
amp180_freq26,180,26,56,Group 32-63,Physical Shank A (0-63),200,33148524095.93168,34439226270.64896,0.05510809352142153,2919582804.0806584,2602162660.9002604,-0.16605108128858143,2919582804.0806584,2602162660.9002604,-0.16605108128858143
