cluster_id,condition,n_trials,mean_on_hz,mean_off_hz,mean_delta_hz,sem_delta_hz,median_delta_hz,t_stat,p_value,q_value_bh,KSLabel,ContamPct,Amplitude,is_ks_good,direction,responsive_q05
78,amp180_freq26,200,6.398333333333333,4.865,1.5333333333333332,0.7987462257949416,0.3333333333333333,1.9196752157511647,0.0563291342300962,0.243575689929189,mua,118.5,11.9,False,ON>OFF,False
33,amp250_freq50,200,6.871666666666666,5.383333333333333,1.4883333333333335,0.566227426080532,1.5,2.628508024833213,0.009245239831902587,0.08840760589256849,mua,139.1,10.7,False,ON>OFF,False
84,amp250_freq10,200,6.1816666666666675,4.711666666666667,1.47,0.6855865942566669,0.6666666666666667,2.1441492764219188,0.033233860127092396,0.19705771216918566,mua,126.8,12.8,False,ON>OFF,False
72,amp180_freq50,200,4.1866666666666665,5.613333333333332,-1.4266666666666667,0.22807132016069812,-1.0,-6.25535321872756,2.3808229712658736e-09,9.713757722764763e-07,mua,24.3,13.1,False,ON<OFF,True
84,amp100_freq50,200,4.943333333333333,3.518333333333333,1.425,0.5041255676314171,1.0,2.82667670813686,0.005183529427593586,0.061006154032447586,mua,126.8,12.8,False,ON>OFF,False
84,amp180_freq26,200,5.945,4.533333333333332,1.4116666666666666,0.6376077984421791,0.3333333333333335,2.2140047065228647,0.027963894048720055,0.1755272118750428,mua,126.8,12.8,False,ON>OFF,False
8,amp250_freq50,200,5.1866666666666665,3.78,1.406666666666667,0.3526097961510833,1.166666666666666,3.989301153913348,9.30859858381387e-05,0.006702190980345986,mua,145.5,11.5,False,ON>OFF,True
55,amp250_freq5,200,4.136666666666667,2.765,1.3716666666666666,0.7259879481351746,0.33333333333333326,1.8893793900987328,0.06029509367105014,0.2535687576997876,mua,106.2,11.6,False,ON>OFF,False
56,amp100_freq50,200,5.126666666666668,3.76,1.3666666666666665,0.6469530872024333,0.6666666666666666,2.1124664117091276,0.0358934270123785,0.20626082001479476,mua,100.7,10.6,False,ON>OFF,False
78,amp250_freq5,200,4.531666666666666,3.1766666666666663,1.355,0.7424478411050742,0.33333333333333337,1.825044030006459,0.06949362239618373,0.26940739002852615,mua,118.5,11.9,False,ON>OFF,False
78,amp100_freq50,200,4.795,3.4483333333333333,1.346666666666667,0.5563342170200921,0.6666666666666666,2.4206072994752215,0.016392464763999352,0.12944759271700132,mua,118.5,11.9,False,ON>OFF,False
55,amp250_freq10,200,5.803333333333333,4.460000000000001,1.343333333333333,0.8427803219899269,0.3333333333333333,1.5939305869903648,0.11253860805346623,0.3423501615237946,mua,106.2,11.6,False,ON>OFF,False
72,amp250_freq26,200,4.285,5.626666666666668,-1.3416666666666668,0.2185102279291736,-1.333333333333333,-6.140063462391085,4.397793151687501e-09,1.3457247044163753e-06,mua,24.3,13.1,False,ON<OFF,True
84,amp250_freq5,200,4.558333333333334,3.22,1.3383333333333334,0.5911003730610753,0.5,2.2641388744226867,0.02464392363750343,0.16473442579043449,mua,126.8,12.8,False,ON>OFF,False
