cluster_id,condition,n_trials,mean_on_hz,mean_off_hz,mean_delta_hz,sem_delta_hz,median_delta_hz,t_stat,p_value,q_value_bh,KSLabel,ContamPct,Amplitude,is_ks_good,direction,responsive_q05
101,amp100_freq10,200,1.221666666666667,1.27,-0.04833333333333334,0.08654280222187985,0.0,-0.5584905051885835,0.5771373396811874,0.7881902632890613,mua,86.7,9.0,False,ON<OFF,False
0,amp100_freq26,200,0.12666666666666665,0.1,0.02666666666666667,0.029262286428698218,0.0,0.9112981219578945,0.36324088269146887,0.6351526291633685,mua,116.4,11.7,False,ON>OFF,False
1,amp100_freq26,200,2.245,2.115,0.13,0.5543230941298138,0.0,0.23452026692857944,0.8148222198147128,0.9149825702582165,mua,113.9,12.2,False,ON>OFF,False
2,amp100_freq26,200,0.05166666666666666,0.03,0.02166666666666667,0.024106304213785474,0.0,0.8987966995901568,0.36984719110866326,0.6393968388658247,mua,219.7,35.8,False,ON>OFF,False
3,amp100_freq26,200,0.5516666666666667,0.435,0.11666666666666668,0.0556043894808366,0.0,2.098155698784796,0.03715344704637583,0.209071474089592,mua,163.5,9.9,False,ON>OFF,False
4,amp100_freq26,200,0.7666666666666666,0.6633333333333333,0.10333333333333333,0.09048507531846371,0.0,1.1419931184192527,0.25482910426593197,0.5229446042390186,mua,156.9,10.2,False,ON>OFF,False
5,amp100_freq26,200,2.341666666666667,2.1916666666666664,0.15000000000000002,0.4246833483887259,0.0,0.3532043358165773,0.7243091249155753,0.8691709498986904,mua,132.6,12.2,False,ON>OFF,False
6,amp100_freq26,200,1.16,1.1016666666666666,0.058333333333333355,0.11353016457806883,0.0,0.5138135186373357,0.6079524213776231,0.803650331670403,mua,146.3,10.0,False,ON>OFF,False
7,amp100_freq26,200,1.468333333333333,1.4966666666666668,-0.028333333333333304,0.149235488928669,0.0,-0.18985653839266048,0.8496150688116941,0.9293362350084691,mua,106.3,9.9,False,ON<OFF,False
8,amp100_freq26,200,2.595,2.436666666666667,0.15833333333333335,0.26819013626603877,0.0,0.5903771687422171,0.5556076465973693,0.7763284925059133,mua,145.5,11.5,False,ON>OFF,False
9,amp100_freq26,200,0.6716666666666667,0.6366666666666666,0.03500000000000002,0.10914104255127503,0.0,0.32068595994542415,0.7487848924817145,0.8766954003174695,mua,105.0,10.7,False,ON>OFF,False
10,amp100_freq26,200,1.4183333333333332,1.3483333333333332,0.07,0.3725025903102259,0.0,0.18791815633202155,0.8511322871278544,0.9293362350084691,mua,98.7,11.3,False,ON>OFF,False
11,amp100_freq26,200,2.1133333333333333,1.9933333333333332,0.11999999999999998,0.11156067621678026,0.0,1.0756478364008908,0.283387163821494,0.5581586491887005,mua,100.1,10.6,False,ON>OFF,False
12,amp100_freq26,200,2.773333333333333,2.585,0.18833333333333335,0.29155791224398536,0.16666666666666652,0.6459551444988046,0.5190525885657272,0.7608627166520361,mua,159.1,11.5,False,ON>OFF,False
13,amp100_freq26,200,7.383333333333333,7.166666666666666,0.2166666666666667,0.263769331404995,0.16666666666666652,0.821424786242468,0.4123873511873576,0.6809223536588691,mua,45.5,11.3,False,ON>OFF,False
14,amp100_freq26,200,1.5166666666666668,1.4566666666666666,0.06,0.16018833137135077,0.0,0.37455911729867003,0.7083872171917871,0.8559387500915572,mua,139.4,10.4,False,ON>OFF,False
15,amp100_freq26,200,1.5366666666666668,1.4083333333333332,0.12833333333333338,0.171107952250277,0.33333333333333315,0.7500138459118614,0.45413216426568254,0.7099077510360094,mua,128.1,10.5,False,ON>OFF,False
16,amp100_freq26,200,0.585,0.5783333333333333,0.00666666666666667,0.05744222451207465,0.0,0.11605864367709687,0.9077230991368264,0.9578043735719616,mua,168.4,9.4,False,ON>OFF,False
17,amp100_freq26,200,0.6583333333333333,0.5983333333333333,0.06,0.05976690250798696,0.0,1.0039001099644052,0.316645891108142,0.590814894384704,mua,122.9,9.4,False,ON>OFF,False
18,amp100_freq26,200,0.995,0.9266666666666667,0.06833333333333334,0.10901051076518462,0.0,0.6268508683582592,0.531475474238378,0.7654050339089937,mua,157.4,10.3,False,ON>OFF,False
19,amp100_freq26,200,0.75,0.71,0.039999999999999994,0.07749425871639364,0.0,0.5161672704862991,0.606310646996995,0.803650331670403,mua,144.6,9.1,False,ON>OFF,False
20,amp100_freq26,200,0.605,0.6566666666666666,-0.05166666666666665,0.08151611597466943,0.0,-0.6338214971223814,0.5269251636479988,0.7625691743895966,mua,154.2,9.1,False,ON<OFF,False
21,amp100_freq26,200,1.035,0.91,0.12500000000000003,0.09628607280838744,0.0,1.298214750629141,0.1957161041923181,0.451142206273818,mua,130.7,10.3,False,ON>OFF,False
22,amp100_freq26,200,1.1466666666666667,1.035,0.11166666666666672,0.20533473508843025,0.0,0.5438274562683022,0.5871689568830745,0.7932613722128953,mua,110.0,12.2,False,ON>OFF,False
23,amp100_freq26,200,1.2333333333333332,1.18,0.053333333333333316,0.1568007908000888,0.0,0.340134338999157,0.7341141187685222,0.8732319546867553,mua,158.3,10.6,False,ON>OFF,False
24,amp100_freq26,200,5.945,5.968333333333333,-0.023333333333333303,0.29645692998216455,0.0,-0.07870732971139209,0.9373445019810276,0.9764337620636406,mua,68.3,9.9,False,ON<OFF,False
25,amp100_freq26,200,1.1116666666666666,0.9733333333333333,0.1383333333333333,0.11101474743708774,0.0,1.2460806922226892,0.21419972085825725,0.4810650611568934,mua,149.7,10.5,False,ON>OFF,False
26,amp100_freq26,200,0.7866666666666666,0.7783333333333334,0.008333333333333321,0.12190186302898975,0.0,0.0683610006136785,0.9455669050262367,0.9772119663704266,mua,142.6,11.3,False,ON>OFF,False
27,amp100_freq26,200,0.9716666666666666,0.8483333333333333,0.12333333333333331,0.10509919273084109,0.0,1.1734945828669667,0.24200013330667353,0.5124708705317793,mua,178.2,10.9,False,ON>OFF,False
28,amp100_freq26,200,0.35166666666666674,0.31166666666666665,0.04,0.035566720748343106,0.0,1.1246468372225018,0.26209341896008365,0.5302518095985824,mua,92.8,9.6,False,ON>OFF,False
29,amp100_freq26,200,1.675,1.5583333333333331,0.11666666666666661,0.19319451494029294,0.0,0.6038818788552182,0.546609949802241,0.7726777618825598,mua,153.2,11.1,False,ON>OFF,False
30,amp100_freq26,200,0.3316666666666667,0.31,0.02166666666666667,0.03759057552034639,0.0,0.5763856064118865,0.565005915484345,0.7827173835939466,mua,157.5,9.7,False,ON>OFF,False
31,amp100_freq26,200,1.895,1.735,0.16,0.2251987149049994,0.0,0.710483628059318,0.4782360886864415,0.7323666335130643,mua,147.7,11.1,False,ON>OFF,False
32,amp100_freq26,200,3.3833333333333337,2.9866666666666664,0.3966666666666667,0.398310151901456,0.0,0.9958738555195149,0.32052082731515813,0.5965561601919398,mua,138.1,10.4,False,ON>OFF,False
33,amp100_freq26,200,4.041666666666666,3.7616666666666663,0.27999999999999997,0.506410276308514,0.16666666666666663,0.5529113706796485,0.5809446681624517,0.7900847487009344,mua,139.1,10.7,False,ON>OFF,False
34,amp100_freq26,200,1.1783333333333335,1.055,0.12333333333333332,0.11796501766894642,0.0,1.0455076917756447,0.29705667883088005,0.5729098002232035,mua,114.9,10.2,False,ON>OFF,False
35,amp100_freq26,200,1.2533333333333334,1.1433333333333333,0.11,0.1441606756048372,0.0,0.7630374895129102,0.4463446239372894,0.7028771039061312,mua,140.5,10.3,False,ON>OFF,False
36,amp100_freq26,200,1.4633333333333332,1.4583333333333335,0.005000000000000053,0.16002647568498263,0.0,0.03124482982330197,0.9751056025828563,0.9872036869821472,mua,156.8,10.3,False,ON>OFF,False
