cluster_id,KSLabel,ContamPct,Amplitude,group,is_ks_good,spike_count,firing_rate_hz,isi_violations_lt_2ms,isi_violation_fraction,best_local_channel_index,best_raw_channel,best_channel_x,best_channel_y,best_channel_shank,template_peak_to_peak,max_abs_on_off_delta_hz,best_on_off_condition,best_on_off_delta_hz,n_conditions_q05,review_category,review_priority
80,mua,24.2,9.9,mua,False,45653,2.517309327555206,125,0.002738105668973977,35,48,1560.0,960.0,5,4.317920207977295,,,,0,manual_review,16
81,mua,29.4,11.3,mua,False,79242,4.369408926776545,584,0.007369922136267841,35,48,1560.0,960.0,5,8.024290084838867,,,,0,manual_review,17
83,mua,46.9,11.2,mua,False,57623,3.1773358899023862,326,0.0056575613480962135,38,51,1560.0,1020.0,5,3.8385956287384033,,,,0,manual_review,18
89,mua,30.6,11.1,mua,False,80150,4.419476104605388,391,0.004878413954010655,40,53,1560.0,1060.0,5,4.1182050704956055,,,,0,manual_review,19
94,mua,40.6,11.3,mua,False,35051,1.932714372333418,348,0.00992867332382311,43,56,1560.0,1120.0,5,7.50128173828125,,,,0,manual_review,20
100,mua,46.8,8.9,mua,False,21765,1.2001234861726295,53,0.00243521411505238,50,63,1560.0,1260.0,5,4.291810989379883,,,,0,manual_review,21
0,mua,116.4,11.7,mua,False,10886,0.6002547333092233,1127,0.10353697749196142,51,64,1620.0,0.0,6,3.4674651622772217,,,,0,likely_noise_or_multiunit,22
1,mua,113.9,12.2,mua,False,63676,3.5110986954067704,8833,0.13872006281900276,54,67,1620.0,60.0,6,3.3119864463806152,,,,0,likely_noise_or_multiunit,23
2,mua,219.7,35.8,mua,False,2601,0.1434193056528835,343,0.13192307692307692,55,68,1620.0,80.0,6,10.860535621643066,,,,0,likely_noise_or_multiunit,24
3,mua,163.5,9.9,mua,False,9513,0.5245474258653905,141,0.014823380992430614,56,69,1620.0,100.0,6,3.2022366523742676,,,,0,likely_noise_or_multiunit,25
4,mua,156.9,10.2,mua,False,15202,0.8382392481872876,290,0.01907769225708835,56,69,1620.0,100.0,6,3.114112138748169,,,,0,likely_noise_or_multiunit,26
5,mua,132.6,12.2,mua,False,71650,3.950785563256095,10878,0.15182347276305322,55,68,1620.0,80.0,6,4.2801032066345215,,,,0,likely_noise_or_multiunit,27
6,mua,146.3,10.0,mua,False,26024,1.4349650174204691,593,0.022787534104446068,58,71,1620.0,140.0,6,2.4899179935455322,,,,0,likely_noise_or_multiunit,28
7,mua,106.3,9.9,mua,False,29149,1.6072777164459444,434,0.014889529298751201,58,71,1620.0,140.0,6,2.367741584777832,,,,0,likely_noise_or_multiunit,29
8,mua,145.5,11.5,mua,False,58480,3.2245909244831323,3520,0.06019254775218454,60,73,1620.0,180.0,6,2.20170259475708,,,,0,likely_noise_or_multiunit,30
9,mua,105.0,10.7,mua,False,18270,1.007408963582538,442,0.024193989818818765,0,8,1560.0,160.0,5,5.798234939575195,,,,0,likely_noise_or_multiunit,31
10,mua,98.7,11.3,mua,False,46471,2.5624138996521144,4883,0.10507854529804175,0,8,1560.0,160.0,5,5.303520202636719,,,,0,likely_noise_or_multiunit,32
11,mua,100.1,10.6,mua,False,40471,2.231573517523202,595,0.014702248579194464,0,8,1560.0,160.0,5,6.334372043609619,,,,0,likely_noise_or_multiunit,33
12,mua,159.1,11.5,mua,False,57442,3.1673555383748306,3739,0.06509287790950714,60,73,1620.0,180.0,6,2.3037075996398926,,,,0,likely_noise_or_multiunit,34
14,mua,139.4,10.4,mua,False,34095,1.8800004714475445,908,0.02663225200915117,62,75,1620.0,220.0,6,2.223513126373291,,,,0,likely_noise_or_multiunit,35
15,mua,128.1,10.5,mua,False,35284,1.9455620071727573,974,0.027605362355808745,62,75,1620.0,220.0,6,2.192063808441162,,,,0,likely_noise_or_multiunit,36
16,mua,168.4,9.4,mua,False,13461,0.7422403973062148,155,0.011515601783060922,64,77,1620.0,260.0,6,2.5422146320343018,,,,0,likely_noise_or_multiunit,37
17,mua,122.9,9.4,mua,False,13817,0.761870259979197,92,0.006658946149392009,64,77,1620.0,260.0,6,2.4406793117523193,,,,0,likely_noise_or_multiunit,38
18,mua,157.4,10.3,mua,False,20137,1.110355462488318,465,0.023092967818831942,2,15,1560.0,300.0,5,2.2787528038024902,,,,0,likely_noise_or_multiunit,39
19,mua,144.6,9.1,mua,False,16539,0.9119615133383469,213,0.012879429193372838,1,14,1560.0,280.0,5,2.268331527709961,,,,0,likely_noise_or_multiunit,40
20,mua,154.2,9.1,mua,False,15082,0.8316224405447094,229,0.015184669451627875,1,14,1560.0,280.0,5,2.2457656860351562,,,,0,likely_noise_or_multiunit,41
21,mua,130.7,10.3,mua,False,22336,1.2316084625385644,505,0.022610252966196554,2,15,1560.0,300.0,5,2.231010675430298,,,,0,likely_noise_or_multiunit,42
22,mua,110.0,12.2,mua,False,27385,1.510010644100044,1833,0.06693689745836985,66,79,1620.0,300.0,6,4.595715045928955,,,,0,likely_noise_or_multiunit,43
23,mua,158.3,10.6,mua,False,24770,1.3658193775555265,699,0.028220759820743672,68,81,1620.0,340.0,6,2.360170364379883,,,,0,likely_noise_or_multiunit,44
24,mua,68.3,9.9,mua,False,128965,7.11113831354253,3445,0.026712881114109365,67,80,1620.0,320.0,6,4.766170024871826,,,,0,likely_noise_or_multiunit,45
25,mua,149.7,10.5,mua,False,23239,1.2813999400489657,549,0.023625096824167312,68,81,1620.0,340.0,6,2.2359237670898438,,,,0,likely_noise_or_multiunit,46
26,mua,142.6,11.3,mua,False,21031,1.159650679425526,742,0.035282929148835,67,80,1620.0,320.0,6,3.7258641719818115,,,,0,likely_noise_or_multiunit,47
27,mua,178.2,10.9,mua,False,19630,1.0823994501984249,845,0.04304855061388761,66,79,1620.0,300.0,6,4.766489028930664,,,,0,likely_noise_or_multiunit,48
28,mua,92.8,9.6,mua,False,8481,0.4676428801392176,30,0.003537735849056604,6,19,1560.0,380.0,5,2.51045560836792,,,,0,likely_noise_or_multiunit,49
29,mua,153.2,11.1,mua,False,39473,2.176543733962426,2007,0.05084616943656263,68,81,1620.0,340.0,6,2.3593146800994873,,,,0,likely_noise_or_multiunit,50
30,mua,157.5,9.7,mua,False,7971,0.43952144765826007,72,0.00903387703889586,6,19,1560.0,380.0,5,2.5308034420013428,,,,0,likely_noise_or_multiunit,51
31,mua,147.7,11.1,mua,False,41107,2.2666425980288665,1956,0.04758429426361115,68,81,1620.0,340.0,6,2.4233975410461426,,,,0,likely_noise_or_multiunit,52
32,mua,138.1,10.4,mua,False,67856,3.741584161623246,5814,0.08568270576965588,70,83,1620.0,380.0,6,3.872056245803833,,,,0,likely_noise_or_multiunit,53
33,mua,139.1,10.7,mua,False,80643,4.446660156003646,7417,0.09197440539669155,70,83,1620.0,380.0,6,3.167553424835205,,,,0,likely_noise_or_multiunit,54
34,mua,114.9,10.2,mua,False,25362,1.3984622952589125,387,0.015259650644690667,8,21,1560.0,420.0,5,2.322516679763794,,,,0,likely_noise_or_multiunit,55
35,mua,140.5,10.3,mua,False,26062,1.437060339840619,483,0.018533440773569703,8,21,1560.0,420.0,5,2.3453636169433594,,,,0,likely_noise_or_multiunit,56
36,mua,156.8,10.3,mua,False,33469,1.8454827915787613,1334,0.03985896976216087,10,23,1560.0,460.0,5,2.406856060028076,,,,0,likely_noise_or_multiunit,57
37,mua,154.7,10.2,mua,False,31848,1.7561007483402669,1062,0.03334694005714824,10,23,1560.0,460.0,5,2.4250845909118652,,,,0,likely_noise_or_multiunit,58
39,mua,125.1,13.0,mua,False,91896,5.067151292686422,6718,0.0731051743838076,70,83,1620.0,380.0,6,3.0099940299987793,,,,0,likely_noise_or_multiunit,59
40,mua,86.7,12.4,mua,False,143487,7.911882318421874,15474,0.10784327390825586,73,86,1620.0,440.0,6,2.6432528495788574,,,,0,likely_noise_or_multiunit,60
41,mua,134.8,10.3,mua,False,29275,1.6142253644706515,768,0.026234884197581472,11,24,1560.0,480.0,5,2.299262285232544,,,,0,likely_noise_or_multiunit,61
42,mua,135.4,10.3,mua,False,30083,1.6587785359306784,822,0.027325310817099928,12,25,1560.0,500.0,5,2.2632391452789307,,,,0,likely_noise_or_multiunit,62
43,mua,154.4,11.6,mua,False,47164,2.6006259637880036,6340,0.13442741131819436,77,90,1620.0,520.0,6,4.443567276000977,,,,0,likely_noise_or_multiunit,63
44,mua,135.4,10.3,mua,False,24800,1.367473579466171,488,0.019678212831162546,14,27,1560.0,540.0,5,2.2438156604766846,,,,0,likely_noise_or_multiunit,64
45,mua,113.2,10.3,mua,False,23233,1.2810690996668368,403,0.01734676308539945,14,27,1560.0,540.0,5,2.3131484985351562,,,,0,likely_noise_or_multiunit,65
46,mua,125.4,10.7,mua,False,68094,3.7547074967810263,6242,0.09166874715462676,77,90,1620.0,520.0,6,3.5479445457458496,,,,0,likely_noise_or_multiunit,66
47,mua,102.5,10.4,mua,False,101773,5.6117697017343,9060,0.08902252092913572,77,90,1620.0,520.0,6,3.1394500732421875,,,,0,likely_noise_or_multiunit,67
48,mua,165.8,10.8,mua,False,27373,1.5093489633357864,913,0.03335525354376735,16,29,1560.0,580.0,5,2.093827962875366,,,,0,likely_noise_or_multiunit,68
49,mua,162.2,11.0,mua,False,51048,2.8147899711527864,3110,0.06092424628283739,15,28,1560.0,560.0,5,1.9909729957580566,,,,0,likely_noise_or_multiunit,69
50,mua,110.3,9.6,mua,False,6548,0.3610571370300197,49,0.007484343974339392,80,93,1620.0,580.0,6,2.915097236633301,,,,0,likely_noise_or_multiunit,70
51,mua,163.9,11.0,mua,False,27943,1.5407787996380329,961,0.034392670531815904,15,28,1560.0,560.0,5,2.154146671295166,,,,0,likely_noise_or_multiunit,71
52,mua,115.3,10.6,mua,False,3471,0.1913911610615758,36,0.01037463976945245,79,92,1620.0,560.0,6,3.1885786056518555,,,,0,likely_noise_or_multiunit,72
53,mua,160.8,10.0,mua,False,16051,0.8850531622585287,372,0.023177570093457944,17,30,1560.0,600.0,5,2.1191370487213135,,,,0,likely_noise_or_multiunit,73
54,mua,143.0,10.1,mua,False,18995,1.0473855097564484,312,0.016426239865220595,17,30,1560.0,600.0,5,2.097823143005371,,,,0,likely_noise_or_multiunit,74
55,mua,106.2,11.6,mua,False,98271,5.418669198698391,14787,0.15047318611987381,82,95,1620.0,620.0,6,5.586512565612793,,,,0,likely_noise_or_multiunit,75
56,mua,100.7,10.6,mua,False,120242,6.63015153799078,18421,0.1532006553505044,82,95,1620.0,620.0,6,5.16977596282959,,,,0,likely_noise_or_multiunit,76
57,mua,159.7,10.7,mua,False,21743,1.1989104047714902,957,0.04401618986293809,82,95,1620.0,620.0,6,2.748431444168091,,,,0,likely_noise_or_multiunit,77
58,mua,146.2,10.6,mua,False,21886,1.206795433878896,806,0.036828878227096185,82,95,1620.0,620.0,6,2.5656418800354004,,,,0,likely_noise_or_multiunit,78
59,mua,159.2,10.5,mua,False,18920,1.043250004979837,448,0.023679898514720653,22,35,1560.0,700.0,5,2.071972608566284,,,,0,likely_noise_or_multiunit,79
60,mua,165.8,10.6,mua,False,19235,1.0606191250416048,482,0.02505978995528751,22,35,1560.0,700.0,5,2.1557815074920654,,,,0,likely_noise_or_multiunit,80
61,mua,149.1,10.6,mua,False,28593,1.5766198410353318,586,0.020495243424734192,24,37,1560.0,740.0,5,2.27897310256958,,,,0,likely_noise_or_multiunit,81
62,mua,151.4,10.6,mua,False,28997,1.5988964267653452,624,0.02152020968409436,24,37,1560.0,740.0,5,2.2220370769500732,,,,0,likely_noise_or_multiunit,82
63,mua,159.8,11.8,mua,False,62281,3.4341783065617983,4202,0.06746949261400129,26,39,1560.0,780.0,5,2.1573352813720703,,,,0,likely_noise_or_multiunit,83
64,mua,157.7,11.8,mua,False,62925,3.469688507576968,4189,0.06657237302142267,26,39,1560.0,780.0,5,2.227733612060547,,,,0,likely_noise_or_multiunit,84
65,mua,155.0,10.3,mua,False,33832,1.8654986346975604,1223,0.03615027637374006,28,41,1560.0,820.0,5,2.2694599628448486,,,,0,likely_noise_or_multiunit,85
66,mua,155.1,10.3,mua,False,33924,1.8705715205568705,1170,0.0344898741266987,28,41,1560.0,820.0,5,2.366323947906494,,,,0,likely_noise_or_multiunit,86
67,mua,144.3,9.4,mua,False,13463,0.7423506774335912,196,0.014559500817114842,30,43,1560.0,860.0,5,2.8873298168182373,,,,0,likely_noise_or_multiunit,87
68,mua,154.4,9.5,mua,False,13317,0.734300228135121,192,0.01441874436767798,30,43,1560.0,860.0,5,2.926825761795044,,,,0,likely_noise_or_multiunit,88
70,mua,128.5,11.0,mua,False,24410,1.3459689546277918,1305,0.05346388627145725,32,45,1560.0,900.0,5,3.6100358963012695,,,,0,likely_noise_or_multiunit,89
78,mua,118.5,11.9,mua,False,111507,6.148503081674772,10778,0.09665847577708823,32,45,1560.0,900.0,5,2.435241937637329,,,,0,likely_noise_or_multiunit,90
79,mua,99.2,12.9,mua,False,201637,11.118277021887916,35209,0.1746166359181892,34,47,1560.0,940.0,5,2.62014102935791,,,,0,likely_noise_or_multiunit,91
84,mua,126.8,12.8,mua,False,115873,6.389244599737244,11198,0.09664112123722729,35,48,1560.0,960.0,5,2.3122830390930176,,,,0,likely_noise_or_multiunit,92
86,mua,75.8,10.2,mua,False,38822,2.1406475525014392,218,0.005615517374616831,40,53,1560.0,1060.0,5,3.583228588104248,,,,0,likely_noise_or_multiunit,93
90,mua,134.1,10.8,mua,False,22872,1.261163536675414,480,0.020987276463643918,43,56,1560.0,1120.0,5,3.901848793029785,,,,0,likely_noise_or_multiunit,94
92,mua,125.3,11.3,mua,False,101024,5.570469794031873,11065,0.10952951308117953,43,56,1560.0,1120.0,5,2.730276107788086,,,,0,likely_noise_or_multiunit,95
93,mua,85.0,11.2,mua,False,119884,6.610411395190422,3866,0.03224810857252488,41,54,1560.0,1080.0,5,3.423424243927002,,,,0,likely_noise_or_multiunit,96
95,mua,71.0,12.9,mua,False,232384,12.813668560107528,7728,0.033255444675385035,43,56,1560.0,1120.0,5,5.844148635864258,,,,0,likely_noise_or_multiunit,97
96,mua,143.5,10.1,mua,False,17004,0.9376016429533376,366,0.02152561312709522,46,59,1560.0,1180.0,5,2.8427953720092773,,,,0,likely_noise_or_multiunit,98
97,mua,100.6,10.2,mua,False,18017,0.9934585274694356,319,0.017706483126110124,46,59,1560.0,1180.0,5,2.794827938079834,,,,0,likely_noise_or_multiunit,99
98,mua,143.3,10.9,mua,False,44662,2.462665524440247,3646,0.08163722263272206,47,60,1560.0,1200.0,5,2.60452938079834,,,,0,likely_noise_or_multiunit,100
99,mua,152.5,10.9,mua,False,44162,2.4350954925961714,3931,0.08901519440230067,47,60,1560.0,1200.0,5,2.6119484901428223,,,,0,likely_noise_or_multiunit,101
101,mua,86.7,9.0,mua,False,21357,1.1776263401878635,118,0.005525379284510208,50,63,1560.0,1260.0,5,4.332571983337402,,,,0,likely_noise_or_multiunit,102
