cluster_id,condition,n_trials,mean_on_hz,mean_off_hz,mean_delta_hz,sem_delta_hz,median_delta_hz,t_stat,p_value,q_value_bh,KSLabel,ContamPct,Amplitude,is_ks_good,direction,responsive_q05
87,amp180_freq50,200,24.308333333333334,23.81166666666667,0.4966666666666667,0.6099262204697607,-0.3333333333333339,0.814306140641302,0.41644295755410704,0.7139022129498978,good,11.2,11.5,True,ON>OFF,False
88,amp180_freq50,200,28.77,27.97333333333333,0.7966666666666665,0.782588262504438,1.3333333333333321,1.017989541674411,0.309918958023349,0.6132413026735887,mua,104.2,12.6,False,ON>OFF,False
89,amp180_freq50,200,1.265,1.4866666666666666,-0.2216666666666667,0.1398586967372533,0.0,-1.5849330205264436,0.11456936371441163,0.36754946105153286,mua,230.7,9.4,False,ON<OFF,False
90,amp180_freq50,200,10.993333333333334,10.766666666666666,0.22666666666666674,0.21137078860048322,0.3333333333333326,1.07236514642094,0.284854789524154,0.5867158351393023,good,4.2,17.0,True,ON>OFF,False
91,amp180_freq50,200,0.4466666666666667,0.6149999999999999,-0.16833333333333336,0.058216441868707475,0.0,-2.8915084455516333,0.004260128760486999,0.032970547668988694,mua,313.4,10.4,False,ON<OFF,True
92,amp180_freq50,200,1.5016666666666665,1.9616666666666667,-0.46,0.10244253199628094,-0.33333333333333337,-4.4903224377224475,1.2034077172394973e-05,0.00021527626941728785,mua,177.6,9.9,False,ON<OFF,True
93,amp180_freq50,200,0.15833333333333333,0.29833333333333334,-0.14,0.029357535318131393,0.0,-4.768792696079468,3.5760661655398504e-06,7.049959012064276e-05,mua,220.2,9.9,False,ON<OFF,True
94,amp180_freq50,200,1.7316666666666665,2.47,-0.7383333333333334,0.12172860450470219,-0.6666666666666667,-6.065405385509146,6.5183338737195585e-09,2.998433581910997e-07,mua,140.7,10.2,False,ON<OFF,True
95,amp180_freq50,200,3.8883333333333336,3.953333333333333,-0.06500000000000014,0.8181589875924022,0.0,-0.07944666132835106,0.9367571897087023,0.9745906787922524,mua,106.1,11.9,False,ON<OFF,False
96,amp180_freq50,200,5.011666666666667,5.193333333333333,-0.18166666666666673,0.18331882841965433,-0.33333333333333304,-0.990987495571347,0.32289510625228196,0.6250835123040167,mua,74.5,11.2,False,ON<OFF,False
97,amp180_freq50,200,4.525,3.99,0.5350000000000003,0.8654059168351899,0.0,0.6182070050508877,0.5371457889371009,0.7876794245319909,mua,102.3,12.4,False,ON>OFF,False
