trial,condition,n_on_edges,onset_ms,last_ms,span_ms,has_blip
359,amp180_freq26,19,63.34999999990032,2522.0500000000357,2458.7000000001353,True
360,amp180_freq26,18,22.950000000037107,2481.6500000001724,2458.7000000001353,True
361,amp100_freq26,9,101.0999999998603,2403.8500000001477,2302.7500000002874,True
362,amp180_freq26,22,96.10000000020591,2492.4000000000888,2396.299999999883,True
363,amp100_freq5,9,495.6499999998414,2495.6999999999425,2000.0500000001011,True
364,amp100_freq26,8,352.3000000000138,2352.350000000115,2000.0500000001011,True
365,amp100_freq5,12,62.300000000050204,2467.999999999847,2405.699999999797,True
366,amp250_freq26,33,31.25,2486.8999999998778,2455.6499999998778,True
367,amp100_freq26,7,568.0999999999585,2412.1500000001106,1844.050000000152,True
368,amp100_freq5,1,1179.8499999999876,1179.8499999999876,0.0,True
369,amp100_freq26,7,708.9000000000851,2552.9499999997824,1844.0499999996973,True
370,amp100_freq5,1,1105.3499999998166,1105.3499999998166,0.0,True
371,amp250_freq26,38,50.85000000008222,2475.24999999996,2424.3999999998778,True
372,amp100_freq26,4,628.2999999998538,1551.8499999998312,923.5499999999774,True
373,amp100_freq26,7,778.2000000001972,2488.1000000000313,1709.899999999834,True
374,amp250_freq5,3,934.400000000096,2063.9500000002045,1129.5500000001084,True
375,amp250_freq26,39,8.89999999981228,2505.0999999998567,2496.2000000000444,True
376,amp180_freq5,9,274.3000000000393,2527.099999999791,2252.799999999752,True
377,amp100_freq26,8,892.2999999999774,2446.150000000216,1553.8500000002387,True
378,amp100_freq26,8,81.20000000008076,2393.25000000008,2312.0499999999993,True
379,amp180_freq26,14,696.0500000000138,2468.2999999999993,1772.2499999999854,True
380,amp250_freq5,4,621.349999999893,2019.2000000001826,1397.8500000002896,True
381,amp250_freq5,5,19.29999999993015,2019.3500000000313,2000.0500000001011,True
382,amp180_freq26,15,540.5500000001666,2309.6999999997934,1769.1499999996267,True
383,amp100_freq5,7,422.1499999998741,2899.6000000001914,2477.4500000003172,True
384,amp250_freq26,52,63.50000000020373,2522.1999999998843,2458.6999999996806,True
385,amp180_freq26,31,24.15000000019063,2567.1000000002095,2542.950000000019,True
386,amp250_freq26,40,108.54999999992287,2557.8999999997905,2449.3499999998676,True
387,amp100_freq5,10,86.85000000014043,2389.599999999973,2302.7499999998327,True
388,amp180_freq5,8,337.70000000004075,2537.449999999808,2199.749999999767,True
389,amp180_freq26,22,88.249999999789,2547.0000000000255,2458.7500000002365,True
390,amp250_freq5,6,241.30000000013752,2441.0499999999047,2199.749999999767,True
391,amp100_freq26,12,122.89999999984502,2282.0999999999003,2159.2000000000553,True
392,amp250_freq26,42,7.650000000012369,2544.3500000001222,2536.70000000011,True
393,amp180_freq5,10,45.25000000012369,2248.099999999795,2202.849999999671,True
394,amp180_freq26,16,148.3499999999367,2535.3500000001077,2387.000000000171,True
395,amp180_freq5,9,21.65000000013606,2021.6999999997824,2000.0499999996464,True
396,amp180_freq26,9,221.5000000001055,2374.449999999797,2152.9499999996915,True
397,amp250_freq5,10,6.350000000111322,2511.8999999999687,2505.5499999998574,True
398,amp100_freq5,4,6.550000000061118,2109.5500000001266,2103.0000000000655,True
399,amp100_freq26,6,210.54999999978463,1748.7999999998465,1538.2500000000618,True
400,amp250_freq26,39,26.649999999790452,2525.9000000000924,2499.250000000302,True
401,amp180_freq26,17,14.299999999821011,2410.649999999805,2396.349999999984,True
402,amp250_freq26,35,48.800000000028376,2560.5500000001484,2511.75000000012,True
403,amp100_freq5,5,201.84999999992215,2501.4500000002045,2299.6000000002823,True
404,amp250_freq5,5,230.10000000022046,2429.8499999999876,2199.749999999767,True
405,amp100_freq5,7,39.949999999862484,2442.500000000109,2402.5500000002467,True
406,amp250_freq5,11,430.10000000003856,2430.1500000001397,2000.0500000001011,True
407,amp100_freq26,11,230.59999999986758,2577.0000000002256,2346.400000000358,True
408,amp100_freq5,8,37.299999999959255,2530.3499999999985,2493.0500000000393,True
409,amp100_freq5,8,127.9500000000553,2533.6499999998523,2405.699999999797,True
410,amp100_freq26,10,215.49999999979264,2527.549999999792,2312.0499999999993,True
411,amp100_freq26,14,175.09999999992942,2334.2499999998836,2159.149999999954,True
412,amp180_freq26,19,98.30000000010841,2556.999999999789,2458.6999999996806,True
413,amp180_freq5,7,139.0000000001237,2488.550000000032,2349.5499999999083,True
414,amp250_freq26,46,58.05000000009386,2529.2500000000473,2471.1999999999534,True
415,amp250_freq5,9,55.10000000003856,2123.7999999998465,2068.699999999808,True
416,amp250_freq26,35,121.79999999989377,2502.5500000001557,2380.750000000262,True
417,amp180_freq26,15,84.55000000003565,2465.2500000001965,2380.700000000161,True
418,amp250_freq26,25,38.950000000113505,2460.2500000000873,2421.299999999974,True
419,amp250_freq26,30,126.49999999985084,2535.3000000000065,2408.8000000001557,True
420,amp250_freq5,4,145.34999999978027,2145.3999999998814,2000.0500000001011,True
421,amp180_freq26,21,345.20000000020445,2573.0499999999665,2227.849999999762,True
422,amp250_freq26,35,199.7999999998683,2568.000000000211,2368.2000000003427,True
423,amp180_freq5,8,352.8500000002168,2574.45000000007,2221.599999999853,True
424,amp250_freq26,34,212.59999999983847,2518.45000000003,2305.8500000001914,True
425,amp250_freq26,39,31.800000000203,2415.649999999914,2383.849999999711,True
426,amp180_freq5,7,66.29999999995562,2468.8500000002023,2402.5500000002467,True
427,amp250_freq5,7,715.4499999996915,2515.8000000001266,1800.350000000435,True
428,amp100_freq26,7,44.75000000002183,2356.8500000001222,2312.1000000001004,True
429,amp180_freq5,8,197.849999999562,2400.7000000001426,2202.8500000005806,True
430,amp100_freq26,8,110.6499999996231,1954.649999999674,1844.000000000051,True
431,amp250_freq5,4,99.35000000041327,1497.1999999997934,1397.84999999938,True
432,amp100_freq26,8,183.75000000014552,2495.850000000246,2312.1000000001004,True
433,amp100_freq26,10,183.89999999999418,2489.749999999731,2305.8499999997366,True
434,amp180_freq26,25,28.04999999989377,2486.7999999996755,2458.7499999997817,True
435,amp100_freq26,9,149.9499999999898,2465.149999999994,2315.2000000000044,True
436,amp250_freq5,6,53.35000000013679,2053.399999999783,2000.0499999996464,True
437,amp100_freq26,14,240.74999999993452,2555.949999999939,2315.2000000000044,True
438,amp180_freq26,26,123.40000000040163,2585.2500000000873,2461.8499999996857,True
439,amp180_freq5,14,379.399999999805,2579.149999999572,2199.749999999767,True
440,amp180_freq5,12,189.25000000035652,2379.6000000002095,2190.349999999853,True
441,amp250_freq26,54,31.29999999964639,2577.400000000125,2546.1000000004788,True
442,amp180_freq26,16,31.450000000404543,2577.549999999974,2546.0999999995693,True
443,amp100_freq5,8,487.1999999995751,2559.0000000001965,2071.8000000006214,True
444,amp250_freq5,11,275.20000000004075,2478.049999999712,2202.849999999671,True
445,amp180_freq26,23,175.50000000028376,2568.699999999808,2393.199999999524,True
446,amp250_freq5,10,7.150000000365253,2403.5000000003492,2396.349999999984,True
447,amp180_freq26,23,19.800000000032014,2472.3000000003594,2452.5000000003274,True
448,amp180_freq5,6,411.0499999997046,2411.1000000002605,2000.0500000005559,True
449,amp250_freq26,40,39.89999999976135,2499.649999999747,2459.7499999999854,True
450,amp100_freq26,10,356.2499999998181,2499.7999999995955,2143.5499999997774,True
451,amp100_freq5,5,521.7499999998836,2524.94999999999,2003.2000000001062,True
452,amp180_freq5,5,340.94999999979336,2531.3500000002023,2190.400000000409,True
453,amp100_freq26,12,38.45000000001164,2344.2999999997483,2305.8499999997366,True
454,amp250_freq26,27,113.50000000038563,2584.700000000339,2471.1999999999534,True
455,amp250_freq5,5,157.350000000406,1686.2499999997453,1528.8999999993393,True
456,amp250_freq5,8,357.20000000037544,1889.2500000001746,1532.0499999997992,True
457,amp250_freq26,52,32.84999999959837,2569.5999999998094,2536.750000000211,True
458,amp180_freq5,4,900.4500000000917,1902.04999999969,1001.5999999995984,True
459,amp180_freq26,13,98.69999999955326,2289.099999999962,2190.400000000409,True
460,amp250_freq26,59,17.749999999978172,2529.4999999996435,2511.7499999996653,True
461,amp100_freq26,7,286.25000000010914,2295.6500000000233,2009.3999999999141,True
462,amp180_freq26,19,130.40000000000873,2514.1999999996187,2383.79999999961,True
463,amp100_freq5,4,143.0000000000291,2380.199999999604,2237.199999999575,True
464,amp250_freq26,26,50.59999999957654,2294.050000000425,2243.4500000008484,True
465,amp250_freq26,34,241.10000000018772,2596.849999999904,2355.7499999997162,True
466,amp180_freq26,22,16.599999999925785,2475.300000000061,2458.7000000001353,True
467,amp180_freq26,24,163.40000000036525,2594.0499999996973,2430.649999999332,True
468,amp100_freq5,10,1.299999999901047,2588.999999999942,2587.7000000000407,True
469,amp250_freq26,13,5.600000000413274,2270.900000000438,2265.3000000000247,True
470,amp180_freq5,4,136.8000000002212,1937.1499999997468,1800.3499999995256,True
471,amp180_freq5,3,136.95000000006985,2136.9999999997162,2000.0499999996464,True
472,amp180_freq26,9,121.50000000019645,2580.249999999978,2458.7499999997817,True
473,amp250_freq26,17,78.00000000042928,2156.0499999995955,2078.049999999166,True
474,amp100_freq5,1,2265.400000000227,2265.400000000227,0.0,True
475,amp180_freq5,5,914.4999999998618,1919.2000000002736,1004.7000000004118,True
476,amp250_freq26,19,78.44999999997526,2384.2500000000655,2305.80000000009,True
477,amp250_freq5,6,281.39999999984866,2481.149999999616,2199.749999999767,True
478,amp180_freq5,8,503.05000000025757,2503.099999999904,2000.0499999996464,True
479,amp180_freq5,9,103.79999999986467,2503.2499999997526,2399.449999999888,True
480,amp250_freq5,6,481.49999999986903,2481.550000000425,2000.0500000005559,True
481,amp100_freq5,8,893.500000000131,2497.2999999999956,1603.7999999998647,True
482,amp180_freq26,23,26.24999999989086,2569.19999999991,2542.950000000019,True
483,amp180_freq5,6,438.2500000001528,1633.3000000004176,1195.0500000002648,True
484,amp250_freq5,5,4.700000000411819,2004.7500000000582,2000.0499999996464,True
485,amp180_freq5,6,638.2499999999709,1833.3000000002357,1195.0500000002648,True
486,amp100_freq5,7,416.8499999996129,2420.049999999719,2003.2000000001062,True
487,amp180_freq26,14,591.7499999995925,2435.8000000001994,1844.0500000006068,True
488,amp100_freq26,7,357.85000000032596,2055.250000000342,1697.400000000016,True
489,amp100_freq5,4,1531.2000000003536,2595.1999999997497,1063.999999999396,True
490,amp180_freq5,7,342.5500000003012,2395.650000000387,2053.100000000086,True
491,amp180_freq26,13,461.25000000029104,2536.1999999995533,2074.949999999262,True
492,amp180_freq5,5,74.49999999971624,2074.550000000272,2000.0500000005559,True
493,amp250_freq5,7,52.800000000388536,2255.6500000000597,2202.849999999671,True
494,amp100_freq26,7,102.85000000021682,1946.8999999999141,1844.0499999996973,True
495,amp100_freq5,2,390.0499999999738,1990.7000000002881,1600.6500000003143,True
496,amp180_freq26,7,87.55000000019209,2240.450000000237,2152.900000000045,True
497,amp180_freq5,6,533.8499999998021,2537.0499999999083,2003.2000000001062,True
498,amp250_freq5,7,908.4000000002561,2306.249999999636,1397.84999999938,True
499,amp250_freq5,5,908.5500000001048,1913.249999999607,1004.6999999995023,True
500,amp250_freq26,56,72.50000000021828,2574.899999999616,2502.3999999993976,True
501,amp100_freq26,13,0.8500000003550667,2312.8999999998996,2312.0499999995445,True
502,amp250_freq26,49,32.199999999647844,2568.9000000002125,2536.7000000005646,True
503,amp180_freq5,6,434.849999999642,2434.849999999642,2000.0,True
504,amp100_freq26,9,444.30000000011205,2444.3499999997584,2000.0499999996464,True
505,amp100_freq26,10,104.34999999961292,2403.949999999895,2299.6000000002823,True
506,amp180_freq5,9,355.1500000003216,2355.199999999968,2000.0499999996464,True
507,amp100_freq26,8,199.2499999996653,2355.3000000001703,2156.050000000505,True
508,amp180_freq26,14,127.65000000035798,2580.1000000001295,2452.4499999997715,True
509,amp100_freq5,8,62.24999999994907,2527.200000000448,2464.950000000499,True
510,amp250_freq26,50,84.2000000002372,2539.799999999559,2455.599999999322,True
511,amp100_freq26,13,146.74999999988358,2449.45000000007,2302.7000000001863,True
512,amp100_freq5,5,146.85000000008586,2543.1500000004235,2396.3000000003376,True
513,amp250_freq5,4,569.2499999995562,1573.949999999968,1004.7000000004118,True
514,amp180_freq26,22,14.000000000123691,2553.7999999996828,2539.799999999559,True
515,amp100_freq5,4,516.4500000000771,2107.7500000001237,1591.3000000000466,True
516,amp250_freq26,32,51.69999999998254,2588.3999999996377,2536.699999999655,True
517,amp100_freq5,5,104.84999999971478,2501.1500000000524,2396.3000000003376,True
518,amp100_freq26,7,58.149999999841384,2201.7500000001746,2143.6000000003332,True
519,amp250_freq26,38,86.34999999958382,2548.200000000179,2461.850000000595,True
520,amp180_freq26,16,49.04999999962456,2507.74999999976,2458.7000000001353,True
521,amp180_freq5,10,77.25000000027649,2479.8000000000684,2402.549999999792,True
522,amp100_freq26,13,105.45000000001892,2607.850000000326,2502.400000000307,True
523,amp100_freq26,12,295.9000000000742,2604.849999999715,2308.9499999996406,True
524,amp180_freq5,10,181.6500000004453,2584.1499999996813,2402.499999999236,True
525,amp180_freq5,12,579.0500000002794,2579.099999999926,2000.0499999996464,True
526,amp180_freq26,27,167.3000000000684,2560.4999999995925,2393.199999999524,True
527,amp100_freq5,14,92.55000000030122,2257.9500000001644,2165.399999999863,True
528,amp250_freq5,12,83.30000000023574,2485.8500000000276,2402.549999999792,True
529,amp250_freq5,8,83.4500000000844,2086.5999999996347,2003.1499999995503,True
530,amp250_freq26,33,42.999999999665306,2358.1500000000233,2315.150000000358,True
531,amp100_freq26,12,152.29999999974098,2152.350000000297,2000.0500000005559,True
532,amp180_freq5,9,24.500000000443833,2414.5500000004176,2390.049999999974,True
533,amp100_freq26,11,105.74999999971624,2408.4499999999025,2302.7000000001863,True
534,amp100_freq5,12,143.29999999972642,2539.600000000064,2396.3000000003376,True
535,amp100_freq26,15,59.1999999996915,2374.3500000000495,2315.150000000358,True
536,amp100_freq5,12,65.55000000025757,2076.000000000022,2010.4499999997643,True
537,amp250_freq26,64,10.54999999996653,2546.1999999997715,2535.649999999805,True
538,amp250_freq5,12,43.950000000222644,2449.5999999999185,2405.649999999696,True
539,amp100_freq5,9,459.05000000038854,2221.9500000001062,1762.8999999997177,True
540,amp100_freq26,15,275.0999999998385,2590.2500000001965,2315.150000000358,True
541,amp180_freq5,7,401.0500000003958,2401.100000000042,2000.0499999996464,True
542,amp250_freq5,6,970.0999999995474,1768.8500000003842,798.7500000008367,True
543,amp100_freq26,11,102.79999999966094,2577.100000000428,2474.300000000767,True
544,amp180_freq5,8,121.60000000039872,2308.850000000348,2187.249999999949,True
545,amp100_freq5,2,2109.3000000000757,2508.7000000003172,399.40000000024156,True
546,amp180_freq26,17,59.44999999974243,2518.1499999998778,2458.7000000001353,True
547,amp100_freq5,6,259.2500000000655,2502.7000000000044,2243.449999999939,True
548,amp180_freq26,16,203.19999999992433,2431.050000000141,2227.850000000217,True
549,amp180_freq5,6,440.4500000000553,2440.4999999997017,2000.0499999996464,True
550,amp250_freq5,6,219.04999999969732,2421.900000000278,2202.8500000005806,True
551,amp100_freq5,3,833.849999999984,2431.4000000003944,1597.5500000004104,True
552,amp180_freq5,7,640.5000000004293,2238.04999999993,1597.5499999995009,True
553,amp180_freq5,6,840.3500000003987,2235.0500000002285,1394.6999999998297,True
554,amp250_freq5,4,419.2000000002736,2016.7499999997744,1597.5499999995009,True
555,amp250_freq26,25,142.70000000033178,2420.3999999999724,2277.6999999996406,True
556,amp100_freq5,2,944.7000000000116,1347.2000000001572,402.5000000001455,True
557,amp250_freq5,10,137.70000000022264,2540.2500000000146,2402.549999999792,True
558,amp180_freq26,13,100.40000000026339,2484.1999999998734,2383.79999999961,True
559,amp250_freq5,5,63.04999999974825,1863.4000000001834,1800.350000000435,True
560,amp100_freq26,14,584.2499999998836,2618.5999999997875,2034.349999999904,True
561,amp180_freq26,11,94.5000000001528,2734.150000000227,2639.650000000074,True
562,amp180_freq5,5,7.24999999965803,2197.6000000004206,2190.3500000007625,True
563,amp100_freq26,6,874.7499999999491,2569.050000000061,1694.300000000112,True
564,amp180_freq26,14,300.7500000003347,2528.599999999642,2227.8499999993073,True
565,amp100_freq26,8,179.19999999958236,2335.2500000000873,2156.050000000505,True
566,amp180_freq5,4,516.3000000002285,2516.349999999875,2000.0499999996464,True
567,amp100_freq5,4,104.55000000001746,1764.5000000002256,1659.950000000208,True
568,amp250_freq5,4,563.3500000003551,2563.4000000000015,2000.0499999996464,True
569,amp180_freq26,13,204.64999999967404,2588.4500000001935,2383.8000000005195,True
570,amp250_freq26,20,354.55000000001746,2588.600000000042,2234.0500000000247,True
571,amp180_freq5,7,1028.599999999642,2616.7999999997846,1588.2000000001426,True
572,amp180_freq5,11,30.249999999796273,2423.45000000023,2393.2000000004336,True
573,amp250_freq5,6,404.8000000002503,2604.5500000000175,2199.749999999767,True
574,amp100_freq26,7,114.74999999973079,2576.600000000326,2461.850000000595,True
575,amp100_freq26,10,77.40000000012515,2380.1000000003114,2302.7000000001863,True
576,amp180_freq5,9,345.9000000002561,2345.900000000256,2000.0,True
577,amp100_freq26,7,801.5500000001339,2495.79999999969,1694.2499999995562,True
578,amp180_freq5,8,536.4499999996042,2589.5000000000437,2053.0500000004395,True
579,amp180_freq26,21,227.64999999981228,2611.450000000332,2383.8000000005195,True
580,amp180_freq26,20,146.6499999996813,2530.450000000201,2383.8000000005195,True
581,amp180_freq5,7,711.500000000342,2511.8499999998676,1800.3499999995256,True
582,amp250_freq26,34,93.79999999964639,2624.300000000403,2530.5000000007567,True
583,amp100_freq26,9,128.24999999975262,2128.3000000003085,2000.0500000005559,True
584,amp250_freq26,38,126.29999999990105,2622.4499999998443,2496.1499999999432,True
585,amp250_freq5,6,1586.6500000001906,2185.699999999997,599.0499999998065,True
586,amp100_freq5,8,154.59999999984575,1998.5999999998967,1844.000000000051,True
587,amp100_freq26,9,316.9500000003609,2320.0999999999112,2003.1499999995503,True
588,amp250_freq26,38,43.55000000032305,2542.8000000001703,2499.249999999847,True
589,amp250_freq26,42,4.100000000107684,2469.0499999996973,2464.9499999995896,True
590,amp100_freq5,7,322.5000000002183,2219.549999999799,1897.049999999581,True
591,amp250_freq5,10,351.70000000016444,2551.4499999999316,2199.749999999767,True
592,amp100_freq5,8,560.8499999998457,2326.9000000000233,1766.0500000001775,True
593,amp100_freq5,9,127.24999999954889,2520.4499999999825,2393.2000000004336,True
594,amp250_freq5,7,348.8999999999578,2551.749999999629,2202.849999999671,True
595,amp250_freq5,5,548.7000000002809,2355.3000000001703,1806.5999999998894,True
596,amp100_freq26,13,77.69999999982247,2380.3500000003623,2302.65000000054,True
597,amp250_freq5,5,271.2499999997817,2277.5000000001455,2006.2500000003638,True
598,amp250_freq5,8,271.349999999984,2474.199999999655,2202.849999999671,True
599,amp250_freq5,5,471.15000000030705,1868.9999999996871,1397.84999999938,True
600,amp180_freq5,8,502.44999999995343,2502.4999999996,2000.0499999996464,True
601,amp250_freq26,51,22.049999999580905,2630.500000000211,2608.45000000063,True
602,amp180_freq26,20,172.95000000012806,2559.900000000198,2386.95000000007,True
603,amp100_freq26,13,282.2999999998501,2644.2500000002838,2361.9500000004336,True
604,amp100_freq26,13,126.40000000010332,2635.0000000002183,2508.600000000115,True
605,amp250_freq5,5,1163.4500000000116,2570.6499999996595,1407.1999999996478,True
606,amp250_freq5,4,1372.599999999693,2168.2499999997162,795.6500000000233,True
607,amp180_freq5,10,187.05000000045402,2187.050000000454,2000.0,True
608,amp250_freq5,7,163.1999999999607,2565.7499999997526,2402.549999999792,True
609,amp180_freq5,7,796.7500000004293,1994.8500000000422,1198.099999999613,True
610,amp100_freq26,17,228.94999999971333,2541.0000000001673,2312.050000000454,True
611,amp180_freq5,10,718.9500000004045,2519.29999999993,1800.3499999995256,True
612,amp250_freq26,59,4.500000000007276,2606.74999999992,2602.2499999999127,True
613,amp100_freq5,11,85.75000000018917,2248.0500000001484,2162.2999999999593,True
614,amp100_freq26,11,138.89999999992142,2138.949999999568,2000.0499999996464,True
615,amp180_freq26,20,24.59999999973661,2639.299999999821,2614.7000000000844,True
616,amp100_freq26,7,442.79999999980646,2286.8500000004133,1844.0500000006068,True
617,amp250_freq26,17,171.44999999982247,2627.050000000054,2455.6000000002314,True
618,amp250_freq5,6,375.3999999998996,1776.3999999997395,1400.99999999984,True
619,amp250_freq26,17,52.05000000023574,2588.749999999891,2536.699999999655,True
620,amp100_freq26,8,89.60000000024593,2248.800000000301,2159.2000000000553,True
621,amp250_freq26,18,46.049999999922875,2551.550000000134,2505.500000000211,True
622,amp100_freq5,4,554.7500000002401,2557.8999999997905,2003.1499999995503,True
623,amp180_freq26,11,8.799999999610009,2436.300000000301,2427.500000000691,True
624,amp250_freq5,0,,,,False
625,amp250_freq26,18,74.49999999971624,2380.3500000003623,2305.850000000646,True
626,amp180_freq5,5,283.65000000030705,2486.499999999978,2202.849999999671,True
627,amp100_freq5,4,74.70000000012078,1675.350000000435,1600.6500000003143,True
628,amp250_freq26,23,59.1999999996915,2439.900000000307,2380.7000000006155,True
629,amp100_freq26,9,595.9999999995489,2595.999999999549,2000.0,True
630,amp180_freq26,8,327.75000000037835,2324.649999999565,1996.8999999991865,True
631,amp100_freq5,3,377.74999999965075,780.2499999997963,402.5000000001455,True
632,amp100_freq5,2,577.5499999999738,580.7000000004336,3.1500000004598405,True
633,amp100_freq5,1,577.6500000001761,577.6500000001761,0.0,True
634,amp100_freq26,8,81.65000000008149,2393.699999999626,2312.0499999995445,True
635,amp180_freq5,4,917.9500000000189,2116.1000000001877,1198.1500000001688,True
636,amp100_freq26,6,147.35000000018772,2300.250000000233,2152.900000000045,True
637,amp180_freq5,6,41.35000000042055,2241.1000000001877,2199.749999999767,True
638,amp180_freq26,12,106.9999999999709,2565.7000000001062,2458.7000000001353,True
639,amp250_freq26,21,179.90000000008877,2460.750000000189,2280.8500000001004,True
640,amp250_freq26,35,36.44999999960419,2535.7500000000073,2499.300000000403,True
641,amp250_freq5,1,2583.6499999995794,2583.6499999995794,0.0,True
642,amp100_freq5,15,156.25,2465.1999999996406,2308.9499999996406,True
643,amp180_freq26,9,65.89999999960128,2137.7000000002226,2071.8000000006214,True
644,amp250_freq26,14,97.20000000015716,2640.150000000176,2542.950000000019,True
645,amp100_freq5,0,,,,False
646,amp100_freq5,9,172.24999999962165,2577.9499999998734,2405.7000000002517,True
647,amp250_freq5,0,,,,False
648,amp100_freq26,0,,,,False
649,amp100_freq5,2,1298.9500000003318,1698.3000000000175,399.3499999996857,True
650,amp100_freq26,8,150.80000000034488,2646.950000000288,2496.1499999999432,True
651,amp250_freq26,31,32.350000000406,2338.1499999995867,2305.7999999991807,True
652,amp180_freq5,2,235.2499999997235,2235.2499999997235,2000.0,True
653,amp250_freq5,1,806.3000000001921,806.3000000001921,0.0,True
654,amp180_freq26,9,95.00000000025466,2634.8500000003696,2539.850000000115,True
655,amp100_freq5,8,307.3000000003958,2547.5500000002285,2240.2499999998327,True
656,amp100_freq26,16,1.5999999995983671,2653.7500000004,2652.150000000802,True
657,amp180_freq5,5,273.1499999999869,2276.3000000004467,2003.1500000004598,True
658,amp250_freq5,3,647.649999999885,1452.650000000176,805.000000000291,True
659,amp180_freq26,8,67.39999999990687,1680.500000000393,1613.100000000486,True
660,amp100_freq26,7,719.6000000003551,2563.600000000406,1844.000000000051,True
661,amp180_freq5,6,588.6499999996886,2588.6499999996886,2000.0,True
662,amp250_freq26,15,23.949999999786087,2451.449999999568,2427.4999999997817,True
663,amp180_freq26,10,98.94999999960419,2482.7500000001237,2383.8000000005195,True
664,amp180_freq5,2,170.79999999987194,370.4999999999927,199.70000000012078,True
665,amp250_freq26,14,46.09999999956926,2626.4499999997497,2580.3500000001804,True
666,amp100_freq26,4,704.4999999998254,2545.3999999999724,1840.900000000147,True
667,amp100_freq5,1,2479.9999999995634,2479.9999999995634,0.0,True
668,amp180_freq26,7,314.6999999999025,1927.8000000003885,1613.100000000486,True
669,amp180_freq26,8,739.0999999997803,2349.1000000003623,1610.000000000582,True
670,amp100_freq26,7,40.25000000001455,2196.29999999961,2156.0499999995955,True
671,amp100_freq5,2,839.1000000001441,842.2499999996944,3.149999999550346,True
672,amp100_freq5,0,,,,False
673,amp250_freq5,4,1429.0000000000873,2234.0000000003783,805.000000000291,True
674,amp180_freq26,15,144.59999999962747,2603.299999999763,2458.7000000001353,True
675,amp180_freq5,8,179.0000000000873,2179.0499999997337,2000.0499999996464,True
676,amp100_freq26,8,222.7499999999054,2525.4500000000917,2302.7000000001863,True
677,amp250_freq26,15,23.149999999986903,2372.650000000249,2349.500000000262,True
678,amp100_freq5,3,144.94999999988067,1904.700000000048,1759.7500000001673,True
679,amp250_freq26,23,138.75000000007276,2560.0000000004,2421.2500000003274,True
680,amp250_freq5,3,519.5000000003347,1521.099999999933,1001.5999999995984,True
681,amp180_freq26,10,625.6999999995969,2656.8999999999505,2031.2000000003536,True
682,amp180_freq26,14,124.45000000025175,2626.8499999996493,2502.3999999993976,True
683,amp250_freq5,8,709.0500000003885,2640.4499999998734,1931.3999999994849,True
684,amp250_freq5,4,42.449999999917054,2036.2500000001091,1993.800000000192,True
685,amp180_freq5,5,660.3500000001077,1465.3500000003987,805.000000000291,True
686,amp100_freq26,6,457.59999999972933,2457.5999999997293,2000.0,True
687,amp100_freq5,2,576.2500000000728,579.3499999999767,3.0999999999039574,True
688,amp100_freq26,5,417.1999999998661,2261.199999999917,1844.000000000051,True
689,amp100_freq26,6,682.4999999998909,2379.8500000002605,1697.3500000003696,True
690,amp180_freq5,9,164.64999999971042,2164.6499999997104,2000.0,True
691,amp250_freq26,32,64.84999999975116,2601.550000000316,2536.7000000005646,True
692,amp100_freq26,5,217.84999999999854,2526.7499999999927,2308.899999999994,True
693,amp100_freq26,7,217.95000000020082,2217.950000000201,2000.0,True
694,amp180_freq26,13,21.450000000186265,2636.1500000002707,2614.7000000000844,True
695,amp180_freq5,4,920.1499999999214,2314.849999999751,1394.6999999998297,True
696,amp180_freq26,18,87.1500000002925,2470.9499999999025,2383.79999999961,True
697,amp100_freq26,6,199.55000000027212,2508.4999999999127,2308.9499999996406,True
698,amp100_freq5,3,21.800000000439468,1784.7000000001572,1762.8999999997177,True
699,amp250_freq5,4,15.650000000277942,2427.5500000003376,2411.9000000000597,True
700,amp100_freq26,17,305.9000000002925,2608.5999999995693,2302.6999999992768,True
701,amp250_freq5,7,134.39999999991414,2536.9000000000597,2402.5000000001455,True
702,amp250_freq26,29,56.450000000040745,2596.3000000001557,2539.850000000115,True
703,amp180_freq5,2,493.3499999997366,693.0499999998574,199.70000000012078,True
704,amp180_freq5,6,493.4499999999389,2493.4999999995853,2000.0499999996464,True
705,amp100_freq5,2,1279.8000000002503,2481.0999999999694,1201.2999999997191,True
706,amp180_freq26,8,699.5500000002721,2353.2500000001164,1653.6999999998443,True
707,amp250_freq26,23,3.8500000000567525,2500.0,2496.1499999999432,True
708,amp100_freq5,4,197.400000000016,2599.9000000001615,2402.5000000001455,True
709,amp180_freq5,4,809.0499999998428,2603.1000000002678,1794.050000000425,True
710,amp250_freq5,5,185.09999999969295,1985.3999999995722,1800.2999999998792,True
711,amp250_freq5,3,384.8500000003696,1383.3000000004176,998.450000000048,True
712,amp180_freq26,12,69.80000000021391,2528.5000000003492,2458.7000000001353,True
713,amp250_freq5,8,116.69999999958236,2512.9500000002736,2396.250000000691,True
714,amp100_freq5,7,282.15000000000146,2525.550000000294,2243.4000000002925,True
715,amp250_freq26,38,16.999999999825377,2473.649999999907,2456.6500000000815,True
716,amp180_freq26,21,220.9499999999025,2673.399999999674,2452.4499999997715,True
717,amp250_freq26,27,127.44999999995343,2514.350000000377,2386.9000000004235,True
718,amp250_freq5,8,614.2499999996289,2018.3500000002823,1404.1000000006534,True
719,amp180_freq26,19,13.200000000324508,2674.699999999575,2661.4999999992506,True
