condition,amplitude,frequency,n_trials,onset_delta_mean,onset_delta_ci_low,onset_delta_ci_high,sustained_delta_mean,sustained_delta_ci_low,sustained_delta_ci_high,offset_delta_mean,offset_delta_ci_low,offset_delta_ci_high,recovery_delta_mean,recovery_delta_ci_low,recovery_delta_ci_high,transition_index_mean,transition_index_ci_low,transition_index_ci_high
amp100_freq5,100,5,200,-2.4897207403182984,-9.10667105615139,4.314735958933825,1.5973085212707518,-3.023946925163269,6.03122820591926,4.920659928321839,-1.972577870488167,12.193397283315655,0.16146017074584962,-5.3397479140758515,5.597635143280028,3.3233514070510863,-2.4875131875276564,9.413031646013255
amp180_freq5,180,5,200,-11.879784932136536,-18.031770042538643,-6.318088860273362,-0.3404702854156494,-4.804485976934433,4.075882107973095,2.2281154918670656,-4.530961771726608,9.445158203721041,2.424887762069702,-3.5344424066543576,8.375068591117858,2.5685857772827148,-2.8648480949401853,8.38175578188896
amp250_freq5,250,5,200,-8.686243391036987,-15.207707413196564,-1.8551341524124325,0.5794993209838867,-3.9148056595325467,4.927187694072723,-0.2778463411331177,-7.070699028730393,6.973248620986934,2.9339488458633425,-2.8170239143371583,8.79928766310214,-0.8573456621170044,-6.64386924624443,5.530641910314559
amp100_freq26,100,26,200,1.3659840440750122,-5.82268954205513,9.178032047152504,3.268682107925415,-1.3550814151763917,7.361421075582504,1.3266290092468263,-5.343769186496735,8.319115491032598,6.412565622329712,0.7276844589710235,12.259230904102322,-1.9420530986785889,-7.57523159134388,3.559858626008018
amp180_freq26,180,26,200,-7.710296444892883,-13.174318197607993,-2.4702832932472276,6.651756114959717,2.9094315488338474,10.372898007154465,12.579995412826538,5.964818903446198,19.519944982647896,8.372469329833985,2.9525749970674515,13.996999251961707,5.9282392978668215,-0.1354392566680908,12.169570006251329
amp250_freq26,250,26,200,-12.471051297187806,-18.942373603940013,-5.3848107895851145,0.982249984741211,-2.916875072956085,4.9638808424472805,7.691533331871033,0.9245952377319336,14.218953646302216,2.6769657564163207,-2.799306376338005,8.18177112352848,6.709283347129822,1.1432985464334486,12.189443048119543
