channel,rms,mad,ptp,absmax,zero_fraction,saturation_fraction,rough_mad,common_corr,rms_rz,mad_rz,ptp_rz,rough_mad_rz,absmax_rz,exclude_reasons,exclude_auto
94,1228.0955,774.0,9549.0,7745.0,0.00051875,0.0,51.0,0.6553943,0.2647668015912257,0.2534481972537053,0.3393375639618138,-0.67448975,0.1972078228370844,,False
95,1469.4331,916.0,10843.0,9085.0,0.0004125,0.0,49.0,0.6448647,0.6472510653027788,0.587458814516129,0.5244958215062318,-2.0234692499999998,0.5704542671897584,,False
96,822.8329,518.5,6815.0,5980.0,0.0007,0.0,53.0,0.6744317,-0.3775142485676786,-0.34753569507410637,-0.0518700682842747,0.67448975,-0.2944190236423704,,False
97,986.53735,621.0,8053.0,6608.0,0.000625,0.0,52.0,0.6650964,-0.11806700112445086,-0.10643648190932868,0.1252751580217449,0.0,-0.1194945706173859,,False
98,1205.2877,743.5,9289.0,7138.0,0.00059375,0.0,53.0,0.6572515,0.22861982494987226,0.1817064801656495,0.3021342046406788,0.67448975,0.0281327543877761,,False
99,1415.7189,877.5,10515.0,8354.0,0.000375,0.0,52.0,0.64811575,0.5621220334492464,0.49689959786399307,0.4775623528241846,0.0,0.3668399755316952,,False
100,1574.8062,985.0,11612.0,9360.0,0.00040625,0.0,53.0,0.64177275,0.8142517836678568,0.7497597482563207,0.6345319111906655,0.67448975,0.647053350918852,,False
101,1687.4141,1057.5,12794.0,10235.0,0.0004125,0.0,52.0,0.63439584,0.9927185858553491,0.9202933380557977,0.803664106258287,0.0,0.8907777082386951,,False
102,1778.1292,1128.0,13252.5,11006.0,0.00040625,0.0,52.0,0.6286483,1.136488550548045,1.0861225529642544,0.8692707995226729,0.0,1.105533684802808,,False
103,1812.4231,1157.5,13596.5,11219.0,0.00045,0.0,51.0,0.6278785,1.1908392903055367,1.1555120826068004,0.9184937057014056,-0.67448975,1.1648631569275243,,False
104,1802.9227,1143.5,13555.5,11224.0,0.0003625,0.0,51.0,0.62719107,1.1757825668651558,1.12258145836966,0.9126270221161497,-0.67448975,1.1662558675407804,,False
105,1758.8752,1117.0,13271.5,11123.0,0.0003625,0.0,52.0,0.6277728,1.1059738192608262,1.0602484910636443,0.8719895065499867,0.0,1.1381231131530043,,False
106,1710.5554,1080.0,12860.0,10888.0,0.0003875,0.0,53.0,0.62889796,1.0293941104807212,0.9732175555797734,0.8131080359321136,0.67448975,1.072665714329961,,False
107,1596.2595,1006.5,11983.5,10291.0,0.00040625,0.0,53.0,0.62991095,0.8482520789168483,0.8003317783347864,0.6876897880668258,0.67448975,0.9063760671071648,,False
108,1427.6597,905.5,10870.5,8892.0,0.0004875,0.0,52.0,0.6348475,0.5810464285543889,0.5627608463382737,0.5284307922036595,0.0,0.5166956375180674,,False
109,1261.9448,806.0,9958.0,7486.0,0.00045625,0.0,51.5,0.63813,0.3184129163601282,0.3287181955100262,0.39786130997083,-0.337244875,0.1250654130704109,,False
110,1146.8895,717.0,8744.0,6668.0,0.0005,0.0,52.0,0.6362182,0.13606734854718971,0.11937351285963384,0.2241502399098382,0.0,-0.1027820432583109,,False
111,999.2474,641.0,7740.5,6035.0,0.00055625,0.0,46.5,0.63015735,-0.09792345898270818,-0.05939273299912816,0.0805595819146115,-3.709693625,-0.2790992068965517,,False
112,746.69104,478.0,5876.5,4378.0,0.0007375,0.0,51.0,-0.025668148,-0.49818779160336024,-0.4427992866172624,-0.1861598864492177,-0.67448975,-0.7406435041296717,,False
113,751.88477,480.5,5899.0,4487.0,0.0007625,0.0,51.0,-0.028780002,-0.48995650068571384,-0.43691881800348736,-0.1829403649695041,-0.67448975,-0.7102824127606855,,False
114,559.2571,361.0,4249.0,3218.0,0.0010625,0.0,43.0,0.058952156,-0.7952427574912094,-0.7180052177419355,-0.4190386068151684,-6.07040775,-1.0637523664051207,,False
115,756.75806,483.0,6137.0,4548.0,0.00068125,0.0,52.0,-0.04457561,-0.4822330595911522,-0.4310383493897123,-0.1488849822063113,0.0,-0.6932913432789594,,False
116,751.5801,480.0,5844.0,4618.0,0.0006875,0.0,52.0,-0.060749136,-0.4904393574002291,-0.4380949117262424,-0.1908103063643595,0.0,-0.6737933946933718,,False
117,742.4437,471.5,5724.5,4646.0,0.000725,0.0,52.0,-0.086924925,-0.5049191948850397,-0.45808850501307763,-0.2079095426677274,0.0,-0.6659942152591369,,False
118,736.0401,463.0,5737.5,4776.0,0.000825,0.0,54.0,-0.10867466,-0.5150679501188006,-0.47808209829991277,-0.2060493747016706,1.3489795,-0.6297837393144745,,False
119,723.7229,455.5,7211.5,5444.0,0.00078125,0.0,56.0,-0.1144294,-0.5345888833384396,-0.495723504141238,0.0048650546804561,2.697959,-0.4437176013834399,,False
120,721.045,438.5,11665.5,7967.0,0.00083125,0.0,56.0,-0.10624636,-0.5388329572406959,-0.5357106907149085,0.6421872178202068,2.697959,0.2590441740656617,,False
121,640.96387,394.25,7235.5,5916.0,0.000875,0.0,58.0,-0.055770107,-0.6657496583483522,-0.6397949851787271,0.0082992109254839,4.0469384999999996,-0.3122457194920504,high_hf_noise,True
122,529.86487,324.5,6204.5,4589.0,0.00098125,0.0,56.0,0.109376416,-0.8418250780678235,-0.8038600595030515,-0.1392264177671705,2.697959,-0.6818711162502581,,False
123,473.89047,297.5,5216.5,3958.0,0.00106875,0.0,52.0,0.31999612,-0.9305361913410802,-0.8673691205318221,-0.2805991831874834,0.0,-0.8576311956431965,,False
124,458.76398,292.0,4640.0,4506.0,0.001275,0.0,52.5,0.48480064,-0.954509432105015,-0.8803061514821273,-0.3630904779899231,0.337244875,-0.7049901124303117,,False
125,486.59732,299.5,4420.0,4922.0,0.00120625,0.0,48.5,0.59276354,-0.9103977207242218,-0.8626647456408021,-0.394570243569345,-2.360714125,-0.5891165894073921,,False
126,714.84656,457.0,5914.5,4872.0,0.00090625,0.0,44.0,0.68241787,-0.5486565643353228,-0.49219522297297297,-0.1807224723945903,-5.395918,-0.6030436955399545,,False
127,661.3888,425.5,5606.5,5517.0,0.00088125,0.0,51.0,0.6765351,-0.6333791768634534,-0.5662891275065388,-0.2247941442057809,-0.67448975,-0.4233840264298988,,False
128,15447.523,13282.5,58838.5,32764.0,3.75e-05,1.875e-05,49.0,0.14249647,29.946369772951474,36.87899130438226,7.392164407265977,2.02346925,7.166053189448689,extreme_noise,True
129,12390.711,11970.25,42675.5,32764.0,5.625e-05,6.25e-06,36.0,0.5166935,23.81721401087488,33.140452024815204,5.079403266083267,0.2697959,7.166053189448689,extreme_noise,True
130,9364.697,9100.25,32011.5,22958.0,6.875e-05,0.0,34.0,0.5856861,17.749810734446886,24.96395537222809,3.5534931745425613,0.0,4.434669134730539,extreme_noise,True
131,7661.3115,7458.0,26369.0,22219.0,5e-05,0.0,33.0,0.59820175,14.334384776827406,20.285261425290393,2.746108732352161,-0.13489795,4.2288265060912655,extreme_noise,True
