unit_set,cluster_id,condition,n_trials,mean_on_hz,mean_off_hz,mean_delta_hz,sem_delta_hz,median_delta_hz,t_stat,p_value,q_value_bh_within_unit_set,direction,responsive_q05_within_unit_set,KSLabel,ContamPct,Amplitude,review_category,review_priority,best_raw_channel,best_channel_shank
dec4_dHPC,135,amp180_freq5,200,7.946666666666666,7.836666666666668,0.11,0.3811009207298348,-0.3333333333333339,0.28863745537361163,0.7731592640733127,0.8904327930898798,ON>OFF,False,good,18.0,13.2,manual_review,19,122,4
dec4_dHPC,137,amp180_freq5,200,10.751666666666665,10.42,0.3316666666666665,0.4649375569704284,0.0,0.7133574427237799,0.47646033061250215,0.7587773624721666,ON>OFF,False,good,3.9,23.1,high_confidence_ks_good,20,123,4
dec4_dHPC,139,amp180_freq5,200,9.63,9.641666666666667,-0.011666666666666643,0.23438834830777225,0.0,-0.04977494295641051,0.9603516574005745,0.9657167504586782,ON<OFF,False,mua,23.2,9.9,manual_review,31,58,2
dec4_dHPC,149,amp180_freq5,200,10.361666666666668,10.06,0.3016666666666667,0.47216548251759366,-0.33333333333333304,0.638900296265147,0.5236224703718831,0.772557743171631,ON>OFF,False,good,6.0,13.3,high_confidence_ks_good,21,124,4
dec4_dHPC,0,amp180_freq50,200,4.83,5.331666666666667,-0.5016666666666667,0.12831853990308156,-0.5,-3.90954157556323,0.0001267680593201263,0.0015212167118415154,ON<OFF,True,good,5.9,10.1,high_confidence_ks_good,1,1,1
dec4_dHPC,78,amp180_freq50,200,0.5,0.7016666666666667,-0.20166666666666663,0.14737414072161314,0.0,-1.3683992705858146,0.17273005681657103,0.5269730546946234,ON<OFF,False,good,2.3,46.7,high_confidence_ks_good,6,15,1
dec4_dHPC,82,amp180_freq50,200,5.468333333333333,5.6483333333333325,-0.18,0.1694712109640365,-0.16666666666666652,-1.062127301599313,0.2894651537716809,0.6855753641960863,ON<OFF,False,good,1.8,8.9,high_confidence_ks_good,7,113,4
dec4_dHPC,86,amp180_freq50,200,2.708333333333333,1.6666666666666663,1.0416666666666665,0.18004803472232123,0.6666666666666665,5.785493122838998,2.772092731651381e-08,7.128238452817837e-07,ON>OFF,True,good,10.0,14.6,high_confidence_ks_good,8,81,3
dec4_dHPC,90,amp180_freq50,200,10.993333333333334,10.766666666666666,0.22666666666666674,0.21137078860048322,0.3333333333333326,1.07236514642094,0.284854789524154,0.6855753641960863,ON>OFF,False,good,4.2,17.0,high_confidence_ks_good,10,115,4
dec4_dHPC,104,amp180_freq50,200,8.665,8.775,-0.11,0.4550302632574878,0.0,-0.24174216284545086,0.8092288822596434,0.8908325760483403,ON<OFF,False,good,16.0,17.2,manual_review,11,84,3
dec4_dHPC,109,amp180_freq50,200,0.1,0.15666666666666665,-0.056666666666666664,0.033174664237818834,0.0,-1.7081308272011733,0.0891714060201961,0.3758556354928312,ON<OFF,False,good,0.0,16.3,high_confidence_ks_good,13,119,4
dec4_dHPC,113,amp180_freq50,200,1.1883333333333335,1.3533333333333335,-0.165,0.24135525479530948,0.0,-0.6836395592046859,0.49499803655039987,0.7587773624721666,ON<OFF,False,good,0.2,25.5,high_confidence_ks_good,15,119,4
dec4_dHPC,125,amp180_freq50,200,0.8233333333333333,1.4033333333333333,-0.58,0.09134028999414447,-0.33333333333333337,-6.349881306892959,1.4318644253476022e-09,5.154711931251368e-08,ON<OFF,True,mua,23.1,12.2,manual_review,27,120,4
dec4_dHPC,126,amp180_freq50,200,14.03,12.926666666666666,1.1033333333333335,0.4427995174101354,0.6666666666666661,2.4917220772654773,0.013529734328154951,0.10147300746116213,ON>OFF,False,good,0.2,29.2,high_confidence_ks_good,16,120,4
dec4_dHPC,130,amp180_freq50,200,0.05333333333333333,0.075,-0.02166666666666667,0.022674043040571638,0.0,-0.9555713830082079,0.3404481936653978,0.7078372393757477,ON<OFF,False,good,0.0,37.6,high_confidence_ks_good,17,122,4
dec4_dHPC,135,amp180_freq50,200,6.963333333333333,7.95,-0.9866666666666666,0.3412857090938824,-1.333333333333333,-2.8910283682439517,0.004266375215966446,0.040418291519682126,ON<OFF,True,good,18.0,13.2,manual_review,19,122,4
dec4_dHPC,137,amp180_freq50,200,9.981666666666666,10.405,-0.42333333333333334,0.4552976827302083,-0.3333333333333348,-0.9297946143604341,0.3536039432825726,0.7078372393757477,ON<OFF,False,good,3.9,23.1,high_confidence_ks_good,20,123,4
dec4_dHPC,139,amp180_freq50,200,10.898333333333333,9.803333333333333,1.0949999999999998,0.2030116286932876,1.3333333333333326,5.393779691577859,1.9462338478359545e-07,4.372693501097094e-06,ON>OFF,True,mua,23.2,9.9,manual_review,31,58,2
dec4_dHPC,149,amp180_freq50,200,9.89,10.168333333333333,-0.2783333333333335,0.40003334241269944,-0.6666666666666665,-0.6957753362623144,0.4873812931013618,0.7587773624721666,ON<OFF,False,good,6.0,13.3,high_confidence_ks_good,21,124,4
dec4_dHPC,0,amp250_freq10,200,5.1,5.195,-0.09499999999999996,0.13193101550869174,0.0,-0.7200732870409936,0.47232477164603187,0.7587773624721666,ON<OFF,False,good,5.9,10.1,high_confidence_ks_good,1,1,1
dec4_dHPC,78,amp250_freq10,200,0.5816666666666667,0.5133333333333333,0.06833333333333332,0.1040845740169841,0.0,0.6565173944237209,0.5122497302248893,0.7651273166282089,ON>OFF,False,good,2.3,46.7,high_confidence_ks_good,6,15,1
dec4_dHPC,82,amp250_freq10,200,5.3516666666666675,5.54,-0.1883333333333333,0.1545075117568066,0.0,-1.2189267123126561,0.22431494448581954,0.5783272070357341,ON<OFF,False,good,1.8,8.9,high_confidence_ks_good,7,113,4
dec4_dHPC,86,amp250_freq10,200,1.7966666666666666,1.56,0.23666666666666672,0.1519203338201606,0.33333333333333315,1.5578340352176072,0.1208615048365581,0.45646461096495855,ON>OFF,False,good,10.0,14.6,high_confidence_ks_good,8,81,3
dec4_dHPC,90,amp250_freq10,200,10.788333333333334,11.198333333333332,-0.4100000000000001,0.23161258301248497,-0.5,-1.7701974334352089,0.07822543082465527,0.35303734046511404,ON<OFF,False,good,4.2,17.0,high_confidence_ks_good,10,115,4
dec4_dHPC,104,amp250_freq10,200,9.34,8.625,0.715,0.4706245034284205,0.6666666666666661,1.5192579111188327,0.1302847563871487,0.45646461096495855,ON>OFF,False,good,16.0,17.2,manual_review,11,84,3
dec4_dHPC,109,amp250_freq10,200,0.155,0.14833333333333332,0.006666666666666667,0.03161041464124092,0.0,0.21090095597698738,0.8331803640538871,0.898611874569757,ON>OFF,False,good,0.0,16.3,high_confidence_ks_good,13,119,4
dec4_dHPC,113,amp250_freq10,200,1.1983333333333335,1.035,0.16333333333333333,0.21462431306019497,0.0,0.7610197139572149,0.4475461231305367,0.7587773624721666,ON>OFF,False,good,0.2,25.5,high_confidence_ks_good,15,119,4
dec4_dHPC,125,amp250_freq10,200,1.5066666666666668,1.65,-0.14333333333333337,0.1294990994193348,0.0,-1.1068288040305327,0.2697040954453951,0.6650237969886454,ON<OFF,False,mua,23.1,12.2,manual_review,27,120,4
dec4_dHPC,126,amp250_freq10,200,13.75,13.043333333333333,0.7066666666666669,0.4381484824641647,0.3333333333333339,1.6128474591361017,0.10836234855240168,0.4334493942096067,ON>OFF,False,good,0.2,29.2,high_confidence_ks_good,16,120,4
dec4_dHPC,130,amp250_freq10,200,0.07,0.056666666666666664,0.01333333333333333,0.016513534370946624,0.0,0.8074185110118863,0.4203894313406155,0.7587773624721666,ON>OFF,False,good,0.0,37.6,high_confidence_ks_good,17,122,4
dec4_dHPC,135,amp250_freq10,200,7.9433333333333325,7.471666666666668,0.4716666666666666,0.33399663903329746,0.9999999999999998,1.4121898592507822,0.159455924885189,0.5147946164820513,ON>OFF,False,good,18.0,13.2,manual_review,19,122,4
dec4_dHPC,137,amp250_freq10,200,10.955,10.236666666666668,0.7183333333333334,0.42781630019359296,0.6666666666666665,1.6790695749747668,0.09470791650721884,0.38744147662044076,ON>OFF,False,good,3.9,23.1,high_confidence_ks_good,20,123,4
dec4_dHPC,139,amp250_freq10,200,9.861666666666668,10.111666666666666,-0.25,0.24355167918844425,-0.3333333333333335,-1.0264761911436728,0.3059132708596448,0.7017184544121818,ON<OFF,False,mua,23.2,9.9,manual_review,31,58,2
dec4_dHPC,149,amp250_freq10,200,10.611666666666668,9.85,0.7616666666666666,0.4120828432266284,1.0,1.8483338464246168,0.06603786947177014,0.31281096065575326,ON>OFF,False,good,6.0,13.3,high_confidence_ks_good,21,124,4
dec4_dHPC,0,amp250_freq26,200,4.505,5.035,-0.53,0.12011975227055209,-0.6666666666666665,-4.412263511884814,1.674768179220716e-05,0.0002740529747815717,ON<OFF,True,good,5.9,10.1,high_confidence_ks_good,1,1,1
dec4_dHPC,78,amp250_freq26,200,0.39333333333333337,0.5349999999999999,-0.14166666666666666,0.109677907708979,0.0,-1.291660915364716,0.19797277182725947,0.5567984207641673,ON<OFF,False,good,2.3,46.7,high_confidence_ks_good,6,15,1
dec4_dHPC,82,amp250_freq26,200,5.7333333333333325,5.531666666666667,0.2016666666666667,0.1525677760805258,0.33333333333333304,1.3218169121127277,0.18774660137695778,0.5364188610770223,ON>OFF,False,good,1.8,8.9,high_confidence_ks_good,7,113,4
dec4_dHPC,86,amp250_freq26,200,2.1266666666666665,1.6916666666666669,0.435,0.16576300243417122,0.0,2.6242285287559852,0.009358199600880477,0.07656708764356754,ON>OFF,False,good,10.0,14.6,high_confidence_ks_good,8,81,3
dec4_dHPC,90,amp250_freq26,200,10.728333333333335,10.273333333333335,0.455,0.1971485380713019,0.3333333333333339,2.307904509215493,0.02203238780089425,0.14688258533929502,ON>OFF,False,good,4.2,17.0,high_confidence_ks_good,10,115,4
dec4_dHPC,104,amp250_freq26,200,7.756666666666668,8.798333333333336,-1.0416666666666665,0.48321310524546035,-1.3333333333333333,-2.1557086415061644,0.03230674592995855,0.18172544585601685,ON<OFF,False,good,16.0,17.2,manual_review,11,84,3
dec4_dHPC,109,amp250_freq26,200,0.11333333333333333,0.15666666666666665,-0.04333333333333333,0.024704846182526396,0.0,-1.7540418188874523,0.08096268759326021,0.3554459455313863,ON<OFF,False,good,0.0,16.3,high_confidence_ks_good,13,119,4
dec4_dHPC,113,amp250_freq26,200,1.2566666666666668,1.0683333333333334,0.18833333333333332,0.22550368586671735,0.0,0.835167428015552,0.4046249989666679,0.7587773624721666,ON>OFF,False,good,0.2,25.5,high_confidence_ks_good,15,119,4
dec4_dHPC,125,amp250_freq26,200,1.1483333333333332,1.73,-0.5816666666666667,0.11828849977588472,-0.3333333333333333,-4.917356021665007,1.8319199148025555e-06,3.2974558466445993e-05,ON<OFF,True,mua,23.1,12.2,manual_review,27,120,4
dec4_dHPC,126,amp250_freq26,200,12.74,12.933333333333335,-0.19333333333333338,0.4231859171703916,-0.6666666666666661,-0.4568520016593313,0.6482757105496181,0.8189481256368609,ON<OFF,False,good,0.2,29.2,high_confidence_ks_good,16,120,4
dec4_dHPC,130,amp250_freq26,200,0.06666666666666667,0.075,-0.008333333333333337,0.019971713665423614,0.0,-0.4172567999390342,0.6769403776806927,0.8345840272775664,ON<OFF,False,good,0.0,37.6,high_confidence_ks_good,17,122,4
dec4_dHPC,135,amp250_freq26,200,6.663333333333334,7.738333333333333,-1.075,0.30591997709228297,-0.6666666666666667,-3.513990848906603,0.0005463979669034637,0.005463979669034637,ON<OFF,True,good,18.0,13.2,manual_review,19,122,4
dec4_dHPC,137,amp250_freq26,200,9.778333333333334,10.68,-0.9016666666666668,0.4180516178901203,-1.0,-2.156830946420733,0.03221793255729951,0.18172544585601685,ON<OFF,False,good,3.9,23.1,high_confidence_ks_good,20,123,4
dec4_dHPC,139,amp250_freq26,200,10.028333333333332,9.64,0.38833333333333336,0.22778492383010798,0.6666666666666661,1.7048245634683419,0.08978773514550967,0.3758556354928312,ON>OFF,False,mua,23.2,9.9,manual_review,31,58,2
dec4_dHPC,149,amp250_freq26,200,9.103333333333332,9.968333333333334,-0.8650000000000001,0.3837289306775977,-1.0,-2.2541954250688434,0.02527361759320722,0.16247325595633214,ON<OFF,False,good,6.0,13.3,high_confidence_ks_good,21,124,4
dec4_dHPC,0,amp250_freq5,200,5.12,5.25,-0.13,0.12735311658432596,-0.33333333333333304,-1.0207838134367244,0.3085962290006571,0.7017184544121818,ON<OFF,False,good,5.9,10.1,high_confidence_ks_good,1,1,1
dec4_dHPC,78,amp250_freq5,200,0.5316666666666666,0.4983333333333333,0.03333333333333335,0.11173471013731397,0.0,0.2983256795705566,0.765765868056532,0.8904327930898798,ON>OFF,False,good,2.3,46.7,high_confidence_ks_good,6,15,1
dec4_dHPC,82,amp250_freq5,200,5.836666666666666,5.81,0.02666666666666666,0.16949624840820404,0.33333333333333304,0.15732894926644245,0.875145120699687,0.9321072291475956,ON>OFF,False,good,1.8,8.9,high_confidence_ks_good,7,113,4
dec4_dHPC,86,amp250_freq5,200,1.6283333333333334,1.633333333333333,-0.0049999999999999645,0.13781167406925685,0.0,-0.036281396578110144,0.9710943517371978,0.9710943517371978,ON<OFF,False,good,10.0,14.6,high_confidence_ks_good,8,81,3
dec4_dHPC,90,amp250_freq5,200,10.473333333333333,10.29,0.1833333333333333,0.21139707042601438,0.0,0.8672463292129541,0.38685158759702204,0.7407796358240848,ON>OFF,False,good,4.2,17.0,high_confidence_ks_good,10,115,4
dec4_dHPC,104,amp250_freq5,200,8.123333333333333,8.071666666666667,0.05166666666666652,0.4139060811316579,-0.33333333333333304,0.12482702966191032,0.9007864936683431,0.9409814707201016,ON>OFF,False,good,16.0,17.2,manual_review,11,84,3
dec4_dHPC,109,amp250_freq5,200,0.11833333333333335,0.125,-0.006666666666666661,0.026937485790316764,0.0,-0.247486596134489,0.8047868214457293,0.8908325760483403,ON<OFF,False,good,0.0,16.3,high_confidence_ks_good,13,119,4
dec4_dHPC,113,amp250_freq5,200,0.985,0.8266666666666667,0.15833333333333333,0.16848153417813275,0.0,0.9397666878195097,0.3484765432455134,0.7078372393757477,ON>OFF,False,good,0.2,25.5,high_confidence_ks_good,15,119,4
dec4_dHPC,125,amp250_freq5,200,1.46,1.6416666666666666,-0.18166666666666664,0.13643374971954297,0.0,-1.3315375927151876,0.1845354135863565,0.5357479749281318,ON<OFF,False,mua,23.1,12.2,manual_review,27,120,4
dec4_dHPC,126,amp250_freq5,200,12.6,12.208333333333332,0.3916666666666667,0.43277529781992724,-0.33333333333333215,0.9050116044969707,0.36655360717236074,0.7171701009894014,ON>OFF,False,good,0.2,29.2,high_confidence_ks_good,16,120,4
dec4_dHPC,130,amp250_freq5,200,0.056666666666666664,0.11666666666666664,-0.06,0.021754428622982748,0.0,-2.758059107864236,0.006356243821742128,0.057206194395679144,ON<OFF,False,good,0.0,37.6,high_confidence_ks_good,17,122,4
dec4_dHPC,135,amp250_freq5,200,7.521666666666667,7.538333333333334,-0.016666666666666677,0.3345684821304365,-0.3333333333333326,-0.04981541166262317,0.9603194487406429,0.9657167504586782,ON<OFF,False,good,18.0,13.2,manual_review,19,122,4
dec4_dHPC,137,amp250_freq5,200,10.048333333333332,9.755,0.2933333333333332,0.3954201802234848,0.0,0.7418269172998359,0.459066822972363,0.7587773624721666,ON>OFF,False,good,3.9,23.1,high_confidence_ks_good,20,123,4
dec4_dHPC,139,amp250_freq5,200,9.538333333333332,9.71,-0.17166666666666663,0.2550218950322507,-0.3333333333333335,-0.6731448162321798,0.5016361451899324,0.7587773624721666,ON<OFF,False,mua,23.2,9.9,manual_review,31,58,2
dec4_dHPC,149,amp250_freq5,200,9.661666666666667,9.548333333333334,0.11333333333333322,0.38748887341962335,-0.33333333333333304,0.2924815165224141,0.7702232125164484,0.8904327930898798,ON>OFF,False,good,6.0,13.3,high_confidence_ks_good,21,124,4
dec4_dHPC,0,amp250_freq50,200,3.9866666666666664,4.92,-0.9333333333333332,0.12890467567309286,-0.9999999999999997,-7.24049246825074,9.546396016481587e-12,4.295878207416714e-10,ON<OFF,True,good,5.9,10.1,high_confidence_ks_good,1,1,1
dec4_dHPC,78,amp250_freq50,200,0.4233333333333333,0.8483333333333334,-0.425,0.1560601163355469,0.0,-2.7233095167390617,0.007037630175249658,0.06032254435928278,ON<OFF,False,good,2.3,46.7,high_confidence_ks_good,6,15,1
dec4_dHPC,82,amp250_freq50,200,5.245,6.043333333333333,-0.7983333333333331,0.18336603180307726,-0.666666666666667,-4.353768936826255,2.1394324099444675e-05,0.0003209148614916701,ON<OFF,True,good,1.8,8.9,high_confidence_ks_good,7,113,4
dec4_dHPC,86,amp250_freq50,200,3.2216666666666667,1.3516666666666668,1.87,0.2106435063493987,1.0,8.87755826138876,4.0092115759657517e-16,3.608290418369176e-14,ON>OFF,True,good,10.0,14.6,high_confidence_ks_good,8,81,3
dec4_dHPC,90,amp250_freq50,200,10.945,10.54,0.4049999999999999,0.21653942275724344,0.3333333333333335,1.8703291753669935,0.06290638942822123,0.30603108370486004,ON>OFF,False,good,4.2,17.0,high_confidence_ks_good,10,115,4
dec4_dHPC,104,amp250_freq50,200,11.491666666666665,8.723333333333334,2.768333333333333,0.5155385506519018,1.833333333333334,5.369789184208936,2.1863467505485474e-07,4.372693501097094e-06,ON>OFF,True,good,16.0,17.2,manual_review,11,84,3
dec4_dHPC,109,amp250_freq50,200,0.055,0.105,-0.05,0.023717818127006348,0.0,-2.10811971540786,0.03627220161408033,0.19202930266277823,ON<OFF,False,good,0.0,16.3,high_confidence_ks_good,13,119,4
dec4_dHPC,113,amp250_freq50,200,1.2266666666666668,1.3933333333333335,-0.16666666666666669,0.23200146325035775,0.0,-0.7183862736538567,0.47336174254038443,0.7587773624721666,ON<OFF,False,good,0.2,25.5,high_confidence_ks_good,15,119,4
dec4_dHPC,125,amp250_freq50,200,0.6883333333333332,1.6416666666666666,-0.9533333333333335,0.10641196559125228,-0.6666666666666667,-8.958892245212915,2.3727815587514687e-16,3.608290418369176e-14,ON<OFF,True,mua,23.1,12.2,manual_review,27,120,4
dec4_dHPC,126,amp250_freq50,200,16.97833333333333,13.001666666666667,3.976666666666666,0.5016249975738397,3.0,7.927568773287252,1.5685918333659713e-13,9.411551000195827e-12,ON>OFF,True,good,0.2,29.2,high_confidence_ks_good,16,120,4
dec4_dHPC,130,amp250_freq50,200,0.035,0.05333333333333333,-0.01833333333333333,0.017555447772994268,0.0,-1.0443102090244427,0.2976088004252315,0.6957088841109308,ON<OFF,False,good,0.0,37.6,high_confidence_ks_good,17,122,4
dec4_dHPC,135,amp250_freq50,200,8.538333333333334,7.78,0.7583333333333334,0.3567717522362814,0.33333333333333304,2.1255419706858056,0.034774433535727234,0.189678728376694,ON>OFF,False,good,18.0,13.2,manual_review,19,122,4
dec4_dHPC,137,amp250_freq50,200,12.405,10.58,1.825,0.4943789989874833,0.8333333333333339,3.691499848775343,0.0002878326417543435,0.00304763973622246,ON>OFF,True,good,3.9,23.1,high_confidence_ks_good,20,123,4
dec4_dHPC,139,amp250_freq50,200,12.35,10.661666666666665,1.6883333333333332,0.26825404323910235,2.0,6.293785222944336,1.9372949237096495e-09,5.8118847711289485e-08,ON>OFF,True,mua,23.2,9.9,manual_review,31,58,2
dec4_dHPC,149,amp250_freq50,200,12.05,10.166666666666668,1.8833333333333335,0.4395365179846828,1.5,4.284816519839121,2.8464303749593448e-05,0.00039412112884052466,ON>OFF,True,good,6.0,13.3,high_confidence_ks_good,21,124,4
